i, frequency, magnitude
0,1805200.0,-71.55
1,1805447.8405315615,-70.5
2,1805695.6810631228,-71.71
3,1805943.5215946843,-72.65
4,1806191.3621262459,-72.2
5,1806439.2026578074,-72.51
6,1806687.0431893687,-71.14
7,1806934.8837209302,-72.89
8,1807182.7242524917,-71.1
9,1807430.5647840532,-72.75
10,1807678.4053156145,-70.65
11,1807926.245847176,-70.64
12,1808174.0863787376,-70.74
13,1808421.926910299,-71.05
14,1808669.7674418604,-71.75
15,1808917.607973422,-72.47
16,1809165.4485049834,-71.22
17,1809413.2890365447,-71.32
18,1809661.1295681063,-72.33
19,1809908.9700996678,-72.56
20,1810156.8106312293,-72.03
21,1810404.6511627906,-72.3
22,1810652.4916943521,-71.75
23,1810900.3322259136,-72.22
24,1811148.1727574752,-71.01
25,1811396.0132890365,-71.33
26,1811643.853820598,-71.3
27,1811891.6943521595,-72.04
28,1812139.534883721,-70.79
29,1812387.3754152823,-71.74
30,1812635.2159468438,-71.05
31,1812883.0564784054,-70.59
32,1813130.8970099667,-71.16
33,1813378.7375415282,-71.25
34,1813626.5780730897,-71.48
35,1813874.4186046512,-71.68
36,1814122.2591362125,-70.36
37,1814370.099667774,-72.0
38,1814617.9401993356,-71.31
39,1814865.780730897,-72.11
40,1815113.6212624584,-71.16
41,1815361.46179402,-71.97
42,1815609.3023255814,-70.46
43,1815857.142857143,-72.36
44,1816104.9833887042,-70.71
45,1816352.8239202658,-71.44
46,1816600.6644518273,-72.2
47,1816848.5049833888,-71.54
48,1817096.34551495,-71.54
49,1817344.1860465116,-72.62
50,1817592.0265780732,-72.13
51,1817839.8671096344,-70.97
52,1818087.707641196,-71.32
53,1818335.5481727575,-72.06
54,1818583.388704319,-72.82
55,1818831.2292358803,-70.2
56,1819079.0697674418,-72.05
57,1819326.9102990034,-70.66
58,1819574.7508305649,-72.29
59,1819822.5913621262,-71.25
60,1820070.4318936877,-71.06
61,1820318.2724252492,-72.53
62,1820566.1129568107,-71.15
63,1820813.953488372,-72.23
64,1821061.7940199336,-72.15
65,1821309.634551495,-71.2
66,1821557.4750830564,-72.69
67,1821805.315614618,-70.65
68,1822053.1561461794,-70.34
69,1822300.996677741,-70.56
70,1822548.8372093022,-70.81
71,1822796.6777408638,-71.67
72,1823044.5182724253,-72.24
73,1823292.3588039868,-71.64
74,1823540.199335548,-72.3
75,1823788.0398671096,-72.05
76,1824035.8803986711,-70.6
77,1824283.7209302327,-72.48
78,1824531.561461794,-72.14
79,1824779.4019933555,-72.44
80,1825027.242524917,-71.46
81,1825275.0830564783,-70.48
82,1825522.9235880398,-71.96
83,1825770.7641196013,-71.99
84,1826018.6046511629,-71.7
85,1826266.4451827242,-72.15
86,1826514.2857142857,-72.05
87,1826762.1262458472,-72.16
88,1827009.9667774087,-71.26
89,1827257.80730897,-71.91
90,1827505.6478405315,-72.09
91,1827753.488372093,-71.94
92,1828001.3289036546,-72.55
93,1828249.1694352159,-71.24
94,1828497.0099667774,-70.33
95,1828744.850498339,-72.06
96,1828992.6910299002,-72.45
97,1829240.5315614617,-72.55
98,1829488.3720930233,-71.35
99,1829736.2126245848,-71.02
100,1829984.053156146,-72.19
101,1830231.8936877076,-71.8
102,1830479.7342192691,-71.82
103,1830727.5747508307,-71.76
104,1830975.415282392,-70.99
105,1831223.2558139535,-71.56
106,1831471.096345515,-71.57
107,1831718.9368770765,-71.83
108,1831966.7774086378,-72.43
109,1832214.6179401993,-70.9
110,1832462.4584717609,-72.43
111,1832710.2990033221,-72.61
112,1832958.1395348837,-69.99
113,1833205.9800664452,-71.88
114,1833453.8205980067,-72.04
115,1833701.661129568,-71.27
116,1833949.5016611295,-71.8
117,1834197.342192691,-72.61
118,1834445.1827242526,-72.1
119,1834693.0232558139,-71.71
120,1834940.8637873754,-71.37
121,1835188.704318937,-71.43
122,1835436.5448504984,-73.06
123,1835684.3853820597,-71.58
124,1835932.2259136213,-72.79
125,1836180.0664451828,-72.52
126,1836427.9069767443,-71.3
127,1836675.7475083056,-71.76
128,1836923.588039867,-71.17
129,1837171.4285714286,-69.81
130,1837419.26910299,-69.42
131,1837667.1096345515,-71.77
132,1837914.950166113,-72.23
133,1838162.7906976745,-72.58
134,1838410.6312292358,-72.08
135,1838658.4717607973,-72.06
136,1838906.3122923588,-71.45
137,1839154.1528239204,-72.23
138,1839401.9933554817,-72.61
139,1839649.8338870432,-71.81
140,1839897.6744186047,-71.14
141,1840145.5149501662,-71.07
142,1840393.3554817275,-72.09
143,1840641.196013289,-73.04
144,1840889.0365448506,-71.23
145,1841136.8770764119,-70.7
146,1841384.7176079734,-71.02
147,1841632.558139535,-71.73
148,1841880.3986710964,-71.58
149,1842128.2392026577,-71.5
150,1842376.0797342192,-72.26
151,1842623.9202657808,-71.95
152,1842871.7607973423,-71.71
153,1843119.6013289036,-72.33
154,1843367.441860465,-71.99
155,1843615.2823920266,-71.57
156,1843863.1229235881,-72.67
157,1844110.9634551494,-72.04
158,1844358.803986711,-72.75
159,1844606.6445182725,-72.29
160,1844854.4850498338,-72.94
161,1845102.3255813953,-69.58
162,1845350.1661129568,-72.69
163,1845598.0066445183,-72.54
164,1845845.8471760796,-71.94
165,1846093.6877076412,-71.47
166,1846341.5282392027,-71.61
167,1846589.3687707642,-72.54
168,1846837.2093023255,-72.64
169,1847085.049833887,-71.45
170,1847332.8903654485,-72.7
171,1847580.73089701,-71.37
172,1847828.5714285714,-71.97
173,1848076.411960133,-72.64
174,1848324.2524916944,-72.51
175,1848572.093023256,-72.73
176,1848819.9335548172,-71.73
177,1849067.7740863787,-72.46
178,1849315.6146179403,-72.06
179,1849563.4551495016,-73.07
180,1849811.295681063,-71.7
181,1850059.1362126246,-70.91
182,1850306.9767441861,-70.47
183,1850554.8172757474,-70.61
184,1850802.657807309,-72.26
185,1851050.4983388705,-71.96
186,1851298.338870432,-71.44
187,1851546.1794019933,-72.42
188,1851794.0199335548,-71.11
189,1852041.8604651163,-72.37
190,1852289.7009966779,-87.0
191,1852537.5415282391,-86.17
192,1852785.3820598007,-87.28
193,1853033.2225913622,-88.48
194,1853281.0631229235,-87.28
195,1853528.903654485,-86.62
196,1853776.7441860465,-86.08
197,1854024.584717608,-87.38
198,1854272.4252491693,-86.88
199,1854520.2657807309,-87.72
200,1854768.1063122924,-87.05
