i, frequency, magnitude
0,1805200.0,-72.65
1,1805447.8405315615,-71.71
2,1805695.6810631228,-71.71
3,1805943.5215946843,-71.48
4,1806191.3621262459,-70.05
5,1806439.2026578074,-72.08
6,1806687.0431893687,-72.97
7,1806934.8837209302,-70.62
8,1807182.7242524917,-69.92
9,1807430.5647840532,-71.57
10,1807678.4053156145,-70.52
12,1808174.0863787376,-71.25
11,1807926.245847176,-71.51
13,1808421.926910299,-72.69
14,1808669.7674418604,-71.88
16,1809165.4485049834,-71.27
17,1809413.2890365447,-70.81
15,1808917.607973422,-71.94
18,1809661.1295681063,-72.41
19,1809908.9700996678,-72.4
20,1810156.8106312293,-72.88
21,1810404.6511627906,-71.16
22,1810652.4916943521,-72.35
23,1810900.3322259136,-72.62
24,1811148.1727574752,-71.82
25,1811396.0132890365,-72.11
26,1811643.853820598,-71.2
27,1811891.6943521595,-72.47
28,1812139.534883721,-71.82
29,1812387.3754152823,-72.23
30,1812635.2159468438,-71.9
31,1812883.0564784054,-71.99
32,1813130.8970099667,-71.78
33,1813378.7375415282,-71.29
34,1813626.5780730897,-71.03
35,1813874.4186046512,-72.17
36,1814122.2591362125,-71.89
37,1814370.099667774,-72.2
38,1814617.9401993356,-71.61
39,1814865.780730897,-71.84
40,1815113.6212624584,-71.98
41,1815361.46179402,-71.01
42,1815609.3023255814,-70.53
43,1815857.142857143,-71.0
44,1816104.9833887042,-72.67
45,1816352.8239202658,-71.68
46,1816600.6644518273,-72.26
47,1816848.5049833888,-71.6
48,1817096.34551495,-70.97
49,1817344.1860465116,-72.58
50,1817592.0265780732,-70.66
51,1817839.8671096344,-70.22
52,1818087.707641196,-72.31
53,1818335.5481727575,-71.14
54,1818583.388704319,-71.78
55,1818831.2292358803,-73.17
56,1819079.0697674418,-71.61
57,1819326.9102990034,-71.7
58,1819574.7508305649,-71.73
59,1819822.5913621262,-72.8
60,1820070.4318936877,-71.98
61,1820318.2724252492,-70.98
62,1820566.1129568107,-72.52
63,1820813.953488372,-72.0
64,1821061.7940199336,-72.54
65,1821309.634551495,-71.05
66,1821557.4750830564,-71.33
67,1821805.315614618,-73.05
68,1822053.1561461794,-71.88
69,1822300.996677741,-71.76
70,1822548.8372093022,-71.18
71,1822796.6777408638,-72.17
72,1823044.5182724253,-71.46
73,1823292.3588039868,-72.18
74,1823540.199335548,-72.08
75,1823788.0398671096,-70.04
76,1824035.8803986711,-72.79
77,1824283.7209302327,-71.77
78,1824531.561461794,-72.38
79,1824779.4019933555,-70.92
80,1825027.242524917,-72.68
81,1825275.0830564783,-71.92
82,1825522.9235880398,-71.59
83,1825770.7641196013,-70.96
84,1826018.6046511629,-72.06
85,1826266.4451827242,-72.54
86,1826514.2857142857,-71.83
87,1826762.1262458472,-72.36
88,1827009.9667774087,-72.29
89,1827257.80730897,-71.66
90,1827505.6478405315,-71.46
91,1827753.488372093,-72.34
92,1828001.3289036546,-71.71
93,1828249.1694352159,-72.41
94,1828497.0099667774,-72.99
95,1828744.850498339,-72.18
96,1828992.6910299002,-71.28
97,1829240.5315614617,-72.78
98,1829488.3720930233,-72.01
99,1829736.2126245848,-71.65
100,1829984.053156146,-72.48
101,1830231.8936877076,-71.89
102,1830479.7342192691,-72.33
103,1830727.5747508307,-72.21
104,1830975.415282392,-71.79
105,1831223.2558139535,-72.82
106,1831471.096345515,-71.54
107,1831718.9368770765,-71.11
108,1831966.7774086378,-70.54
109,1832214.6179401993,-72.33
110,1832462.4584717609,-71.76
111,1832710.2990033221,-72.06
112,1832958.1395348837,-71.88
113,1833205.9800664452,-71.41
114,1833453.8205980067,-70.76
115,1833701.661129568,-72.09
116,1833949.5016611295,-71.62
117,1834197.342192691,-72.58
118,1834445.1827242526,-72.49
119,1834693.0232558139,-71.73
120,1834940.8637873754,-71.69
121,1835188.704318937,-72.43
122,1835436.5448504984,-72.89
123,1835684.3853820597,-71.13
124,1835932.2259136213,-71.64
125,1836180.0664451828,-72.17
126,1836427.9069767443,-72.13
127,1836675.7475083056,-71.95
128,1836923.588039867,-71.02
129,1837171.4285714286,-72.5
130,1837419.26910299,-71.44
131,1837667.1096345515,-71.42
132,1837914.950166113,-71.14
133,1838162.7906976745,-71.44
134,1838410.6312292358,-72.51
135,1838658.4717607973,-71.72
136,1838906.3122923588,-71.14
