i, frequency, magnitude
0,1805200.0,-72.89
1,1805447.8405315615,-71.46
2,1805695.6810631228,-71.0
3,1805943.5215946843,-71.24
4,1806191.3621262459,-70.45
5,1806439.2026578074,-71.39
6,1806687.0431893687,-71.61
7,1806934.8837209302,-71.99
8,1807182.7242524917,-71.61
9,1807430.5647840532,-70.56
10,1807678.4053156145,-71.03
11,1807926.245847176,-70.94
12,1808174.0863787376,-71.3
13,1808421.926910299,-71.43
14,1808669.7674418604,-72.27
15,1808917.607973422,-71.75
16,1809165.4485049834,-71.54
17,1809413.2890365447,-72.76
18,1809661.1295681063,-71.1
19,1809908.9700996678,-71.13
20,1810156.8106312293,-71.56
21,1810404.6511627906,-71.65
22,1810652.4916943521,-72.09
23,1810900.3322259136,-71.82
24,1811148.1727574752,-70.7
25,1811396.0132890365,-70.58
26,1811643.853820598,-72.22
27,1811891.6943521595,-72.69
28,1812139.534883721,-70.55
29,1812387.3754152823,-70.76
30,1812635.2159468438,-71.91
31,1812883.0564784054,-72.12
32,1813130.8970099667,-72.77
33,1813378.7375415282,-73.13
34,1813626.5780730897,-72.19
35,1813874.4186046512,-72.03
36,1814122.2591362125,-72.47
37,1814370.099667774,-71.88
38,1814617.9401993356,-71.76
39,1814865.780730897,-71.81
40,1815113.6212624584,-72.49
41,1815361.46179402,-72.32
42,1815609.3023255814,-72.42
43,1815857.142857143,-71.55
44,1816104.9833887042,-71.7
45,1816352.8239202658,-71.58
46,1816600.6644518273,-71.56
47,1816848.5049833888,-71.91
48,1817096.34551495,-70.99
49,1817344.1860465116,-72.02
50,1817592.0265780732,-72.02
51,1817839.8671096344,-72.28
52,1818087.707641196,-72.27
53,1818335.5481727575,-71.73
54,1818583.388704319,-71.82
55,1818831.2292358803,-72.81
56,1819079.0697674418,-71.29
57,1819326.9102990034,-71.69
58,1819574.7508305649,-72.23
59,1819822.5913621262,-69.91
60,1820070.4318936877,-70.41
61,1820318.2724252492,-70.73
62,1820566.1129568107,-70.52
63,1820813.953488372,-71.62
64,1821061.7940199336,-70.89
65,1821309.634551495,-71.65
66,1821557.4750830564,-72.74
67,1821805.315614618,-72.32
68,1822053.1561461794,-72.56
69,1822300.996677741,-70.48
70,1822548.8372093022,-72.06
71,1822796.6777408638,-72.59
72,1823044.5182724253,-72.31
73,1823292.3588039868,-72.19
74,1823540.199335548,-72.52
75,1823788.0398671096,-71.21
76,1824035.8803986711,-72.07
77,1824283.7209302327,-71.79
78,1824531.561461794,-72.44
79,1824779.4019933555,-71.03
80,1825027.242524917,-70.86
81,1825275.0830564783,-71.0
82,1825522.9235880398,-72.37
83,1825770.7641196013,-72.9
84,1826018.6046511629,-73.05
85,1826266.4451827242,-71.8
86,1826514.2857142857,-72.3
87,1826762.1262458472,-72.02
88,1827009.9667774087,-72.14
89,1827257.80730897,-72.87
90,1827505.6478405315,-72.62
91,1827753.488372093,-71.5
92,1828001.3289036546,-72.93
93,1828249.1694352159,-72.15
94,1828497.0099667774,-71.65
95,1828744.850498339,-71.27
96,1828992.6910299002,-71.78
97,1829240.5315614617,-71.45
98,1829488.3720930233,-71.58
99,1829736.2126245848,-72.29
100,1829984.053156146,-71.76
101,1830231.8936877076,-71.73
102,1830479.7342192691,-72.99
103,1830727.5747508307,-71.99
104,1830975.415282392,-71.29
105,1831223.2558139535,-71.81
106,1831471.096345515,-70.29
107,1831718.9368770765,-71.78
108,1831966.7774086378,-72.64
109,1832214.6179401993,-71.98
110,1832462.4584717609,-72.2
111,1832710.2990033221,-71.49
112,1832958.1395348837,-70.68
113,1833205.9800664452,-72.41
114,1833453.8205980067,-72.35
115,1833701.661129568,-72.75
116,1833949.5016611295,-71.96
117,1834197.342192691,-70.69
118,1834445.1827242526,-71.69
119,1834693.0232558139,-72.52
120,1834940.8637873754,-72.07
121,1835188.704318937,-72.28
122,1835436.5448504984,-72.31
123,1835684.3853820597,-72.41
124,1835932.2259136213,-72.19
125,1836180.0664451828,-72.24
126,1836427.9069767443,-71.78
127,1836675.7475083056,-71.49
128,1836923.588039867,-71.18
129,1837171.4285714286,-72.77
130,1837419.26910299,-72.05
131,1837667.1096345515,-72.18
132,1837914.950166113,-71.75
133,1838162.7906976745,-72.31
134,1838410.6312292358,-72.28
135,1838658.4717607973,-73.09
136,1838906.3122923588,-71.47
137,1839154.1528239204,-71.39
138,1839401.9933554817,-71.5
139,1839649.8338870432,-70.64
140,1839897.6744186047,-71.21
141,1840145.5149501662,-71.21
142,1840393.3554817275,-70.8
143,1840641.196013289,-72.2
144,1840889.0365448506,-72.0
145,1841136.8770764119,-71.65
146,1841384.7176079734,-71.56
147,1841632.558139535,-71.62
148,1841880.3986710964,-72.28
149,1842128.2392026577,-71.91
150,1842376.0797342192,-71.96
151,1842623.9202657808,-72.52
152,1842871.7607973423,-72.27
153,1843119.6013289036,-71.12
154,1843367.441860465,-72.71
155,1843615.2823920266,-71.83
156,1843863.1229235881,-71.32
157,1844110.9634551494,-71.26
158,1844358.803986711,-71.95
159,1844606.6445182725,-72.55
160,1844854.4850498338,-71.05
161,1845102.3255813953,-72.62
162,1845350.1661129568,-71.75
163,1845598.0066445183,-71.13
164,1845845.8471760796,-71.61
165,1846093.6877076412,-72.88
166,1846341.5282392027,-71.54
167,1846589.3687707642,-73.22
168,1846837.2093023255,-72.4
169,1847085.049833887,-72.13
170,1847332.8903654485,-71.97
171,1847580.73089701,-71.27
172,1847828.5714285714,-72.27
173,1848076.411960133,-70.85
