i, frequency, magnitude
1,1805447.8405315615,-71.16
0,1805200.0,-71.24
2,1805695.6810631228,-72.32
3,1805943.5215946843,-71.73
4,1806191.3621262459,-71.31
5,1806439.2026578074,-71.93
6,1806687.0431893687,-70.74
7,1806934.8837209302,-72.58
8,1807182.7242524917,-72.92
9,1807430.5647840532,-71.76
10,1807678.4053156145,-72.34
11,1807926.245847176,-71.49
12,1808174.0863787376,-69.84
13,1808421.926910299,-71.26
14,1808669.7674418604,-71.13
15,1808917.607973422,-72.03
16,1809165.4485049834,-71.84
17,1809413.2890365447,-71.93
18,1809661.1295681063,-71.32
19,1809908.9700996678,-72.63
20,1810156.8106312293,-71.87
21,1810404.6511627906,-71.84
22,1810652.4916943521,-71.74
23,1810900.3322259136,-72.6
24,1811148.1727574752,-71.8
25,1811396.0132890365,-72.33
26,1811643.853820598,-72.34
27,1811891.6943521595,-71.14
28,1812139.534883721,-70.42
29,1812387.3754152823,-72.84
30,1812635.2159468438,-71.71
31,1812883.0564784054,-71.62
32,1813130.8970099667,-72.4
33,1813378.7375415282,-72.77
34,1813626.5780730897,-70.97
35,1813874.4186046512,-70.0
36,1814122.2591362125,-71.65
37,1814370.099667774,-69.85
38,1814617.9401993356,-71.51
39,1814865.780730897,-71.19
40,1815113.6212624584,-71.72
41,1815361.46179402,-71.79
42,1815609.3023255814,-73.01
43,1815857.142857143,-71.88
44,1816104.9833887042,-70.84
45,1816352.8239202658,-70.29
46,1816600.6644518273,-71.52
47,1816848.5049833888,-72.74
48,1817096.34551495,-71.85
49,1817344.1860465116,-72.13
50,1817592.0265780732,-71.99
51,1817839.8671096344,-71.28
52,1818087.707641196,-72.42
53,1818335.5481727575,-71.77
54,1818583.388704319,-72.18
55,1818831.2292358803,-71.0
56,1819079.0697674418,-70.88
57,1819326.9102990034,-72.36
58,1819574.7508305649,-71.85
59,1819822.5913621262,-72.1
60,1820070.4318936877,-72.03
61,1820318.2724252492,-70.38
62,1820566.1129568107,-72.67
63,1820813.953488372,-71.58
64,1821061.7940199336,-69.24
65,1821309.634551495,-72.46
66,1821557.4750830564,-71.26
67,1821805.315614618,-72.19
68,1822053.1561461794,-71.84
69,1822300.996677741,-70.53
70,1822548.8372093022,-72.39
71,1822796.6777408638,-72.96
72,1823044.5182724253,-71.84
73,1823292.3588039868,-70.88
74,1823540.199335548,-71.95
75,1823788.0398671096,-72.07
76,1824035.8803986711,-71.74
77,1824283.7209302327,-72.26
78,1824531.561461794,-71.61
79,1824779.4019933555,-71.81
80,1825027.242524917,-70.91
81,1825275.0830564783,-70.05
82,1825522.9235880398,-72.27
83,1825770.7641196013,-71.67
84,1826018.6046511629,-71.55
85,1826266.4451827242,-71.26
86,1826514.2857142857,-72.42
87,1826762.1262458472,-71.41
88,1827009.9667774087,-71.56
89,1827257.80730897,-72.98
90,1827505.6478405315,-70.35
91,1827753.488372093,-72.84
92,1828001.3289036546,-71.55
93,1828249.1694352159,-72.14
94,1828497.0099667774,-71.56
95,1828744.850498339,-71.73
96,1828992.6910299002,-71.67
97,1829240.5315614617,-73.28
98,1829488.3720930233,-71.3
99,1829736.2126245848,-71.79
100,1829984.053156146,-71.23
101,1830231.8936877076,-71.85
102,1830479.7342192691,-71.24
103,1830727.5747508307,-71.92
104,1830975.415282392,-71.04
106,1831471.096345515,-72.05
105,1831223.2558139535,-70.69
107,1831718.9368770765,-71.18
108,1831966.7774086378,-71.31
109,1832214.6179401993,-72.07
110,1832462.4584717609,-70.8
111,1832710.2990033221,-72.56
112,1832958.1395348837,-71.86
113,1833205.9800664452,-72.13
114,1833453.8205980067,-72.54
115,1833701.661129568,-72.04
116,1833949.5016611295,-72.19
117,1834197.342192691,-71.89
118,1834445.1827242526,-72.08
119,1834693.0232558139,-72.18
120,1834940.8637873754,-71.95
