i, frequency, magnitude
0,589000000.0,-100.04
1,589033222.5913621,-101.54
2,589066445.1827242,-98.46
3,589099667.7740864,-99.48
4,589132890.3654485,-97.57
5,589166112.9568106,-99.64
6,589199335.5481727,-98.15
7,589232558.1395348,-99.39
8,589265780.7308971,-100.16
9,589299003.3222592,-98.86
10,589332225.9136213,-100.24
11,589365448.5049834,-99.33
12,589398671.0963455,-98.87
13,589431893.6877077,-98.08
14,589465116.2790698,-97.92
15,589498338.8704319,-101.63
16,589531561.461794,-99.65
17,589564784.0531561,-99.54
18,589598006.6445183,-99.08
19,589631229.2358804,-98.54
20,589664451.8272425,-98.98
21,589697674.4186046,-98.77
22,589730897.0099667,-100.05
23,589764119.6013288,-99.24
24,589797342.1926911,-98.6
25,589830564.7840532,-99.55
26,589863787.3754153,-100.03
27,589897009.9667774,-99.39
28,589930232.5581396,-99.31
29,589963455.1495017,-99.61
30,589996677.7408638,-99.91
31,590029900.3322259,-98.18
32,590063122.923588,-99.54
33,590096345.5149502,-98.32
34,590129568.1063123,-100.08
35,590162790.6976744,-97.8
36,590196013.2890365,-86.26
37,590229235.8803986,-84.92
38,590262458.4717607,-85.49
39,590295681.0631229,-86.16
40,590328903.6544851,-85.03
41,590362126.2458472,-85.32
42,590395348.8372093,-85.18
43,590428571.4285715,-87.75
44,590461794.0199336,-84.41
45,590495016.6112957,-84.28
46,590528239.2026578,-84.46
47,590561461.7940199,-86.09
48,590594684.385382,-85.3
49,590627906.9767442,-85.29
50,590661129.5681063,-85.77
51,590694352.1594684,-84.63
52,590727574.7508305,-85.26
53,590760797.3421926,-83.6
54,590794019.9335548,-84.84
55,590827242.5249169,-84.89
56,590860465.1162791,-83.73
57,590893687.7076412,-85.68
58,590926910.2990034,-84.35
59,590960132.8903655,-84.29
60,590993355.4817276,-84.38
61,591026578.0730897,-83.26
62,591059800.6644518,-84.3
63,591093023.255814,-84.35
64,591126245.8471761,-84.07
65,591159468.4385382,-84.43
66,591192691.0299003,-83.57
67,591225913.6212624,-84.03
68,591259136.2126245,-84.82
69,591292358.8039867,-84.3
70,591325581.3953488,-83.07
71,591358803.9867109,-82.71
72,591392026.5780731,-83.23
73,591425249.1694353,-83.93
74,591458471.7607974,-85.12
75,591491694.3521595,-82.9
76,591524916.9435216,-83.11
77,591558139.5348837,-85.13
78,591591362.1262459,-83.5
79,591624584.717608,-84.43
80,591657807.3089701,-82.69
81,591691029.9003322,-83.7
82,591724252.4916943,-83.54
83,591757475.0830564,-82.83
84,591790697.6744186,-82.5
85,591823920.2657807,-83.31
86,591857142.8571428,-83.97
87,591890365.4485049,-82.72
88,591923588.0398672,-83.83
89,591956810.6312293,-83.15
90,591990033.2225914,-81.3
91,592023255.8139535,-82.24
92,592056478.4053156,-80.82
93,592089700.9966778,-82.57
94,592122923.5880399,-82.44
95,592156146.179402,-83.03
96,592189368.7707641,-83.42
97,592222591.3621262,-81.09
98,592255813.9534883,-82.0
99,592289036.5448505,-83.04
100,592322259.1362126,-82.71
101,592355481.7275747,-82.04
102,592388704.3189368,-81.14
103,592421926.9102991,-82.23
104,592455149.5016612,-82.35
105,592488372.0930233,-81.95
106,592521594.6843854,-81.63
107,592554817.2757475,-81.18
108,592588039.8671097,-81.67
109,592621262.4584718,-82.19
110,592654485.0498339,-83.45
111,592687707.641196,-82.53
112,592720930.2325581,-84.09
113,592754152.8239202,-83.03
114,592787375.4152824,-81.06
115,592820598.0066445,-82.83
116,592853820.5980066,-81.98
117,592887043.1893687,-82.45
118,592920265.7807308,-80.98
119,592953488.3720931,-82.42
120,592986710.9634552,-83.61
121,593019933.5548173,-82.87
122,593053156.1461794,-84.99
123,593086378.7375416,-82.81
124,593119601.3289037,-83.45
125,593152823.9202658,-82.76
126,593186046.5116279,-83.25
127,593219269.10299,-84.99
128,593252491.6943521,-83.62
129,593285714.2857143,-83.82
130,593318936.8770764,-82.53
131,593352159.4684385,-82.49
132,593385382.0598006,-83.49
133,593418604.6511627,-85.78
134,593451827.2425249,-83.35
135,593485049.8338871,-83.92
136,593518272.4252492,-84.72
137,593551495.0166113,-84.59
138,593584717.6079735,-83.42
139,593617940.1993356,-83.17
140,593651162.7906977,-84.59
141,593684385.3820598,-84.17
142,593717607.9734219,-83.23
143,593750830.564784,-82.79
144,593784053.1561462,-82.1
145,593817275.7475083,-81.72
146,593850498.3388704,-81.39
147,593883720.9302325,-82.69
148,593916943.5215946,-80.93
149,593950166.1129568,-81.57
150,593983388.7043189,-80.63
151,594016611.2956811,-81.35
152,594049833.8870432,-81.11
153,594083056.4784054,-81.32
154,594116279.0697675,-81.55
155,594149501.6611296,-81.53
156,594182724.2524917,-80.66
157,594215946.8438538,-81.25
158,594249169.435216,-81.66
159,594282392.0265781,-81.39
160,594315614.6179402,-81.28
161,594348837.2093023,-80.13
162,594382059.8006644,-81.3
163,594415282.3920265,-80.85
164,594448504.9833887,-79.47
165,594481727.5747508,-80.42
166,594514950.1661129,-80.42
167,594548172.7574751,-80.04
168,594581395.3488373,-79.98
169,594614617.9401994,-80.47
170,594647840.5315615,-81.63
171,594681063.1229236,-80.95
172,594714285.7142857,-80.31
173,594747508.3056479,-79.98
174,594780730.89701,-80.74
175,594813953.4883721,-80.13
176,594847176.0797342,-81.23
177,594880398.6710963,-80.13
178,594913621.2624584,-80.76
179,594946843.8538206,-79.87
180,594980066.4451827,-80.76
181,595013289.0365448,-80.62
182,595046511.6279069,-81.19
183,595079734.2192692,-80.39
184,595112956.8106313,-80.34
185,595146179.4019934,-80.25
186,595179401.9933555,-80.74
187,595212624.5847176,-80.25
188,595245847.1760798,-80.67
189,595279069.7674419,-80.94
