i, frequency, magnitude
0,589000000.0,-99.34
1,589033222.5913621,-97.6
2,589066445.1827242,-99.4
3,589099667.7740864,-100.12
4,589132890.3654485,-99.0
5,589166112.9568106,-98.75
6,589199335.5481727,-98.94
7,589232558.1395348,-98.13
8,589265780.7308971,-100.23
9,589299003.3222592,-100.38
10,589332225.9136213,-97.57
11,589365448.5049834,-100.48
12,589398671.0963455,-99.73
13,589431893.6877077,-99.47
14,589465116.2790698,-100.02
15,589498338.8704319,-100.8
16,589531561.461794,-98.53
17,589564784.0531561,-101.05
18,589598006.6445183,-99.66
19,589631229.2358804,-98.9
20,589664451.8272425,-102.67
21,589697674.4186046,-99.96
22,589730897.0099667,-98.93
23,589764119.6013288,-100.11
24,589797342.1926911,-98.79
25,589830564.7840532,-99.92
26,589863787.3754153,-99.86
27,589897009.9667774,-98.8
28,589930232.5581396,-97.26
29,589963455.1495017,-98.62
30,589996677.7408638,-99.39
31,590029900.3322259,-98.7
32,590063122.923588,-99.92
33,590096345.5149502,-97.47
34,590129568.1063123,-99.34
35,590162790.6976744,-98.05
36,590196013.2890365,-87.17
37,590229235.8803986,-84.17
38,590262458.4717607,-86.03
39,590295681.0631229,-87.27
40,590328903.6544851,-86.22
41,590362126.2458472,-85.54
42,590395348.8372093,-86.09
43,590428571.4285715,-87.27
44,590461794.0199336,-85.4
45,590495016.6112957,-85.83
46,590528239.2026578,-84.84
47,590561461.7940199,-85.53
48,590594684.385382,-86.22
49,590627906.9767442,-86.57
50,590661129.5681063,-84.15
51,590694352.1594684,-85.67
52,590727574.7508305,-84.69
53,590760797.3421926,-85.15
54,590794019.9335548,-84.25
55,590827242.5249169,-84.35
56,590860465.1162791,-84.37
57,590893687.7076412,-85.02
58,590926910.2990034,-84.99
59,590960132.8903655,-84.42
60,590993355.4817276,-84.23
61,591026578.0730897,-83.33
62,591059800.6644518,-84.42
63,591093023.255814,-83.59
64,591126245.8471761,-84.09
65,591159468.4385382,-85.26
66,591192691.0299003,-83.35
67,591225913.6212624,-83.87
68,591259136.2126245,-83.53
69,591292358.8039867,-83.86
70,591325581.3953488,-83.87
71,591358803.9867109,-83.75
72,591392026.5780731,-83.39
73,591425249.1694353,-83.69
74,591458471.7607974,-83.54
75,591491694.3521595,-84.49
76,591524916.9435216,-82.88
77,591558139.5348837,-84.67
78,591591362.1262459,-83.68
79,591624584.717608,-84.12
80,591657807.3089701,-83.29
81,591691029.9003322,-82.21
82,591724252.4916943,-84.09
83,591757475.0830564,-85.93
84,591790697.6744186,-83.08
85,591823920.2657807,-82.76
86,591857142.8571428,-81.5
87,591890365.4485049,-83.65
88,591923588.0398672,-83.21
89,591956810.6312293,-83.8
90,591990033.2225914,-83.16
91,592023255.8139535,-82.01
92,592056478.4053156,-82.18
93,592089700.9966778,-84.79
94,592122923.5880399,-84.13
95,592156146.179402,-82.67
96,592189368.7707641,-81.67
97,592222591.3621262,-82.2
98,592255813.9534883,-82.03
99,592289036.5448505,-82.7
100,592322259.1362126,-81.67
101,592355481.7275747,-81.81
102,592388704.3189368,-81.11
103,592421926.9102991,-81.93
104,592455149.5016612,-82.06
