i, frequency, magnitude
222,596375415.282392,-78.56
223,596408637.8737541,-79.2
224,596441860.4651163,-79.57
225,596475083.0564784,-79.52
226,596508305.6478405,-78.6
227,596541528.2392026,-80.29
228,596574750.8305647,-78.78
229,596607973.4219269,-79.85
230,596641196.0132891,-80.24
231,596674418.6046512,-79.33
232,596707641.1960133,-79.32
233,596740863.7873755,-79.23
234,596774086.3787376,-80.53
235,596807308.9700997,-79.89
236,596840531.5614618,-78.51
237,596873754.1528239,-79.39
238,596906976.744186,-79.41
239,596940199.3355482,-81.12
240,596973421.9269103,-79.74
241,597006644.5182724,-80.66
242,597039867.1096345,-82.09
243,597073089.7009966,-80.02
244,597106312.2923588,-79.57
245,597139534.8837209,-80.7
246,597172757.4750831,-79.08
247,597205980.0664452,-79.92
248,597239202.6578074,-79.84
249,597272425.2491695,-81.2
250,597305647.8405316,-80.23
251,597338870.4318937,-80.33
252,597372093.0232558,-80.2
253,597405315.614618,-80.76
254,597438538.2059801,-80.71
255,597471760.7973422,-80.06
256,597504983.3887043,-81.24
257,597538205.9800664,-79.31
258,597571428.5714285,-79.78
259,597604651.1627907,-79.93
260,597637873.7541528,-79.07
261,597671096.3455149,-79.08
262,597704318.9368771,-78.81
263,597737541.5282393,-79.8
264,597770764.1196014,-80.1
265,597803986.7109635,-87.1
266,597837209.3023256,-97.84
267,597870431.8936877,-98.32
268,597903654.4850498,-100.91
269,597936877.076412,-101.37
270,597970099.6677741,-100.64
271,598003322.2591362,-98.87
272,598036544.8504983,-99.7
273,598069767.4418604,-100.0
274,598102990.0332226,-100.4
275,598136212.6245847,-100.01
276,598169435.2159468,-98.91
277,598202657.8073089,-98.57
278,598235880.3986712,-101.69
279,598269102.9900333,-99.32
280,598302325.5813954,-98.15
281,598335548.1727575,-99.38
282,598368770.7641196,-99.06
283,598401993.3554817,-99.23
284,598435215.9468439,-100.12
285,598468438.538206,-97.74
286,598501661.1295681,-100.64
287,598534883.7209302,-98.61
288,598568106.3122923,-99.2
289,598601328.9036545,-100.23
290,598634551.4950166,-99.18
291,598667774.0863787,-99.22
292,598700996.6777408,-100.07
293,598734219.269103,-99.69
294,598767441.8604652,-98.99
295,598800664.4518273,-99.82
296,598833887.0431894,-99.87
297,598867109.6345515,-99.42
298,598900332.2259136,-98.46
299,598933554.8172758,-98.53
