i, frequency, magnitude
0,589000000.0,-100.18
1,589033222.5913621,-100.48
2,589066445.1827242,-100.62
3,589099667.7740864,-99.12
4,589132890.3654485,-100.71
5,589166112.9568106,-100.74
6,589199335.5481727,-98.99
7,589232558.1395348,-98.62
8,589265780.7308971,-99.78
9,589299003.3222592,-100.42
10,589332225.9136213,-100.2
11,589365448.5049834,-101.91
12,589398671.0963455,-99.74
13,589431893.6877077,-98.7
14,589465116.2790698,-100.55
15,589498338.8704319,-99.7
16,589531561.461794,-100.52
17,589564784.0531561,-100.85
18,589598006.6445183,-100.67
19,589631229.2358804,-100.27
20,589664451.8272425,-100.18
21,589697674.4186046,-98.77
22,589730897.0099667,-99.09
23,589764119.6013288,-100.59
24,589797342.1926911,-101.49
25,589830564.7840532,-98.38
26,589863787.3754153,-99.1
27,589897009.9667774,-99.37
28,589930232.5581396,-98.95
29,589963455.1495017,-99.77
30,589996677.7408638,-99.83
31,590029900.3322259,-98.79
32,590063122.923588,-99.45
33,590096345.5149502,-100.56
34,590129568.1063123,-100.05
35,590162790.6976744,-97.1
36,590196013.2890365,-86.9
37,590229235.8803986,-86.12
38,590262458.4717607,-85.24
39,590295681.0631229,-86.78
40,590328903.6544851,-84.63
41,590362126.2458472,-84.56
42,590395348.8372093,-86.37
43,590428571.4285715,-85.53
44,590461794.0199336,-84.21
45,590495016.6112957,-85.4
46,590528239.2026578,-84.98
47,590561461.7940199,-84.24
48,590594684.385382,-84.11
49,590627906.9767442,-83.96
50,590661129.5681063,-83.69
51,590694352.1594684,-84.93
52,590727574.7508305,-84.97
53,590760797.3421926,-83.47
54,590794019.9335548,-84.44
55,590827242.5249169,-84.51
56,590860465.1162791,-83.16
57,590893687.7076412,-83.41
58,590926910.2990034,-83.82
59,590960132.8903655,-84.21
60,590993355.4817276,-83.44
61,591026578.0730897,-82.12
62,591059800.6644518,-83.56
63,591093023.255814,-83.66
64,591126245.8471761,-82.82
65,591159468.4385382,-82.34
66,591192691.0299003,-83.77
67,591225913.6212624,-83.39
68,591259136.2126245,-84.35
69,591292358.8039867,-85.59
70,591325581.3953488,-84.04
71,591358803.9867109,-83.74
72,591392026.5780731,-82.83
73,591425249.1694353,-84.94
74,591458471.7607974,-83.26
75,591491694.3521595,-83.8
76,591524916.9435216,-83.39
77,591558139.5348837,-83.67
78,591591362.1262459,-82.81
79,591624584.717608,-84.16
80,591657807.3089701,-82.02
81,591691029.9003322,-82.25
82,591724252.4916943,-83.59
83,591757475.0830564,-83.18
84,591790697.6744186,-83.2
85,591823920.2657807,-82.87
86,591857142.8571428,-82.97
87,591890365.4485049,-83.05
88,591923588.0398672,-82.91
89,591956810.6312293,-82.84
90,591990033.2225914,-80.97
91,592023255.8139535,-82.42
