i, frequency, magnitude
68,591259136.2126245,-83.82
69,591292358.8039867,-82.44
70,591325581.3953488,-83.04
71,591358803.9867109,-83.42
72,591392026.5780731,-83.7
73,591425249.1694353,-84.18
74,591458471.7607974,-83.88
75,591491694.3521595,-83.41
76,591524916.9435216,-84.66
77,591558139.5348837,-84.48
78,591591362.1262459,-83.68
79,591624584.717608,-84.0
80,591657807.3089701,-82.83
81,591691029.9003322,-82.82
82,591724252.4916943,-82.32
83,591757475.0830564,-83.77
84,591790697.6744186,-83.05
85,591823920.2657807,-82.4
86,591857142.8571428,-83.54
87,591890365.4485049,-83.0
88,591923588.0398672,-81.28
89,591956810.6312293,-83.24
90,591990033.2225914,-83.09
91,592023255.8139535,-83.29
92,592056478.4053156,-82.81
93,592089700.9966778,-83.87
94,592122923.5880399,-82.7
95,592156146.179402,-82.34
96,592189368.7707641,-83.1
97,592222591.3621262,-82.05
98,592255813.9534883,-82.21
99,592289036.5448505,-82.46
100,592322259.1362126,-81.26
101,592355481.7275747,-82.82
102,592388704.3189368,-81.26
103,592421926.9102991,-82.72
104,592455149.5016612,-82.0
105,592488372.0930233,-82.71
106,592521594.6843854,-81.54
107,592554817.2757475,-82.51
108,592588039.8671097,-81.34
109,592621262.4584718,-81.15
110,592654485.0498339,-83.66
111,592687707.641196,-82.8
112,592720930.2325581,-81.43
113,592754152.8239202,-82.95
114,592787375.4152824,-81.76
115,592820598.0066445,-82.35
116,592853820.5980066,-81.79
117,592887043.1893687,-83.41
118,592920265.7807308,-83.11
119,592953488.3720931,-82.72
120,592986710.9634552,-83.17
121,593019933.5548173,-83.36
122,593053156.1461794,-83.55
123,593086378.7375416,-81.84
124,593119601.3289037,-83.78
125,593152823.9202658,-84.29
126,593186046.5116279,-82.85
127,593219269.10299,-83.65
128,593252491.6943521,-83.89
129,593285714.2857143,-83.8
130,593318936.8770764,-83.11
131,593352159.4684385,-82.74
132,593385382.0598006,-84.18
133,593418604.6511627,-84.5
134,593451827.2425249,-84.64
135,593485049.8338871,-84.26
136,593518272.4252492,-84.31
137,593551495.0166113,-83.41
138,593584717.6079735,-83.86
139,593617940.1993356,-84.76
140,593651162.7906977,-83.72
141,593684385.3820598,-84.58
142,593717607.9734219,-83.12
143,593750830.564784,-82.2
144,593784053.1561462,-81.67
145,593817275.7475083,-83.21
146,593850498.3388704,-83.53
147,593883720.9302325,-81.87
148,593916943.5215946,-81.52
149,593950166.1129568,-82.64
150,593983388.7043189,-80.52
151,594016611.2956811,-83.23
152,594049833.8870432,-81.38
153,594083056.4784054,-80.2
154,594116279.0697675,-80.23
155,594149501.6611296,-80.28
156,594182724.2524917,-81.8
157,594215946.8438538,-79.78
158,594249169.435216,-81.34
159,594282392.0265781,-81.08
160,594315614.6179402,-80.85
161,594348837.2093023,-81.04
162,594382059.8006644,-81.99
163,594415282.3920265,-80.2
164,594448504.9833887,-80.53
165,594481727.5747508,-81.21
166,594514950.1661129,-79.79
167,594548172.7574751,-80.37
168,594581395.3488373,-79.89
169,594614617.9401994,-80.01
170,594647840.5315615,-80.94
171,594681063.1229236,-80.53
172,594714285.7142857,-80.37
173,594747508.3056479,-79.5
174,594780730.89701,-80.13
175,594813953.4883721,-79.95
176,594847176.0797342,-80.23
177,594880398.6710963,-80.22
178,594913621.2624584,-80.77
179,594946843.8538206,-80.58
180,594980066.4451827,-80.95
181,595013289.0365448,-80.08
182,595046511.6279069,-80.22
183,595079734.2192692,-80.44
184,595112956.8106313,-81.46
185,595146179.4019934,-80.28
186,595179401.9933555,-80.51
187,595212624.5847176,-80.81
188,595245847.1760798,-80.45
189,595279069.7674419,-80.55
190,595312292.358804,-81.42
191,595345514.9501661,-80.56
192,595378737.5415282,-80.26
193,595411960.1328903,-79.84
194,595445182.7242525,-81.01
195,595478405.3156146,-79.27
196,595511627.9069767,-80.4
197,595544850.4983388,-80.35
198,595578073.0897009,-80.9
199,595611295.6810632,-81.45
200,595644518.2724253,-81.08
201,595677740.8637874,-79.95
202,595710963.4551495,-79.89
203,595744186.0465117,-79.87
204,595777408.6378738,-81.19
205,595810631.2292359,-81.13
206,595843853.820598,-81.58
207,595877076.4119601,-79.15
208,595910299.0033222,-80.45
209,595943521.5946844,-78.03
210,595976744.1860465,-79.44
211,596009966.7774086,-80.01
212,596043189.3687707,-80.11
213,596076411.9601328,-78.97
214,596109634.5514951,-79.74
215,596142857.1428572,-79.63
216,596176079.7342193,-80.1
217,596209302.3255814,-78.85
218,596242524.9169436,-78.01
219,596275747.5083057,-79.16
220,596308970.0996678,-79.28
221,596342192.6910299,-79.38
222,596375415.282392,-78.87
223,596408637.8737541,-80.01
224,596441860.4651163,-78.76
225,596475083.0564784,-80.15
226,596508305.6478405,-78.78
227,596541528.2392026,-79.15
228,596574750.8305647,-79.38
229,596607973.4219269,-79.98
230,596641196.0132891,-79.83
231,596674418.6046512,-80.36
232,596707641.1960133,-78.13
233,596740863.7873755,-79.53
234,596774086.3787376,-79.8
235,596807308.9700997,-79.6
236,596840531.5614618,-79.47
237,596873754.1528239,-79.64
238,596906976.744186,-80.91
239,596940199.3355482,-80.86
240,596973421.9269103,-80.81
241,597006644.5182724,-80.73
242,597039867.1096345,-81.84
243,597073089.7009966,-79.48
244,597106312.2923588,-79.47
245,597139534.8837209,-79.5
246,597172757.4750831,-80.43
247,597205980.0664452,-79.86
248,597239202.6578074,-81.31
249,597272425.2491695,-80.01
250,597305647.8405316,-80.58
251,597338870.4318937,-79.22
252,597372093.0232558,-80.39
253,597405315.614618,-80.33
254,597438538.2059801,-78.55
255,597471760.7973422,-80.5
256,597504983.3887043,-80.43
257,597538205.9800664,-79.46
258,597571428.5714285,-79.13
259,597604651.1627907,-77.82
260,597637873.7541528,-80.77
261,597671096.3455149,-78.84
262,597704318.9368771,-78.27
263,597737541.5282393,-78.88
264,597770764.1196014,-78.14
265,597803986.7109635,-86.77
266,597837209.3023256,-99.14
267,597870431.8936877,-101.28
268,597903654.4850498,-98.92
269,597936877.076412,-100.14
270,597970099.6677741,-100.85
271,598003322.2591362,-99.43
272,598036544.8504983,-98.95
273,598069767.4418604,-100.16
274,598102990.0332226,-100.13
275,598136212.6245847,-99.35
276,598169435.2159468,-99.76
277,598202657.8073089,-98.21
278,598235880.3986712,-99.51
279,598269102.9900333,-98.62
280,598302325.5813954,-100.24
281,598335548.1727575,-97.66
282,598368770.7641196,-101.13
283,598401993.3554817,-100.16
284,598435215.9468439,-100.2
285,598468438.538206,-98.63
286,598501661.1295681,-99.24
287,598534883.7209302,-100.35
288,598568106.3122923,-101.14
289,598601328.9036545,-101.45
290,598634551.4950166,-99.78
291,598667774.0863787,-100.21
292,598700996.6777408,-99.39
293,598734219.269103,-99.77
294,598767441.8604652,-100.61
295,598800664.4518273,-97.87
296,598833887.0431894,-100.5
297,598867109.6345515,-98.24
298,598900332.2259136,-100.14
299,598933554.8172758,-100.41
