i, frequency, magnitude
264,597770764.1196014,-78.04
265,597803986.7109635,-85.32
266,597837209.3023256,-100.54
267,597870431.8936877,-99.94
268,597903654.4850498,-100.64
269,597936877.076412,-99.99
270,597970099.6677741,-100.36
271,598003322.2591362,-99.89
272,598036544.8504983,-99.34
273,598069767.4418604,-100.59
274,598102990.0332226,-100.36
275,598136212.6245847,-99.67
276,598169435.2159468,-99.22
277,598202657.8073089,-101.08
278,598235880.3986712,-99.05
279,598269102.9900333,-101.42
280,598302325.5813954,-98.58
281,598335548.1727575,-99.34
282,598368770.7641196,-99.46
283,598401993.3554817,-99.25
284,598435215.9468439,-98.21
285,598468438.538206,-99.5
286,598501661.1295681,-100.77
287,598534883.7209302,-97.96
288,598568106.3122923,-100.6
289,598601328.9036545,-99.39
290,598634551.4950166,-99.73
291,598667774.0863787,-97.44
292,598700996.6777408,-99.7
293,598734219.269103,-99.05
294,598767441.8604652,-100.03
295,598800664.4518273,-98.93
296,598833887.0431894,-99.63
297,598867109.6345515,-101.09
298,598900332.2259136,-99.19
299,598933554.8172758,-100.26
