i, frequency, magnitude
107,592554817.2757475,-82.42
108,592588039.8671097,-81.64
109,592621262.4584718,-81.45
110,592654485.0498339,-81.49
111,592687707.641196,-81.62
112,592720930.2325581,-82.11
113,592754152.8239202,-82.25
114,592787375.4152824,-80.75
115,592820598.0066445,-82.4
116,592853820.5980066,-83.49
117,592887043.1893687,-82.15
118,592920265.7807308,-81.83
119,592953488.3720931,-81.59
120,592986710.9634552,-81.53
121,593019933.5548173,-83.46
122,593053156.1461794,-83.38
123,593086378.7375416,-82.17
124,593119601.3289037,-82.8
125,593152823.9202658,-82.98
126,593186046.5116279,-82.64
127,593219269.10299,-82.82
128,593252491.6943521,-83.18
129,593285714.2857143,-82.94
130,593318936.8770764,-83.0
131,593352159.4684385,-83.32
132,593385382.0598006,-83.08
133,593418604.6511627,-83.3
134,593451827.2425249,-82.93
135,593485049.8338871,-83.63
136,593518272.4252492,-84.47
137,593551495.0166113,-83.83
138,593584717.6079735,-82.82
139,593617940.1993356,-82.84
140,593651162.7906977,-83.45
141,593684385.3820598,-84.02
142,593717607.9734219,-81.82
143,593750830.564784,-81.9
144,593784053.1561462,-81.7
145,593817275.7475083,-81.96
146,593850498.3388704,-80.95
147,593883720.9302325,-82.31
148,593916943.5215946,-83.58
149,593950166.1129568,-80.29
150,593983388.7043189,-81.17
151,594016611.2956811,-80.83
152,594049833.8870432,-81.86
153,594083056.4784054,-81.68
154,594116279.0697675,-80.3
155,594149501.6611296,-80.22
156,594182724.2524917,-81.19
157,594215946.8438538,-82.54
158,594249169.435216,-81.02
159,594282392.0265781,-79.63
160,594315614.6179402,-80.67
161,594348837.2093023,-79.62
162,594382059.8006644,-79.47
163,594415282.3920265,-78.35
164,594448504.9833887,-81.23
165,594481727.5747508,-80.46
166,594514950.1661129,-80.02
167,594548172.7574751,-79.79
168,594581395.3488373,-79.37
169,594614617.9401994,-80.18
170,594647840.5315615,-78.77
171,594681063.1229236,-78.16
172,594714285.7142857,-79.71
173,594747508.3056479,-79.97
174,594780730.89701,-79.29
175,594813953.4883721,-80.43
176,594847176.0797342,-79.96
177,594880398.6710963,-81.16
178,594913621.2624584,-80.04
179,594946843.8538206,-80.42
180,594980066.4451827,-79.33
181,595013289.0365448,-79.39
182,595046511.6279069,-79.6
183,595079734.2192692,-79.61
184,595112956.8106313,-78.96
185,595146179.4019934,-80.01
186,595179401.9933555,-79.19
187,595212624.5847176,-79.82
188,595245847.1760798,-80.34
189,595279069.7674419,-81.47
190,595312292.358804,-80.24
191,595345514.9501661,-80.26
192,595378737.5415282,-80.11
193,595411960.1328903,-79.85
194,595445182.7242525,-79.61
195,595478405.3156146,-79.03
196,595511627.9069767,-79.97
197,595544850.4983388,-79.72
198,595578073.0897009,-80.12
199,595611295.6810632,-80.88
200,595644518.2724253,-79.84
201,595677740.8637874,-80.4
202,595710963.4551495,-79.14
203,595744186.0465117,-80.6
204,595777408.6378738,-81.13
205,595810631.2292359,-79.22
206,595843853.820598,-79.3
207,595877076.4119601,-79.67
208,595910299.0033222,-79.81
209,595943521.5946844,-79.89
210,595976744.1860465,-80.1
211,596009966.7774086,-80.02
212,596043189.3687707,-79.03
213,596076411.9601328,-79.33
214,596109634.5514951,-77.53
215,596142857.1428572,-80.21
216,596176079.7342193,-79.47
217,596209302.3255814,-78.26
218,596242524.9169436,-78.74
219,596275747.5083057,-79.43
220,596308970.0996678,-79.92
221,596342192.6910299,-80.45
222,596375415.282392,-79.36
223,596408637.8737541,-79.57
224,596441860.4651163,-79.23
225,596475083.0564784,-78.4
226,596508305.6478405,-78.83
227,596541528.2392026,-79.69
228,596574750.8305647,-78.13
229,596607973.4219269,-80.34
230,596641196.0132891,-79.94
231,596674418.6046512,-79.18
232,596707641.1960133,-78.06
233,596740863.7873755,-79.77
234,596774086.3787376,-79.64
235,596807308.9700997,-79.71
236,596840531.5614618,-80.49
237,596873754.1528239,-80.01
238,596906976.744186,-81.12
239,596940199.3355482,-80.29
240,596973421.9269103,-81.62
241,597006644.5182724,-80.51
242,597039867.1096345,-80.43
243,597073089.7009966,-80.86
244,597106312.2923588,-79.8
245,597139534.8837209,-80.97
246,597172757.4750831,-80.95
247,597205980.0664452,-81.09
248,597239202.6578074,-80.73
249,597272425.2491695,-80.4
250,597305647.8405316,-79.55
251,597338870.4318937,-81.75
252,597372093.0232558,-81.14
253,597405315.614618,-81.79
254,597438538.2059801,-80.58
255,597471760.7973422,-79.63
256,597504983.3887043,-80.43
257,597538205.9800664,-79.75
258,597571428.5714285,-79.9
259,597604651.1627907,-80.58
260,597637873.7541528,-80.4
261,597671096.3455149,-78.7
262,597704318.9368771,-78.84
263,597737541.5282393,-78.93
264,597770764.1196014,-79.67
265,597803986.7109635,-84.85
266,597837209.3023256,-99.11
267,597870431.8936877,-98.28
268,597903654.4850498,-98.74
269,597936877.076412,-98.68
270,597970099.6677741,-99.22
271,598003322.2591362,-99.51
272,598036544.8504983,-99.56
273,598069767.4418604,-99.41
274,598102990.0332226,-97.78
275,598136212.6245847,-100.53
276,598169435.2159468,-99.02
277,598202657.8073089,-99.05
278,598235880.3986712,-99.45
279,598269102.9900333,-99.94
280,598302325.5813954,-100.15
281,598335548.1727575,-100.34
282,598368770.7641196,-99.21
283,598401993.3554817,-100.34
284,598435215.9468439,-99.26
285,598468438.538206,-99.71
286,598501661.1295681,-101.75
287,598534883.7209302,-99.17
288,598568106.3122923,-98.42
289,598601328.9036545,-98.65
290,598634551.4950166,-98.96
291,598667774.0863787,-99.42
292,598700996.6777408,-99.82
293,598734219.269103,-99.46
294,598767441.8604652,-100.14
295,598800664.4518273,-98.65
296,598833887.0431894,-100.77
297,598867109.6345515,-98.8
298,598900332.2259136,-101.05
299,598933554.8172758,-102.1
