i, frequency, magnitude
0,589000000.0,-99.24
1,589033222.5913621,-99.74
2,589066445.1827242,-100.36
3,589099667.7740864,-98.65
4,589132890.3654485,-100.2
5,589166112.9568106,-99.56
6,589199335.5481727,-99.01
7,589232558.1395348,-99.64
8,589265780.7308971,-99.54
9,589299003.3222592,-100.43
10,589332225.9136213,-99.94
11,589365448.5049834,-100.4
12,589398671.0963455,-98.2
13,589431893.6877077,-98.5
14,589465116.2790698,-99.17
15,589498338.8704319,-99.24
16,589531561.461794,-99.54
17,589564784.0531561,-100.16
18,589598006.6445183,-99.3
19,589631229.2358804,-99.72
20,589664451.8272425,-100.26
21,589697674.4186046,-99.27
22,589730897.0099667,-99.64
23,589764119.6013288,-99.99
24,589797342.1926911,-100.04
25,589830564.7840532,-100.61
26,589863787.3754153,-97.24
27,589897009.9667774,-97.16
28,589930232.5581396,-98.49
29,589963455.1495017,-100.16
30,589996677.7408638,-99.72
31,590029900.3322259,-99.78
32,590063122.923588,-100.86
33,590096345.5149502,-99.72
34,590129568.1063123,-99.58
35,590162790.6976744,-97.01
36,590196013.2890365,-87.55
37,590229235.8803986,-85.28
38,590262458.4717607,-86.6
39,590295681.0631229,-85.5
40,590328903.6544851,-86.92
41,590362126.2458472,-86.52
42,590395348.8372093,-85.37
43,590428571.4285715,-86.47
44,590461794.0199336,-85.65
45,590495016.6112957,-86.89
46,590528239.2026578,-86.31
47,590561461.7940199,-86.11
48,590594684.385382,-84.66
49,590627906.9767442,-86.86
50,590661129.5681063,-85.38
51,590694352.1594684,-85.17
52,590727574.7508305,-84.41
53,590760797.3421926,-85.21
54,590794019.9335548,-84.96
55,590827242.5249169,-86.11
56,590860465.1162791,-85.07
57,590893687.7076412,-84.79
58,590926910.2990034,-84.91
59,590960132.8903655,-84.64
60,590993355.4817276,-85.02
61,591026578.0730897,-85.22
62,591059800.6644518,-84.84
63,591093023.255814,-84.8
64,591126245.8471761,-85.83
65,591159468.4385382,-84.28
66,591192691.0299003,-83.63
67,591225913.6212624,-84.08
68,591259136.2126245,-85.61
69,591292358.8039867,-83.75
70,591325581.3953488,-84.65
71,591358803.9867109,-85.21
72,591392026.5780731,-84.56
73,591425249.1694353,-84.48
74,591458471.7607974,-84.62
75,591491694.3521595,-84.48
76,591524916.9435216,-85.66
77,591558139.5348837,-84.62
78,591591362.1262459,-84.6
79,591624584.717608,-86.62
80,591657807.3089701,-83.97
81,591691029.9003322,-83.51
82,591724252.4916943,-84.37
83,591757475.0830564,-83.57
84,591790697.6744186,-83.88
85,591823920.2657807,-83.99
86,591857142.8571428,-83.46
87,591890365.4485049,-82.72
88,591923588.0398672,-84.68
89,591956810.6312293,-83.93
90,591990033.2225914,-82.77
91,592023255.8139535,-83.26
92,592056478.4053156,-82.32
93,592089700.9966778,-83.79
94,592122923.5880399,-82.95
95,592156146.179402,-84.22
96,592189368.7707641,-83.36
97,592222591.3621262,-83.45
98,592255813.9534883,-82.05
99,592289036.5448505,-82.57
100,592322259.1362126,-82.51
101,592355481.7275747,-82.57
102,592388704.3189368,-83.3
103,592421926.9102991,-84.86
104,592455149.5016612,-82.18
105,592488372.0930233,-82.71
106,592521594.6843854,-82.43
107,592554817.2757475,-82.21
108,592588039.8671097,-82.83
109,592621262.4584718,-82.8
110,592654485.0498339,-83.13
111,592687707.641196,-82.72
112,592720930.2325581,-82.94
113,592754152.8239202,-82.13
114,592787375.4152824,-82.17
115,592820598.0066445,-83.63
116,592853820.5980066,-82.09
117,592887043.1893687,-83.11
118,592920265.7807308,-83.15
119,592953488.3720931,-82.83
120,592986710.9634552,-83.04
121,593019933.5548173,-83.37
122,593053156.1461794,-82.64
123,593086378.7375416,-82.86
124,593119601.3289037,-83.1
125,593152823.9202658,-83.8
126,593186046.5116279,-83.23
127,593219269.10299,-85.02
128,593252491.6943521,-82.69
129,593285714.2857143,-84.52
130,593318936.8770764,-83.08
131,593352159.4684385,-84.79
132,593385382.0598006,-85.04
133,593418604.6511627,-84.6
134,593451827.2425249,-84.97
135,593485049.8338871,-86.16
136,593518272.4252492,-84.03
137,593551495.0166113,-85.22
138,593584717.6079735,-84.98
139,593617940.1993356,-83.19
140,593651162.7906977,-83.72
141,593684385.3820598,-84.61
142,593717607.9734219,-84.64
143,593750830.564784,-82.69
144,593784053.1561462,-82.35
145,593817275.7475083,-83.54
146,593850498.3388704,-81.49
147,593883720.9302325,-83.26
148,593916943.5215946,-82.34
149,593950166.1129568,-81.55
150,593983388.7043189,-82.06
151,594016611.2956811,-81.96
152,594049833.8870432,-82.56
153,594083056.4784054,-81.39
154,594116279.0697675,-81.66
155,594149501.6611296,-81.86
156,594182724.2524917,-81.26
157,594215946.8438538,-81.77
158,594249169.435216,-81.62
159,594282392.0265781,-81.25
160,594315614.6179402,-81.13
161,594348837.2093023,-79.95
162,594382059.8006644,-81.61
163,594415282.3920265,-81.28
164,594448504.9833887,-81.22
165,594481727.5747508,-81.5
166,594514950.1661129,-80.75
167,594548172.7574751,-80.62
168,594581395.3488373,-80.08
169,594614617.9401994,-81.86
170,594647840.5315615,-80.26
171,594681063.1229236,-81.68
172,594714285.7142857,-80.26
173,594747508.3056479,-80.73
174,594780730.89701,-80.69
175,594813953.4883721,-81.55
176,594847176.0797342,-80.27
177,594880398.6710963,-80.11
178,594913621.2624584,-80.02
179,594946843.8538206,-80.48
180,594980066.4451827,-80.84
181,595013289.0365448,-82.01
182,595046511.6279069,-81.65
183,595079734.2192692,-80.42
184,595112956.8106313,-81.22
185,595146179.4019934,-81.16
186,595179401.9933555,-80.64
187,595212624.5847176,-80.38
188,595245847.1760798,-80.58
189,595279069.7674419,-80.45
190,595312292.358804,-81.02
191,595345514.9501661,-81.64
192,595378737.5415282,-81.08
193,595411960.1328903,-82.24
194,595445182.7242525,-80.79
195,595478405.3156146,-80.68
196,595511627.9069767,-80.84
197,595544850.4983388,-81.18
198,595578073.0897009,-81.32
199,595611295.6810632,-80.6
200,595644518.2724253,-81.52
201,595677740.8637874,-81.1
202,595710963.4551495,-80.31
203,595744186.0465117,-80.15
204,595777408.6378738,-81.69
205,595810631.2292359,-80.37
206,595843853.820598,-81.52
207,595877076.4119601,-80.6
208,595910299.0033222,-79.85
209,595943521.5946844,-80.06
210,595976744.1860465,-80.79
211,596009966.7774086,-81.28
212,596043189.3687707,-80.94
213,596076411.9601328,-79.75
214,596109634.5514951,-80.6
215,596142857.1428572,-79.97
216,596176079.7342193,-80.79
217,596209302.3255814,-78.92
218,596242524.9169436,-79.96
219,596275747.5083057,-79.9
220,596308970.0996678,-78.91
221,596342192.6910299,-81.51
222,596375415.282392,-79.74
223,596408637.8737541,-80.73
224,596441860.4651163,-80.42
225,596475083.0564784,-80.26
226,596508305.6478405,-80.44
227,596541528.2392026,-80.62
228,596574750.8305647,-81.27
229,596607973.4219269,-81.39
230,596641196.0132891,-81.16
231,596674418.6046512,-81.31
232,596707641.1960133,-82.0
233,596740863.7873755,-79.75
234,596774086.3787376,-82.27
235,596807308.9700997,-82.07
236,596840531.5614618,-82.17
237,596873754.1528239,-81.0
238,596906976.744186,-81.05
239,596940199.3355482,-82.43
240,596973421.9269103,-82.49
241,597006644.5182724,-82.8
242,597039867.1096345,-81.93
243,597073089.7009966,-82.04
244,597106312.2923588,-82.13
245,597139534.8837209,-81.01
246,597172757.4750831,-81.12
247,597205980.0664452,-81.08
248,597239202.6578074,-81.69
249,597272425.2491695,-82.36
250,597305647.8405316,-82.46
251,597338870.4318937,-81.76
252,597372093.0232558,-81.42
253,597405315.614618,-82.05
255,597471760.7973422,-81.34
254,597438538.2059801,-80.53
256,597504983.3887043,-80.69
257,597538205.9800664,-80.27
258,597571428.5714285,-83.44
259,597604651.1627907,-80.76
260,597637873.7541528,-79.9
261,597671096.3455149,-80.52
262,597704318.9368771,-80.72
264,597770764.1196014,-79.32
263,597737541.5282393,-80.32
266,597837209.3023256,-101.31
265,597803986.7109635,-86.31
267,597870431.8936877,-98.95
268,597903654.4850498,-99.82
269,597936877.076412,-100.06
270,597970099.6677741,-99.92
271,598003322.2591362,-100.85
272,598036544.8504983,-99.59
273,598069767.4418604,-100.67
274,598102990.0332226,-100.67
275,598136212.6245847,-98.71
276,598169435.2159468,-97.45
277,598202657.8073089,-99.59
278,598235880.3986712,-100.35
279,598269102.9900333,-99.88
280,598302325.5813954,-99.25
281,598335548.1727575,-99.98
282,598368770.7641196,-98.78
283,598401993.3554817,-98.69
284,598435215.9468439,-100.04
285,598468438.538206,-99.44
286,598501661.1295681,-99.07
287,598534883.7209302,-99.18
288,598568106.3122923,-100.72
289,598601328.9036545,-100.35
290,598634551.4950166,-100.52
291,598667774.0863787,-100.62
292,598700996.6777408,-100.01
293,598734219.269103,-100.23
294,598767441.8604652,-99.74
295,598800664.4518273,-100.14
