i, frequency, magnitude
1,589033222.5913621,-100.1
0,589000000.0,-98.46
2,589066445.1827242,-98.55
3,589099667.7740864,-100.0
4,589132890.3654485,-98.61
5,589166112.9568106,-99.49
6,589199335.5481727,-98.2
7,589232558.1395348,-99.91
8,589265780.7308971,-99.25
9,589299003.3222592,-99.47
10,589332225.9136213,-98.94
11,589365448.5049834,-99.37
12,589398671.0963455,-99.39
13,589431893.6877077,-99.43
14,589465116.2790698,-98.75
15,589498338.8704319,-100.03
16,589531561.461794,-99.43
17,589564784.0531561,-100.96
18,589598006.6445183,-98.83
19,589631229.2358804,-98.71
20,589664451.8272425,-97.98
21,589697674.4186046,-98.28
22,589730897.0099667,-100.78
23,589764119.6013288,-98.54
24,589797342.1926911,-100.5
25,589830564.7840532,-99.54
26,589863787.3754153,-98.6
27,589897009.9667774,-98.02
28,589930232.5581396,-98.52
29,589963455.1495017,-100.39
30,589996677.7408638,-99.96
31,590029900.3322259,-99.11
32,590063122.923588,-98.6
33,590096345.5149502,-100.21
34,590129568.1063123,-100.2
35,590162790.6976744,-97.21
36,590196013.2890365,-89.36
37,590229235.8803986,-87.47
38,590262458.4717607,-89.48
39,590295681.0631229,-89.23
40,590328903.6544851,-86.8
41,590362126.2458472,-86.42
42,590395348.8372093,-86.91
43,590428571.4285715,-87.66
44,590461794.0199336,-87.33
45,590495016.6112957,-88.27
46,590528239.2026578,-87.45
47,590561461.7940199,-88.48
48,590594684.385382,-87.56
49,590627906.9767442,-86.0
50,590661129.5681063,-86.94
51,590694352.1594684,-86.17
52,590727574.7508305,-86.41
53,590760797.3421926,-85.63
54,590794019.9335548,-86.55
55,590827242.5249169,-87.17
56,590860465.1162791,-86.46
57,590893687.7076412,-85.32
58,590926910.2990034,-86.13
59,590960132.8903655,-87.6
60,590993355.4817276,-86.06
61,591026578.0730897,-86.89
62,591059800.6644518,-84.84
63,591093023.255814,-88.18
64,591126245.8471761,-86.16
65,591159468.4385382,-85.73
66,591192691.0299003,-84.74
67,591225913.6212624,-84.52
68,591259136.2126245,-85.17
69,591292358.8039867,-86.75
70,591325581.3953488,-86.82
71,591358803.9867109,-84.72
72,591392026.5780731,-85.69
73,591425249.1694353,-86.99
74,591458471.7607974,-85.33
75,591491694.3521595,-85.08
76,591524916.9435216,-85.56
77,591558139.5348837,-84.66
78,591591362.1262459,-84.94
79,591624584.717608,-84.04
80,591657807.3089701,-84.8
81,591691029.9003322,-83.81
82,591724252.4916943,-83.01
83,591757475.0830564,-84.44
84,591790697.6744186,-84.68
85,591823920.2657807,-83.82
86,591857142.8571428,-82.83
87,591890365.4485049,-84.01
88,591923588.0398672,-83.55
89,591956810.6312293,-84.06
90,591990033.2225914,-84.6
91,592023255.8139535,-83.15
92,592056478.4053156,-83.63
93,592089700.9966778,-83.49
94,592122923.5880399,-84.25
95,592156146.179402,-83.47
96,592189368.7707641,-82.53
97,592222591.3621262,-82.27
98,592255813.9534883,-81.77
99,592289036.5448505,-82.93
100,592322259.1362126,-82.43
101,592355481.7275747,-82.51
102,592388704.3189368,-80.59
103,592421926.9102991,-85.71
104,592455149.5016612,-82.9
105,592488372.0930233,-82.82
106,592521594.6843854,-82.73
107,592554817.2757475,-82.71
109,592621262.4584718,-82.61
108,592588039.8671097,-81.68
111,592687707.641196,-82.82
110,592654485.0498339,-82.9
112,592720930.2325581,-83.13
113,592754152.8239202,-83.52
114,592787375.4152824,-82.9
115,592820598.0066445,-83.07
116,592853820.5980066,-83.34
117,592887043.1893687,-82.18
118,592920265.7807308,-82.77
119,592953488.3720931,-83.28
120,592986710.9634552,-83.41
121,593019933.5548173,-82.03
122,593053156.1461794,-84.21
123,593086378.7375416,-83.67
124,593119601.3289037,-83.72
125,593152823.9202658,-83.21
126,593186046.5116279,-84.97
127,593219269.10299,-85.24
128,593252491.6943521,-84.38
129,593285714.2857143,-85.43
130,593318936.8770764,-83.9
131,593352159.4684385,-84.57
132,593385382.0598006,-84.33
133,593418604.6511627,-84.2
134,593451827.2425249,-83.92
135,593485049.8338871,-83.64
136,593518272.4252492,-83.67
137,593551495.0166113,-84.59
138,593584717.6079735,-82.9
139,593617940.1993356,-82.16
