i, frequency, magnitude
0,589000000.0,-100.09
1,589033222.5913621,-99.3
2,589066445.1827242,-99.98
3,589099667.7740864,-98.39
4,589132890.3654485,-100.5
5,589166112.9568106,-99.58
6,589199335.5481727,-100.06
7,589232558.1395348,-100.42
8,589265780.7308971,-99.03
9,589299003.3222592,-100.33
10,589332225.9136213,-99.46
11,589365448.5049834,-99.43
12,589398671.0963455,-99.88
13,589431893.6877077,-100.96
14,589465116.2790698,-98.6
15,589498338.8704319,-99.35
16,589531561.461794,-99.15
17,589564784.0531561,-98.93
18,589598006.6445183,-99.26
19,589631229.2358804,-102.82
20,589664451.8272425,-99.45
21,589697674.4186046,-101.38
22,589730897.0099667,-99.91
23,589764119.6013288,-99.13
24,589797342.1926911,-100.61
25,589830564.7840532,-99.18
26,589863787.3754153,-97.48
27,589897009.9667774,-98.52
28,589930232.5581396,-97.67
29,589963455.1495017,-100.57
30,589996677.7408638,-101.05
31,590029900.3322259,-99.6
32,590063122.923588,-99.43
33,590096345.5149502,-97.61
34,590129568.1063123,-97.3
35,590162790.6976744,-99.31
36,590196013.2890365,-89.37
37,590229235.8803986,-86.86
38,590262458.4717607,-88.82
39,590295681.0631229,-88.81
40,590328903.6544851,-87.18
41,590362126.2458472,-86.87
42,590395348.8372093,-88.17
43,590428571.4285715,-87.48
44,590461794.0199336,-85.69
45,590495016.6112957,-87.62
46,590528239.2026578,-86.57
47,590561461.7940199,-87.47
48,590594684.385382,-86.76
49,590627906.9767442,-86.92
50,590661129.5681063,-86.05
51,590694352.1594684,-86.32
52,590727574.7508305,-86.26
53,590760797.3421926,-85.76
54,590794019.9335548,-85.88
55,590827242.5249169,-86.54
56,590860465.1162791,-86.26
57,590893687.7076412,-86.32
58,590926910.2990034,-86.09
59,590960132.8903655,-84.79
60,590993355.4817276,-84.99
61,591026578.0730897,-86.42
62,591059800.6644518,-84.51
63,591093023.255814,-84.86
64,591126245.8471761,-85.3
65,591159468.4385382,-84.26
66,591192691.0299003,-84.58
67,591225913.6212624,-86.14
68,591259136.2126245,-84.15
69,591292358.8039867,-85.43
70,591325581.3953488,-84.25
71,591358803.9867109,-84.15
72,591392026.5780731,-84.73
73,591425249.1694353,-83.53
74,591458471.7607974,-84.15
75,591491694.3521595,-84.63
76,591524916.9435216,-84.75
77,591558139.5348837,-85.31
78,591591362.1262459,-83.77
79,591624584.717608,-85.08
80,591657807.3089701,-83.15
81,591691029.9003322,-83.28
82,591724252.4916943,-84.1
83,591757475.0830564,-84.31
84,591790697.6744186,-84.65
85,591823920.2657807,-83.55
86,591857142.8571428,-83.28
87,591890365.4485049,-83.74
88,591923588.0398672,-83.76
89,591956810.6312293,-83.15
90,591990033.2225914,-84.05
91,592023255.8139535,-82.63
92,592056478.4053156,-84.4
93,592089700.9966778,-82.73
94,592122923.5880399,-83.57
95,592156146.179402,-83.23
96,592189368.7707641,-82.65
97,592222591.3621262,-81.06
98,592255813.9534883,-82.83
99,592289036.5448505,-83.34
100,592322259.1362126,-81.66
101,592355481.7275747,-82.27
102,592388704.3189368,-82.49
103,592421926.9102991,-81.25
104,592455149.5016612,-82.59
105,592488372.0930233,-83.6
106,592521594.6843854,-81.87
107,592554817.2757475,-82.52
108,592588039.8671097,-83.64
109,592621262.4584718,-82.82
110,592654485.0498339,-83.58
111,592687707.641196,-82.51
112,592720930.2325581,-82.92
113,592754152.8239202,-81.82
114,592787375.4152824,-83.02
115,592820598.0066445,-84.66
116,592853820.5980066,-83.79
117,592887043.1893687,-83.24
118,592920265.7807308,-83.74
119,592953488.3720931,-83.45
120,592986710.9634552,-83.86
121,593019933.5548173,-84.21
122,593053156.1461794,-84.01
123,593086378.7375416,-83.34
124,593119601.3289037,-83.56
125,593152823.9202658,-85.81
126,593186046.5116279,-84.19
127,593219269.10299,-84.01
128,593252491.6943521,-84.26
129,593285714.2857143,-83.76
130,593318936.8770764,-84.03
131,593352159.4684385,-84.41
132,593385382.0598006,-85.21
133,593418604.6511627,-85.03
134,593451827.2425249,-84.95
135,593485049.8338871,-84.26
136,593518272.4252492,-86.04
137,593551495.0166113,-85.28
138,593584717.6079735,-84.12
139,593617940.1993356,-83.31
140,593651162.7906977,-84.87
141,593684385.3820598,-83.38
142,593717607.9734219,-85.7
143,593750830.564784,-83.84
144,593784053.1561462,-81.5
145,593817275.7475083,-82.73
146,593850498.3388704,-82.24
147,593883720.9302325,-81.91
148,593916943.5215946,-81.65
149,593950166.1129568,-83.1
150,593983388.7043189,-82.52
151,594016611.2956811,-81.8
152,594049833.8870432,-81.64
153,594083056.4784054,-81.59
154,594116279.0697675,-81.86
155,594149501.6611296,-82.12
156,594182724.2524917,-81.96
157,594215946.8438538,-80.13
158,594249169.435216,-82.24
159,594282392.0265781,-81.47
160,594315614.6179402,-83.1
161,594348837.2093023,-80.93
162,594382059.8006644,-82.01
163,594415282.3920265,-81.44
164,594448504.9833887,-82.61
165,594481727.5747508,-81.79
166,594514950.1661129,-81.3
167,594548172.7574751,-81.98
168,594581395.3488373,-79.96
169,594614617.9401994,-81.29
170,594647840.5315615,-81.72
171,594681063.1229236,-80.97
172,594714285.7142857,-80.34
173,594747508.3056479,-81.56
174,594780730.89701,-81.01
175,594813953.4883721,-80.63
176,594847176.0797342,-81.47
177,594880398.6710963,-80.22
178,594913621.2624584,-81.19
179,594946843.8538206,-81.45
180,594980066.4451827,-80.88
181,595013289.0365448,-81.11
182,595046511.6279069,-80.17
183,595079734.2192692,-81.93
184,595112956.8106313,-81.69
185,595146179.4019934,-80.66
186,595179401.9933555,-80.66
187,595212624.5847176,-80.74
188,595245847.1760798,-80.32
189,595279069.7674419,-80.49
190,595312292.358804,-80.36
191,595345514.9501661,-80.51
192,595378737.5415282,-80.81
193,595411960.1328903,-82.36
194,595445182.7242525,-80.64
195,595478405.3156146,-80.9
196,595511627.9069767,-81.1
197,595544850.4983388,-81.48
198,595578073.0897009,-79.4
199,595611295.6810632,-80.58
200,595644518.2724253,-79.82
201,595677740.8637874,-80.04
202,595710963.4551495,-80.8
203,595744186.0465117,-80.72
204,595777408.6378738,-79.83
205,595810631.2292359,-80.91
206,595843853.820598,-80.17
207,595877076.4119601,-80.45
208,595910299.0033222,-78.99
209,595943521.5946844,-80.35
210,595976744.1860465,-79.96
211,596009966.7774086,-80.36
212,596043189.3687707,-79.21
213,596076411.9601328,-80.34
214,596109634.5514951,-79.38
215,596142857.1428572,-79.76
216,596176079.7342193,-78.78
217,596209302.3255814,-79.4
218,596242524.9169436,-79.58
219,596275747.5083057,-79.92
220,596308970.0996678,-80.74
221,596342192.6910299,-78.71
222,596375415.282392,-80.23
223,596408637.8737541,-80.66
224,596441860.4651163,-79.97
225,596475083.0564784,-79.19
226,596508305.6478405,-80.26
227,596541528.2392026,-80.42
228,596574750.8305647,-77.17
229,596607973.4219269,-78.71
230,596641196.0132891,-80.47
231,596674418.6046512,-79.46
232,596707641.1960133,-80.37
233,596740863.7873755,-78.03
234,596774086.3787376,-80.88
235,596807308.9700997,-79.99
236,596840531.5614618,-79.64
237,596873754.1528239,-79.81
238,596906976.744186,-80.93
239,596940199.3355482,-80.38
240,596973421.9269103,-80.93
241,597006644.5182724,-79.07
242,597039867.1096345,-80.23
243,597073089.7009966,-80.59
244,597106312.2923588,-80.14
245,597139534.8837209,-80.32
246,597172757.4750831,-79.45
247,597205980.0664452,-80.55
248,597239202.6578074,-80.77
249,597272425.2491695,-79.57
250,597305647.8405316,-81.05
251,597338870.4318937,-80.45
252,597372093.0232558,-81.21
253,597405315.614618,-79.57
254,597438538.2059801,-79.49
255,597471760.7973422,-79.13
256,597504983.3887043,-80.32
257,597538205.9800664,-79.1
258,597571428.5714285,-78.63
259,597604651.1627907,-79.39
260,597637873.7541528,-78.69
261,597671096.3455149,-79.52
262,597704318.9368771,-78.98
263,597737541.5282393,-80.69
264,597770764.1196014,-78.7
265,597803986.7109635,-86.31
266,597837209.3023256,-99.51
267,597870431.8936877,-100.93
268,597903654.4850498,-99.73
269,597936877.076412,-97.48
270,597970099.6677741,-98.97
271,598003322.2591362,-100.36
272,598036544.8504983,-97.5
273,598069767.4418604,-100.27
274,598102990.0332226,-98.52
275,598136212.6245847,-99.67
276,598169435.2159468,-98.03
277,598202657.8073089,-100.06
278,598235880.3986712,-98.5
279,598269102.9900333,-98.89
280,598302325.5813954,-101.49
281,598335548.1727575,-99.63
282,598368770.7641196,-98.38
283,598401993.3554817,-100.56
284,598435215.9468439,-99.1
285,598468438.538206,-99.28
286,598501661.1295681,-98.93
287,598534883.7209302,-99.15
288,598568106.3122923,-99.12
289,598601328.9036545,-99.98
290,598634551.4950166,-98.13
291,598667774.0863787,-99.3
292,598700996.6777408,-99.65
293,598734219.269103,-101.46
294,598767441.8604652,-100.44
295,598800664.4518273,-99.93
296,598833887.0431894,-100.32
297,598867109.6345515,-100.51
298,598900332.2259136,-100.46
299,598933554.8172758,-98.67
