i, frequency, magnitude
213,596076411.9601328,-79.02
214,596109634.5514951,-81.16
215,596142857.1428572,-80.03
216,596176079.7342193,-79.08
217,596209302.3255814,-79.05
218,596242524.9169436,-80.76
219,596275747.5083057,-79.32
220,596308970.0996678,-79.58
221,596342192.6910299,-78.85
222,596375415.282392,-79.19
223,596408637.8737541,-78.84
224,596441860.4651163,-78.7
225,596475083.0564784,-79.27
226,596508305.6478405,-79.51
227,596541528.2392026,-78.71
228,596574750.8305647,-79.7
229,596607973.4219269,-79.37
230,596641196.0132891,-80.32
231,596674418.6046512,-79.48
232,596707641.1960133,-80.34
233,596740863.7873755,-80.39
234,596774086.3787376,-80.61
235,596807308.9700997,-81.43
236,596840531.5614618,-79.67
237,596873754.1528239,-80.49
238,596906976.744186,-80.7
239,596940199.3355482,-80.41
240,596973421.9269103,-81.22
241,597006644.5182724,-79.54
242,597039867.1096345,-80.22
243,597073089.7009966,-79.21
244,597106312.2923588,-81.84
245,597139534.8837209,-80.48
246,597172757.4750831,-80.13
247,597205980.0664452,-80.78
248,597239202.6578074,-79.55
249,597272425.2491695,-80.06
250,597305647.8405316,-79.91
251,597338870.4318937,-80.9
252,597372093.0232558,-79.54
253,597405315.614618,-79.5
254,597438538.2059801,-80.32
255,597471760.7973422,-79.45
256,597504983.3887043,-78.86
257,597538205.9800664,-79.4
258,597571428.5714285,-79.71
259,597604651.1627907,-79.55
260,597637873.7541528,-79.82
261,597671096.3455149,-78.62
262,597704318.9368771,-80.64
263,597737541.5282393,-78.85
264,597770764.1196014,-79.53
265,597803986.7109635,-85.4
266,597837209.3023256,-99.29
267,597870431.8936877,-98.39
268,597903654.4850498,-98.74
269,597936877.076412,-101.03
270,597970099.6677741,-99.32
271,598003322.2591362,-98.4
272,598036544.8504983,-98.2
273,598069767.4418604,-99.2
274,598102990.0332226,-98.65
275,598136212.6245847,-97.59
276,598169435.2159468,-101.76
277,598202657.8073089,-98.55
278,598235880.3986712,-99.8
279,598269102.9900333,-99.67
280,598302325.5813954,-101.39
281,598335548.1727575,-100.41
282,598368770.7641196,-100.36
283,598401993.3554817,-99.28
284,598435215.9468439,-100.03
285,598468438.538206,-99.01
286,598501661.1295681,-99.46
287,598534883.7209302,-99.65
288,598568106.3122923,-100.52
289,598601328.9036545,-99.63
290,598634551.4950166,-99.58
291,598667774.0863787,-99.19
292,598700996.6777408,-98.95
293,598734219.269103,-98.17
294,598767441.8604652,-99.9
295,598800664.4518273,-99.26
296,598833887.0431894,-98.64
297,598867109.6345515,-101.67
298,598900332.2259136,-99.67
299,598933554.8172758,-100.35
