i, frequency, magnitude
0,589000000.0,-98.58
1,589033222.5913621,-99.94
2,589066445.1827242,-99.63
3,589099667.7740864,-99.37
4,589132890.3654485,-99.9
5,589166112.9568106,-99.76
6,589199335.5481727,-100.44
7,589232558.1395348,-100.65
8,589265780.7308971,-99.45
9,589299003.3222592,-101.06
10,589332225.9136213,-99.57
11,589365448.5049834,-99.64
12,589398671.0963455,-99.72
13,589431893.6877077,-99.07
14,589465116.2790698,-99.71
15,589498338.8704319,-100.62
16,589531561.461794,-101.85
17,589564784.0531561,-101.79
18,589598006.6445183,-100.54
19,589631229.2358804,-100.82
20,589664451.8272425,-98.2
21,589697674.4186046,-99.95
22,589730897.0099667,-99.03
23,589764119.6013288,-99.58
24,589797342.1926911,-100.03
25,589830564.7840532,-98.6
26,589863787.3754153,-99.48
27,589897009.9667774,-101.36
28,589930232.5581396,-98.92
29,589963455.1495017,-100.78
30,589996677.7408638,-99.54
31,590029900.3322259,-99.6
32,590063122.923588,-98.45
33,590096345.5149502,-99.22
34,590129568.1063123,-100.65
35,590162790.6976744,-99.75
36,590196013.2890365,-86.05
37,590229235.8803986,-85.34
38,590262458.4717607,-85.53
39,590295681.0631229,-85.0
40,590328903.6544851,-85.1
41,590362126.2458472,-85.11
42,590395348.8372093,-85.43
43,590428571.4285715,-85.74
44,590461794.0199336,-84.6
45,590495016.6112957,-84.18
46,590528239.2026578,-86.21
47,590561461.7940199,-85.04
48,590594684.385382,-84.26
49,590627906.9767442,-85.13
50,590661129.5681063,-83.61
51,590694352.1594684,-84.78
52,590727574.7508305,-84.93
53,590760797.3421926,-84.07
54,590794019.9335548,-85.99
55,590827242.5249169,-84.28
56,590860465.1162791,-84.29
57,590893687.7076412,-84.42
58,590926910.2990034,-83.79
59,590960132.8903655,-85.77
60,590993355.4817276,-83.97
61,591026578.0730897,-84.09
62,591059800.6644518,-83.09
63,591093023.255814,-83.94
64,591126245.8471761,-84.53
65,591159468.4385382,-83.06
66,591192691.0299003,-84.87
67,591225913.6212624,-83.33
68,591259136.2126245,-84.48
69,591292358.8039867,-83.72
70,591325581.3953488,-83.27
71,591358803.9867109,-82.99
72,591392026.5780731,-83.21
73,591425249.1694353,-83.96
74,591458471.7607974,-83.98
75,591491694.3521595,-83.47
76,591524916.9435216,-83.95
77,591558139.5348837,-84.41
78,591591362.1262459,-82.75
79,591624584.717608,-83.86
80,591657807.3089701,-83.19
81,591691029.9003322,-81.63
82,591724252.4916943,-82.84
83,591757475.0830564,-82.07
84,591790697.6744186,-83.56
85,591823920.2657807,-83.74
86,591857142.8571428,-82.72
87,591890365.4485049,-81.79
88,591923588.0398672,-82.42
89,591956810.6312293,-82.15
90,591990033.2225914,-82.02
91,592023255.8139535,-82.69
92,592056478.4053156,-82.22
93,592089700.9966778,-82.91
94,592122923.5880399,-81.82
95,592156146.179402,-82.56
96,592189368.7707641,-81.58
97,592222591.3621262,-82.74
98,592255813.9534883,-81.07
99,592289036.5448505,-82.53
100,592322259.1362126,-82.0
101,592355481.7275747,-82.83
102,592388704.3189368,-81.47
103,592421926.9102991,-82.88
104,592455149.5016612,-82.95
105,592488372.0930233,-82.19
106,592521594.6843854,-81.77
107,592554817.2757475,-81.47
108,592588039.8671097,-81.62
109,592621262.4584718,-82.03
110,592654485.0498339,-82.43
111,592687707.641196,-81.31
112,592720930.2325581,-83.34
113,592754152.8239202,-82.56
114,592787375.4152824,-81.73
115,592820598.0066445,-83.96
116,592853820.5980066,-83.39
117,592887043.1893687,-82.79
118,592920265.7807308,-82.59
119,592953488.3720931,-82.17
120,592986710.9634552,-83.78
121,593019933.5548173,-82.86
122,593053156.1461794,-83.85
123,593086378.7375416,-83.59
124,593119601.3289037,-83.49
125,593152823.9202658,-83.7
126,593186046.5116279,-83.46
127,593219269.10299,-82.36
128,593252491.6943521,-84.8
129,593285714.2857143,-83.41
130,593318936.8770764,-83.03
131,593352159.4684385,-83.84
132,593385382.0598006,-83.5
133,593418604.6511627,-85.03
134,593451827.2425249,-82.93
135,593485049.8338871,-84.14
136,593518272.4252492,-83.89
137,593551495.0166113,-85.75
138,593584717.6079735,-84.72
139,593617940.1993356,-82.79
140,593651162.7906977,-83.73
141,593684385.3820598,-83.74
142,593717607.9734219,-82.13
143,593750830.564784,-82.89
144,593784053.1561462,-81.37
145,593817275.7475083,-82.06
146,593850498.3388704,-81.53
147,593883720.9302325,-82.73
148,593916943.5215946,-80.7
149,593950166.1129568,-81.9
150,593983388.7043189,-80.84
151,594016611.2956811,-81.93
152,594049833.8870432,-81.88
153,594083056.4784054,-81.17
154,594116279.0697675,-81.3
155,594149501.6611296,-81.54
156,594182724.2524917,-80.94
157,594215946.8438538,-81.53
158,594249169.435216,-81.47
159,594282392.0265781,-80.86
160,594315614.6179402,-81.33
161,594348837.2093023,-80.49
162,594382059.8006644,-80.39
163,594415282.3920265,-79.78
164,594448504.9833887,-80.93
165,594481727.5747508,-81.06
166,594514950.1661129,-79.8
167,594548172.7574751,-80.74
168,594581395.3488373,-79.82
169,594614617.9401994,-81.1
170,594647840.5315615,-79.32
171,594681063.1229236,-80.45
172,594714285.7142857,-79.56
173,594747508.3056479,-81.15
174,594780730.89701,-81.21
175,594813953.4883721,-80.33
176,594847176.0797342,-81.42
177,594880398.6710963,-80.8
178,594913621.2624584,-80.83
179,594946843.8538206,-81.6
180,594980066.4451827,-80.04
181,595013289.0365448,-82.17
182,595046511.6279069,-82.04
183,595079734.2192692,-80.65
184,595112956.8106313,-81.72
185,595146179.4019934,-80.77
186,595179401.9933555,-79.45
187,595212624.5847176,-79.75
188,595245847.1760798,-79.51
189,595279069.7674419,-82.47
190,595312292.358804,-81.15
191,595345514.9501661,-80.21
192,595378737.5415282,-80.32
193,595411960.1328903,-81.93
194,595445182.7242525,-80.84
195,595478405.3156146,-81.23
196,595511627.9069767,-80.19
197,595544850.4983388,-80.42
198,595578073.0897009,-79.73
199,595611295.6810632,-79.85
200,595644518.2724253,-80.48
201,595677740.8637874,-80.69
202,595710963.4551495,-82.24
203,595744186.0465117,-80.99
204,595777408.6378738,-80.1
205,595810631.2292359,-80.25
206,595843853.820598,-80.7
207,595877076.4119601,-79.96
208,595910299.0033222,-79.73
209,595943521.5946844,-81.48
210,595976744.1860465,-79.35
211,596009966.7774086,-79.8
212,596043189.3687707,-80.19
213,596076411.9601328,-80.24
214,596109634.5514951,-80.42
215,596142857.1428572,-79.88
216,596176079.7342193,-79.36
217,596209302.3255814,-79.69
218,596242524.9169436,-79.48
219,596275747.5083057,-79.24
220,596308970.0996678,-79.47
221,596342192.6910299,-81.33
222,596375415.282392,-79.05
223,596408637.8737541,-79.42
224,596441860.4651163,-78.05
225,596475083.0564784,-79.77
226,596508305.6478405,-79.26
227,596541528.2392026,-78.85
228,596574750.8305647,-78.78
229,596607973.4219269,-81.13
230,596641196.0132891,-79.87
231,596674418.6046512,-79.05
232,596707641.1960133,-80.19
233,596740863.7873755,-80.71
234,596774086.3787376,-80.91
235,596807308.9700997,-79.63
236,596840531.5614618,-79.54
237,596873754.1528239,-79.67
238,596906976.744186,-81.09
239,596940199.3355482,-80.65
240,596973421.9269103,-79.74
241,597006644.5182724,-80.05
242,597039867.1096345,-81.53
243,597073089.7009966,-80.7
244,597106312.2923588,-79.99
245,597139534.8837209,-79.78
246,597172757.4750831,-78.87
247,597205980.0664452,-80.62
248,597239202.6578074,-80.52
249,597272425.2491695,-80.24
250,597305647.8405316,-80.08
251,597338870.4318937,-79.4
252,597372093.0232558,-77.87
253,597405315.614618,-79.6
254,597438538.2059801,-80.14
255,597471760.7973422,-79.56
256,597504983.3887043,-79.21
257,597538205.9800664,-79.8
258,597571428.5714285,-79.18
259,597604651.1627907,-79.77
260,597637873.7541528,-79.14
261,597671096.3455149,-79.81
262,597704318.9368771,-78.51
263,597737541.5282393,-78.93
264,597770764.1196014,-77.82
265,597803986.7109635,-85.13
266,597837209.3023256,-100.47
267,597870431.8936877,-98.9
268,597903654.4850498,-99.81
269,597936877.076412,-101.49
270,597970099.6677741,-101.45
271,598003322.2591362,-98.12
272,598036544.8504983,-99.54
273,598069767.4418604,-99.85
274,598102990.0332226,-99.56
275,598136212.6245847,-99.91
276,598169435.2159468,-101.38
277,598202657.8073089,-98.3
278,598235880.3986712,-98.83
279,598269102.9900333,-98.91
280,598302325.5813954,-97.43
281,598335548.1727575,-98.64
282,598368770.7641196,-99.67
283,598401993.3554817,-99.35
284,598435215.9468439,-100.21
285,598468438.538206,-99.68
286,598501661.1295681,-100.09
287,598534883.7209302,-98.47
288,598568106.3122923,-100.44
289,598601328.9036545,-99.45
290,598634551.4950166,-99.52
291,598667774.0863787,-98.85
292,598700996.6777408,-98.32
293,598734219.269103,-99.46
294,598767441.8604652,-100.13
295,598800664.4518273,-99.77
296,598833887.0431894,-99.82
297,598867109.6345515,-99.62
298,598900332.2259136,-99.58
299,598933554.8172758,-98.93
