i, frequency, magnitude
0,589000000.0,-99.75
1,589033222.5913621,-100.72
2,589066445.1827242,-101.66
3,589099667.7740864,-99.74
4,589132890.3654485,-98.43
5,589166112.9568106,-97.96
6,589199335.5481727,-98.87
7,589232558.1395348,-100.89
8,589265780.7308971,-99.56
9,589299003.3222592,-100.36
10,589332225.9136213,-100.93
11,589365448.5049834,-100.07
12,589398671.0963455,-98.74
13,589431893.6877077,-101.04
14,589465116.2790698,-99.26
15,589498338.8704319,-98.7
16,589531561.461794,-98.44
17,589564784.0531561,-99.35
18,589598006.6445183,-99.69
19,589631229.2358804,-100.38
20,589664451.8272425,-98.72
21,589697674.4186046,-99.01
22,589730897.0099667,-99.66
23,589764119.6013288,-100.68
24,589797342.1926911,-101.08
25,589830564.7840532,-99.5
26,589863787.3754153,-98.63
27,589897009.9667774,-99.74
28,589930232.5581396,-98.09
29,589963455.1495017,-99.4
30,589996677.7408638,-100.97
31,590029900.3322259,-98.84
32,590063122.923588,-99.23
33,590096345.5149502,-99.23
34,590129568.1063123,-99.57
35,590162790.6976744,-97.69
36,590196013.2890365,-85.31
37,590229235.8803986,-85.12
38,590262458.4717607,-85.61
39,590295681.0631229,-85.24
40,590328903.6544851,-84.77
41,590362126.2458472,-84.07
42,590395348.8372093,-83.7
43,590428571.4285715,-84.84
44,590461794.0199336,-84.02
45,590495016.6112957,-83.93
46,590528239.2026578,-84.67
47,590561461.7940199,-84.38
48,590594684.385382,-83.99
49,590627906.9767442,-84.7
50,590661129.5681063,-83.08
51,590694352.1594684,-83.61
52,590727574.7508305,-83.81
53,590760797.3421926,-83.87
54,590794019.9335548,-84.19
55,590827242.5249169,-85.57
56,590860465.1162791,-83.16
57,590893687.7076412,-83.16
58,590926910.2990034,-84.63
59,590960132.8903655,-83.97
60,590993355.4817276,-83.04
61,591026578.0730897,-83.64
62,591059800.6644518,-84.38
63,591093023.255814,-84.5
64,591126245.8471761,-83.84
65,591159468.4385382,-83.92
66,591192691.0299003,-84.06
67,591225913.6212624,-82.03
68,591259136.2126245,-83.9
69,591292358.8039867,-84.04
70,591325581.3953488,-82.7
71,591358803.9867109,-82.82
72,591392026.5780731,-82.62
73,591425249.1694353,-83.46
74,591458471.7607974,-83.04
75,591491694.3521595,-82.01
76,591524916.9435216,-82.14
77,591558139.5348837,-83.18
78,591591362.1262459,-83.08
79,591624584.717608,-83.13
80,591657807.3089701,-82.71
81,591691029.9003322,-82.87
82,591724252.4916943,-81.46
83,591757475.0830564,-82.23
84,591790697.6744186,-82.33
85,591823920.2657807,-82.71
86,591857142.8571428,-80.98
87,591890365.4485049,-81.34
88,591923588.0398672,-81.88
89,591956810.6312293,-82.33
90,591990033.2225914,-80.86
91,592023255.8139535,-81.3
92,592056478.4053156,-80.77
93,592089700.9966778,-80.53
94,592122923.5880399,-82.91
95,592156146.179402,-81.23
96,592189368.7707641,-81.74
97,592222591.3621262,-83.6
98,592255813.9534883,-80.71
99,592289036.5448505,-82.5
100,592322259.1362126,-81.17
101,592355481.7275747,-81.72
102,592388704.3189368,-80.99
103,592421926.9102991,-81.64
104,592455149.5016612,-80.98
105,592488372.0930233,-80.94
106,592521594.6843854,-80.79
107,592554817.2757475,-81.03
108,592588039.8671097,-81.16
109,592621262.4584718,-80.33
110,592654485.0498339,-81.51
111,592687707.641196,-82.36
112,592720930.2325581,-82.0
113,592754152.8239202,-80.99
114,592787375.4152824,-82.31
115,592820598.0066445,-83.23
116,592853820.5980066,-81.13
117,592887043.1893687,-81.7
118,592920265.7807308,-80.39
119,592953488.3720931,-82.35
120,592986710.9634552,-81.21
121,593019933.5548173,-81.38
122,593053156.1461794,-82.1
123,593086378.7375416,-81.99
124,593119601.3289037,-82.63
125,593152823.9202658,-82.23
126,593186046.5116279,-83.62
127,593219269.10299,-81.62
128,593252491.6943521,-83.18
129,593285714.2857143,-83.3
130,593318936.8770764,-80.72
131,593352159.4684385,-83.22
132,593385382.0598006,-83.25
133,593418604.6511627,-83.99
134,593451827.2425249,-82.51
135,593485049.8338871,-84.84
136,593518272.4252492,-84.75
137,593551495.0166113,-84.29
138,593584717.6079735,-83.51
139,593617940.1993356,-82.98
140,593651162.7906977,-83.21
141,593684385.3820598,-83.32
142,593717607.9734219,-83.23
143,593750830.564784,-82.21
144,593784053.1561462,-83.36
145,593817275.7475083,-82.78
146,593850498.3388704,-82.87
147,593883720.9302325,-80.76
148,593916943.5215946,-82.65
149,593950166.1129568,-80.94
150,593983388.7043189,-81.62
151,594016611.2956811,-81.74
152,594049833.8870432,-81.11
153,594083056.4784054,-79.81
154,594116279.0697675,-80.61
155,594149501.6611296,-81.56
