i, frequency, magnitude
0,589000000.0,-99.27
1,589033222.5913621,-99.4
2,589066445.1827242,-99.9
3,589099667.7740864,-99.66
4,589132890.3654485,-98.51
5,589166112.9568106,-99.74
6,589199335.5481727,-100.92
7,589232558.1395348,-100.26
8,589265780.7308971,-97.83
9,589299003.3222592,-100.25
10,589332225.9136213,-100.12
11,589365448.5049834,-98.9
12,589398671.0963455,-100.09
13,589431893.6877077,-100.6
14,589465116.2790698,-99.6
15,589498338.8704319,-99.77
16,589531561.461794,-99.9
17,589564784.0531561,-98.79
18,589598006.6445183,-100.35
19,589631229.2358804,-99.46
20,589664451.8272425,-98.44
21,589697674.4186046,-100.05
22,589730897.0099667,-99.03
23,589764119.6013288,-99.02
24,589797342.1926911,-99.04
25,589830564.7840532,-100.06
26,589863787.3754153,-99.02
27,589897009.9667774,-98.65
28,589930232.5581396,-100.83
29,589963455.1495017,-99.1
30,589996677.7408638,-99.06
31,590029900.3322259,-100.7
32,590063122.923588,-99.69
33,590096345.5149502,-99.52
34,590129568.1063123,-98.79
35,590162790.6976744,-97.58
36,590196013.2890365,-85.76
37,590229235.8803986,-87.05
38,590262458.4717607,-84.92
39,590295681.0631229,-86.38
40,590328903.6544851,-85.79
41,590362126.2458472,-87.0
42,590395348.8372093,-86.37
43,590428571.4285715,-86.12
44,590461794.0199336,-84.97
45,590495016.6112957,-87.14
46,590528239.2026578,-85.95
47,590561461.7940199,-86.34
48,590594684.385382,-85.94
49,590627906.9767442,-86.12
50,590661129.5681063,-84.29
51,590694352.1594684,-84.69
52,590727574.7508305,-82.93
53,590760797.3421926,-84.99
54,590794019.9335548,-83.97
55,590827242.5249169,-85.16
56,590860465.1162791,-82.76
57,590893687.7076412,-85.39
58,590926910.2990034,-84.26
59,590960132.8903655,-85.25
60,590993355.4817276,-85.31
61,591026578.0730897,-84.47
62,591059800.6644518,-84.1
63,591093023.255814,-85.42
64,591126245.8471761,-85.36
65,591159468.4385382,-83.21
66,591192691.0299003,-83.91
67,591225913.6212624,-83.43
68,591259136.2126245,-83.08
69,591292358.8039867,-84.07
70,591325581.3953488,-83.48
71,591358803.9867109,-83.46
72,591392026.5780731,-83.21
73,591425249.1694353,-83.55
74,591458471.7607974,-83.66
75,591491694.3521595,-84.13
76,591524916.9435216,-83.03
77,591558139.5348837,-84.75
78,591591362.1262459,-82.79
79,591624584.717608,-83.26
80,591657807.3089701,-83.02
81,591691029.9003322,-83.53
82,591724252.4916943,-83.45
83,591757475.0830564,-83.23
84,591790697.6744186,-82.56
85,591823920.2657807,-83.92
86,591857142.8571428,-80.9
87,591890365.4485049,-82.24
88,591923588.0398672,-83.47
89,591956810.6312293,-83.07
90,591990033.2225914,-81.72
91,592023255.8139535,-81.16
92,592056478.4053156,-82.21
93,592089700.9966778,-81.39
94,592122923.5880399,-82.89
95,592156146.179402,-80.96
96,592189368.7707641,-81.53
97,592222591.3621262,-81.49
98,592255813.9534883,-82.57
99,592289036.5448505,-83.17
100,592322259.1362126,-82.58
101,592355481.7275747,-82.1
102,592388704.3189368,-81.31
103,592421926.9102991,-82.22
104,592455149.5016612,-81.67
105,592488372.0930233,-81.82
106,592521594.6843854,-81.04
107,592554817.2757475,-82.67
108,592588039.8671097,-82.23
109,592621262.4584718,-81.37
110,592654485.0498339,-81.93
111,592687707.641196,-81.62
112,592720930.2325581,-83.11
113,592754152.8239202,-81.16
114,592787375.4152824,-82.4
115,592820598.0066445,-83.85
117,592887043.1893687,-82.43
116,592853820.5980066,-81.63
118,592920265.7807308,-82.29
119,592953488.3720931,-83.49
120,592986710.9634552,-81.9
122,593053156.1461794,-82.27
123,593086378.7375416,-83.14
121,593019933.5548173,-81.5
124,593119601.3289037,-83.69
125,593152823.9202658,-82.76
126,593186046.5116279,-83.75
127,593219269.10299,-84.18
128,593252491.6943521,-82.5
129,593285714.2857143,-83.84
130,593318936.8770764,-81.45
131,593352159.4684385,-84.06
132,593385382.0598006,-84.07
133,593418604.6511627,-84.24
134,593451827.2425249,-84.04
135,593485049.8338871,-84.13
136,593518272.4252492,-84.18
137,593551495.0166113,-83.83
138,593584717.6079735,-82.81
139,593617940.1993356,-82.53
140,593651162.7906977,-83.13
141,593684385.3820598,-83.89
142,593717607.9734219,-82.47
143,593750830.564784,-81.89
144,593784053.1561462,-81.9
145,593817275.7475083,-81.59
146,593850498.3388704,-82.04
147,593883720.9302325,-82.25
148,593916943.5215946,-81.88
149,593950166.1129568,-81.65
150,593983388.7043189,-81.86
151,594016611.2956811,-80.76
152,594049833.8870432,-81.19
153,594083056.4784054,-79.95
154,594116279.0697675,-82.18
155,594149501.6611296,-80.99
156,594182724.2524917,-81.97
