i, frequency, magnitude
0,589000000.0,-99.14
1,589033222.5913621,-99.85
2,589066445.1827242,-98.64
3,589099667.7740864,-98.76
4,589132890.3654485,-98.61
5,589166112.9568106,-97.5
6,589199335.5481727,-99.08
7,589232558.1395348,-100.0
8,589265780.7308971,-98.97
9,589299003.3222592,-98.17
10,589332225.9136213,-99.4
11,589365448.5049834,-99.95
12,589398671.0963455,-100.03
13,589431893.6877077,-98.09
14,589465116.2790698,-100.44
15,589498338.8704319,-99.21
16,589531561.461794,-99.62
17,589564784.0531561,-100.95
18,589598006.6445183,-101.53
19,589631229.2358804,-98.71
20,589664451.8272425,-100.93
21,589697674.4186046,-99.8
22,589730897.0099667,-100.52
23,589764119.6013288,-99.77
24,589797342.1926911,-100.27
25,589830564.7840532,-98.9
26,589863787.3754153,-99.07
27,589897009.9667774,-100.42
28,589930232.5581396,-98.75
29,589963455.1495017,-98.76
30,589996677.7408638,-100.42
31,590029900.3322259,-100.01
32,590063122.923588,-99.47
33,590096345.5149502,-99.93
34,590129568.1063123,-99.95
35,590162790.6976744,-98.82
36,590196013.2890365,-87.7
37,590229235.8803986,-86.42
38,590262458.4717607,-86.54
39,590295681.0631229,-86.67
40,590328903.6544851,-87.1
41,590362126.2458472,-85.98
42,590395348.8372093,-87.2
43,590428571.4285715,-85.95
44,590461794.0199336,-85.7
45,590495016.6112957,-86.13
46,590528239.2026578,-85.65
47,590561461.7940199,-86.13
48,590594684.385382,-85.52
49,590627906.9767442,-86.36
50,590661129.5681063,-84.11
51,590694352.1594684,-84.9
52,590727574.7508305,-84.06
53,590760797.3421926,-85.14
54,590794019.9335548,-85.02
55,590827242.5249169,-84.36
56,590860465.1162791,-84.97
57,590893687.7076412,-83.64
58,590926910.2990034,-85.09
59,590960132.8903655,-85.5
60,590993355.4817276,-83.76
61,591026578.0730897,-83.88
62,591059800.6644518,-85.46
63,591093023.255814,-84.09
64,591126245.8471761,-83.97
65,591159468.4385382,-84.58
66,591192691.0299003,-83.35
67,591225913.6212624,-84.03
68,591259136.2126245,-84.53
69,591292358.8039867,-83.53
70,591325581.3953488,-83.89
71,591358803.9867109,-83.65
72,591392026.5780731,-84.43
73,591425249.1694353,-84.15
74,591458471.7607974,-83.49
75,591491694.3521595,-83.72
76,591524916.9435216,-83.91
77,591558139.5348837,-83.33
78,591591362.1262459,-83.65
79,591624584.717608,-83.7
80,591657807.3089701,-82.21
81,591691029.9003322,-82.68
82,591724252.4916943,-83.28
83,591757475.0830564,-83.34
84,591790697.6744186,-83.09
85,591823920.2657807,-83.02
86,591857142.8571428,-82.05
87,591890365.4485049,-82.57
88,591923588.0398672,-83.13
89,591956810.6312293,-82.47
90,591990033.2225914,-82.47
91,592023255.8139535,-82.48
92,592056478.4053156,-82.34
93,592089700.9966778,-81.68
94,592122923.5880399,-82.8
95,592156146.179402,-82.19
96,592189368.7707641,-82.16
97,592222591.3621262,-82.54
98,592255813.9534883,-82.71
99,592289036.5448505,-81.6
100,592322259.1362126,-82.12
101,592355481.7275747,-81.71
102,592388704.3189368,-82.14
103,592421926.9102991,-81.45
104,592455149.5016612,-82.08
105,592488372.0930233,-82.25
106,592521594.6843854,-82.22
107,592554817.2757475,-81.03
108,592588039.8671097,-82.96
109,592621262.4584718,-82.01
110,592654485.0498339,-82.3
111,592687707.641196,-81.73
112,592720930.2325581,-82.88
113,592754152.8239202,-81.6
114,592787375.4152824,-82.8
115,592820598.0066445,-83.47
116,592853820.5980066,-83.54
117,592887043.1893687,-82.93
118,592920265.7807308,-82.21
119,592953488.3720931,-83.63
120,592986710.9634552,-81.82
121,593019933.5548173,-83.06
122,593053156.1461794,-82.92
123,593086378.7375416,-83.47
124,593119601.3289037,-82.53
125,593152823.9202658,-83.94
126,593186046.5116279,-83.79
127,593219269.10299,-83.02
128,593252491.6943521,-83.63
129,593285714.2857143,-83.5
130,593318936.8770764,-83.31
131,593352159.4684385,-83.12
132,593385382.0598006,-81.79
133,593418604.6511627,-84.23
134,593451827.2425249,-83.97
135,593485049.8338871,-84.49
136,593518272.4252492,-84.49
137,593551495.0166113,-84.2
138,593584717.6079735,-84.2
139,593617940.1993356,-82.23
140,593651162.7906977,-83.52
141,593684385.3820598,-83.55
142,593717607.9734219,-81.75
143,593750830.564784,-82.48
144,593784053.1561462,-83.34
145,593817275.7475083,-82.13
146,593850498.3388704,-81.37
147,593883720.9302325,-82.1
148,593916943.5215946,-81.28
149,593950166.1129568,-80.63
150,593983388.7043189,-82.24
151,594016611.2956811,-79.68
152,594049833.8870432,-81.96
153,594083056.4784054,-80.08
154,594116279.0697675,-81.35
155,594149501.6611296,-81.28
156,594182724.2524917,-80.68
157,594215946.8438538,-80.23
158,594249169.435216,-80.28
159,594282392.0265781,-81.32
160,594315614.6179402,-81.88
161,594348837.2093023,-80.45
162,594382059.8006644,-79.62
163,594415282.3920265,-79.67
164,594448504.9833887,-80.6
165,594481727.5747508,-79.83
166,594514950.1661129,-80.54
167,594548172.7574751,-79.54
168,594581395.3488373,-79.87
169,594614617.9401994,-80.22
170,594647840.5315615,-80.78
171,594681063.1229236,-81.35
172,594714285.7142857,-80.69
173,594747508.3056479,-81.02
174,594780730.89701,-81.23
175,594813953.4883721,-80.99
176,594847176.0797342,-80.21
177,594880398.6710963,-78.8
178,594913621.2624584,-80.3
179,594946843.8538206,-79.82
180,594980066.4451827,-79.91
181,595013289.0365448,-79.73
182,595046511.6279069,-78.52
183,595079734.2192692,-80.82
184,595112956.8106313,-79.73
185,595146179.4019934,-81.1
186,595179401.9933555,-79.85
187,595212624.5847176,-80.74
188,595245847.1760798,-80.14
189,595279069.7674419,-81.21
190,595312292.358804,-82.46
191,595345514.9501661,-79.22
192,595378737.5415282,-79.75
193,595411960.1328903,-79.9
194,595445182.7242525,-81.13
195,595478405.3156146,-82.29
196,595511627.9069767,-79.58
197,595544850.4983388,-80.69
198,595578073.0897009,-78.83
199,595611295.6810632,-81.02
200,595644518.2724253,-81.05
201,595677740.8637874,-80.4
202,595710963.4551495,-79.87
203,595744186.0465117,-79.58
204,595777408.6378738,-81.45
205,595810631.2292359,-81.41
206,595843853.820598,-80.2
207,595877076.4119601,-79.11
208,595910299.0033222,-80.72
209,595943521.5946844,-79.36
210,595976744.1860465,-79.97
211,596009966.7774086,-79.86
212,596043189.3687707,-78.54
213,596076411.9601328,-79.37
214,596109634.5514951,-78.48
215,596142857.1428572,-79.63
216,596176079.7342193,-80.0
217,596209302.3255814,-78.28
218,596242524.9169436,-79.47
219,596275747.5083057,-79.83
221,596342192.6910299,-79.99
220,596308970.0996678,-79.56
222,596375415.282392,-77.67
223,596408637.8737541,-78.98
224,596441860.4651163,-77.72
225,596475083.0564784,-78.74
226,596508305.6478405,-80.36
228,596574750.8305647,-77.91
227,596541528.2392026,-78.39
229,596607973.4219269,-78.3
230,596641196.0132891,-78.75
232,596707641.1960133,-81.49
233,596740863.7873755,-78.6
231,596674418.6046512,-80.59
234,596774086.3787376,-80.11
236,596840531.5614618,-79.59
235,596807308.9700997,-80.1
238,596906976.744186,-80.3
237,596873754.1528239,-80.58
239,596940199.3355482,-80.65
240,596973421.9269103,-79.4
241,597006644.5182724,-79.94
242,597039867.1096345,-80.51
243,597073089.7009966,-80.26
244,597106312.2923588,-81.26
245,597139534.8837209,-78.61
246,597172757.4750831,-79.68
247,597205980.0664452,-80.28
248,597239202.6578074,-79.33
249,597272425.2491695,-79.88
250,597305647.8405316,-80.14
251,597338870.4318937,-80.63
252,597372093.0232558,-80.76
253,597405315.614618,-79.02
254,597438538.2059801,-79.68
255,597471760.7973422,-79.07
256,597504983.3887043,-79.09
257,597538205.9800664,-79.48
258,597571428.5714285,-79.14
259,597604651.1627907,-79.5
260,597637873.7541528,-78.65
261,597671096.3455149,-78.65
262,597704318.9368771,-78.92
263,597737541.5282393,-77.33
264,597770764.1196014,-77.99
265,597803986.7109635,-84.58
266,597837209.3023256,-100.17
267,597870431.8936877,-99.81
268,597903654.4850498,-98.26
269,597936877.076412,-98.89
270,597970099.6677741,-100.17
271,598003322.2591362,-98.35
272,598036544.8504983,-98.52
273,598069767.4418604,-98.45
274,598102990.0332226,-99.49
275,598136212.6245847,-98.24
276,598169435.2159468,-99.97
277,598202657.8073089,-99.38
278,598235880.3986712,-98.95
279,598269102.9900333,-99.49
280,598302325.5813954,-98.46
281,598335548.1727575,-98.78
282,598368770.7641196,-99.47
283,598401993.3554817,-100.28
284,598435215.9468439,-99.29
285,598468438.538206,-99.84
286,598501661.1295681,-99.93
287,598534883.7209302,-99.72
288,598568106.3122923,-99.83
289,598601328.9036545,-99.72
290,598634551.4950166,-100.46
291,598667774.0863787,-98.94
292,598700996.6777408,-99.55
293,598734219.269103,-99.24
294,598767441.8604652,-99.09
295,598800664.4518273,-100.21
296,598833887.0431894,-100.56
297,598867109.6345515,-102.02
298,598900332.2259136,-100.14
299,598933554.8172758,-101.36
