i, frequency, magnitude
0,589000000.0,-98.82
1,589033222.5913621,-98.55
2,589066445.1827242,-99.67
3,589099667.7740864,-98.45
4,589132890.3654485,-99.44
5,589166112.9568106,-98.74
6,589199335.5481727,-100.37
7,589232558.1395348,-100.07
8,589265780.7308971,-99.87
9,589299003.3222592,-98.85
10,589332225.9136213,-101.08
11,589365448.5049834,-99.73
12,589398671.0963455,-98.6
13,589431893.6877077,-98.11
14,589465116.2790698,-98.37
15,589498338.8704319,-100.36
16,589531561.461794,-98.42
17,589564784.0531561,-100.21
18,589598006.6445183,-98.93
19,589631229.2358804,-101.18
20,589664451.8272425,-98.67
21,589697674.4186046,-99.36
22,589730897.0099667,-99.69
23,589764119.6013288,-99.55
24,589797342.1926911,-98.08
25,589830564.7840532,-99.54
26,589863787.3754153,-100.28
27,589897009.9667774,-100.09
28,589930232.5581396,-99.0
29,589963455.1495017,-99.98
30,589996677.7408638,-101.51
31,590029900.3322259,-98.37
32,590063122.923588,-99.73
33,590096345.5149502,-99.87
34,590129568.1063123,-98.66
35,590162790.6976744,-98.35
36,590196013.2890365,-85.82
37,590229235.8803986,-85.51
38,590262458.4717607,-85.69
39,590295681.0631229,-85.3
40,590328903.6544851,-86.86
41,590362126.2458472,-85.76
42,590395348.8372093,-84.74
43,590428571.4285715,-86.84
44,590461794.0199336,-86.46
45,590495016.6112957,-83.83
46,590528239.2026578,-85.86
47,590561461.7940199,-84.5
48,590594684.385382,-84.66
49,590627906.9767442,-85.27
50,590661129.5681063,-85.57
51,590694352.1594684,-85.44
52,590727574.7508305,-83.32
53,590760797.3421926,-84.29
54,590794019.9335548,-84.42
55,590827242.5249169,-85.29
56,590860465.1162791,-84.9
57,590893687.7076412,-84.05
58,590926910.2990034,-84.93
59,590960132.8903655,-85.07
60,590993355.4817276,-84.45
61,591026578.0730897,-83.72
62,591059800.6644518,-84.93
63,591093023.255814,-84.39
64,591126245.8471761,-84.42
65,591159468.4385382,-83.67
66,591192691.0299003,-83.28
67,591225913.6212624,-84.34
68,591259136.2126245,-84.72
69,591292358.8039867,-83.84
70,591325581.3953488,-83.97
71,591358803.9867109,-83.43
72,591392026.5780731,-85.08
73,591425249.1694353,-83.2
74,591458471.7607974,-85.45
75,591491694.3521595,-83.36
76,591524916.9435216,-83.1
77,591558139.5348837,-84.29
78,591591362.1262459,-83.7
79,591624584.717608,-84.07
80,591657807.3089701,-83.13
81,591691029.9003322,-83.32
82,591724252.4916943,-83.5
83,591757475.0830564,-82.87
84,591790697.6744186,-82.99
85,591823920.2657807,-83.94
86,591857142.8571428,-82.8
87,591890365.4485049,-82.97
88,591923588.0398672,-83.88
89,591956810.6312293,-83.03
90,591990033.2225914,-81.15
91,592023255.8139535,-82.37
92,592056478.4053156,-82.09
93,592089700.9966778,-82.65
94,592122923.5880399,-83.02
95,592156146.179402,-81.73
96,592189368.7707641,-81.75
97,592222591.3621262,-82.72
98,592255813.9534883,-82.79
99,592289036.5448505,-82.38
100,592322259.1362126,-81.97
101,592355481.7275747,-83.51
102,592388704.3189368,-82.64
103,592421926.9102991,-82.14
104,592455149.5016612,-82.09
105,592488372.0930233,-82.63
106,592521594.6843854,-81.93
107,592554817.2757475,-81.85
108,592588039.8671097,-81.62
109,592621262.4584718,-83.58
110,592654485.0498339,-83.29
111,592687707.641196,-82.78
112,592720930.2325581,-82.54
113,592754152.8239202,-82.02
114,592787375.4152824,-81.9
115,592820598.0066445,-83.4
116,592853820.5980066,-83.31
117,592887043.1893687,-80.89
118,592920265.7807308,-82.22
119,592953488.3720931,-81.95
120,592986710.9634552,-83.51
121,593019933.5548173,-82.18
122,593053156.1461794,-82.59
123,593086378.7375416,-84.01
124,593119601.3289037,-83.48
125,593152823.9202658,-83.94
126,593186046.5116279,-81.9
127,593219269.10299,-84.32
128,593252491.6943521,-83.78
129,593285714.2857143,-84.44
130,593318936.8770764,-82.46
131,593352159.4684385,-82.64
132,593385382.0598006,-84.37
133,593418604.6511627,-85.69
134,593451827.2425249,-83.02
135,593485049.8338871,-84.4
136,593518272.4252492,-85.33
137,593551495.0166113,-84.97
138,593584717.6079735,-84.16
139,593617940.1993356,-82.32
140,593651162.7906977,-82.37
141,593684385.3820598,-83.83
142,593717607.9734219,-84.25
143,593750830.564784,-82.35
144,593784053.1561462,-82.13
145,593817275.7475083,-82.44
146,593850498.3388704,-82.27
147,593883720.9302325,-80.99
148,593916943.5215946,-81.66
149,593950166.1129568,-81.68
150,593983388.7043189,-81.33
151,594016611.2956811,-81.09
152,594049833.8870432,-80.77
153,594083056.4784054,-80.75
154,594116279.0697675,-80.78
155,594149501.6611296,-80.82
156,594182724.2524917,-82.07
157,594215946.8438538,-80.88
158,594249169.435216,-82.07
159,594282392.0265781,-79.63
160,594315614.6179402,-81.19
161,594348837.2093023,-82.26
162,594382059.8006644,-80.95
163,594415282.3920265,-80.99
164,594448504.9833887,-80.55
165,594481727.5747508,-80.33
166,594514950.1661129,-80.69
167,594548172.7574751,-79.45
168,594581395.3488373,-79.82
169,594614617.9401994,-81.35
170,594647840.5315615,-80.28
171,594681063.1229236,-80.34
172,594714285.7142857,-81.67
173,594747508.3056479,-80.07
174,594780730.89701,-80.54
175,594813953.4883721,-80.14
176,594847176.0797342,-80.39
177,594880398.6710963,-80.93
178,594913621.2624584,-81.09
179,594946843.8538206,-80.62
180,594980066.4451827,-80.07
181,595013289.0365448,-80.14
182,595046511.6279069,-80.45
183,595079734.2192692,-80.45
184,595112956.8106313,-81.11
185,595146179.4019934,-81.68
186,595179401.9933555,-80.36
187,595212624.5847176,-81.81
188,595245847.1760798,-81.53
189,595279069.7674419,-81.65
190,595312292.358804,-79.57
191,595345514.9501661,-81.49
192,595378737.5415282,-82.01
193,595411960.1328903,-81.04
194,595445182.7242525,-80.92
195,595478405.3156146,-80.16
196,595511627.9069767,-81.54
197,595544850.4983388,-81.1
198,595578073.0897009,-80.25
199,595611295.6810632,-81.63
200,595644518.2724253,-81.62
201,595677740.8637874,-80.02
202,595710963.4551495,-80.13
203,595744186.0465117,-80.07
204,595777408.6378738,-81.09
205,595810631.2292359,-81.18
206,595843853.820598,-80.6
207,595877076.4119601,-80.3
208,595910299.0033222,-79.25
