i, frequency, magnitude
139,593617940.1993356,-83.14
140,593651162.7906977,-84.22
141,593684385.3820598,-82.77
142,593717607.9734219,-81.78
143,593750830.564784,-81.39
144,593784053.1561462,-82.98
145,593817275.7475083,-81.99
146,593850498.3388704,-80.79
147,593883720.9302325,-82.2
148,593916943.5215946,-80.86
149,593950166.1129568,-81.01
150,593983388.7043189,-80.0
151,594016611.2956811,-81.43
152,594049833.8870432,-82.57
153,594083056.4784054,-82.81
154,594116279.0697675,-82.47
155,594149501.6611296,-80.99
156,594182724.2524917,-81.35
157,594215946.8438538,-82.15
158,594249169.435216,-83.3
159,594282392.0265781,-80.02
160,594315614.6179402,-80.62
161,594348837.2093023,-81.79
162,594382059.8006644,-81.19
163,594415282.3920265,-81.92
164,594448504.9833887,-81.13
165,594481727.5747508,-80.91
166,594514950.1661129,-80.6
167,594548172.7574751,-79.42
168,594581395.3488373,-82.77
169,594614617.9401994,-81.16
170,594647840.5315615,-80.97
171,594681063.1229236,-82.02
172,594714285.7142857,-82.26
173,594747508.3056479,-80.67
174,594780730.89701,-80.54
175,594813953.4883721,-81.45
176,594847176.0797342,-82.41
177,594880398.6710963,-81.42
178,594913621.2624584,-81.42
179,594946843.8538206,-81.07
180,594980066.4451827,-80.78
181,595013289.0365448,-80.81
182,595046511.6279069,-78.93
183,595079734.2192692,-80.88
184,595112956.8106313,-79.74
185,595146179.4019934,-80.54
186,595179401.9933555,-80.55
187,595212624.5847176,-80.59
188,595245847.1760798,-81.97
189,595279069.7674419,-80.58
190,595312292.358804,-81.46
191,595345514.9501661,-80.43
192,595378737.5415282,-81.7
193,595411960.1328903,-81.26
194,595445182.7242525,-81.59
195,595478405.3156146,-80.97
196,595511627.9069767,-80.35
197,595544850.4983388,-81.71
198,595578073.0897009,-82.4
199,595611295.6810632,-80.94
200,595644518.2724253,-81.11
201,595677740.8637874,-80.68
202,595710963.4551495,-80.27
203,595744186.0465117,-80.13
204,595777408.6378738,-79.65
205,595810631.2292359,-80.31
206,595843853.820598,-80.74
207,595877076.4119601,-80.51
208,595910299.0033222,-81.5
209,595943521.5946844,-79.84
210,595976744.1860465,-79.08
211,596009966.7774086,-81.44
212,596043189.3687707,-80.74
213,596076411.9601328,-79.54
214,596109634.5514951,-79.92
215,596142857.1428572,-79.56
216,596176079.7342193,-78.58
217,596209302.3255814,-78.59
218,596242524.9169436,-79.55
219,596275747.5083057,-79.35
220,596308970.0996678,-78.26
221,596342192.6910299,-79.29
222,596375415.282392,-77.75
223,596408637.8737541,-80.69
224,596441860.4651163,-81.11
225,596475083.0564784,-79.38
226,596508305.6478405,-79.71
227,596541528.2392026,-79.2
228,596574750.8305647,-79.55
229,596607973.4219269,-79.03
230,596641196.0132891,-78.12
231,596674418.6046512,-79.87
232,596707641.1960133,-79.35
233,596740863.7873755,-79.69
234,596774086.3787376,-80.31
235,596807308.9700997,-79.71
236,596840531.5614618,-80.11
237,596873754.1528239,-79.06
238,596906976.744186,-80.64
239,596940199.3355482,-80.94
240,596973421.9269103,-81.76
241,597006644.5182724,-80.26
242,597039867.1096345,-80.58
243,597073089.7009966,-79.71
244,597106312.2923588,-79.55
245,597139534.8837209,-79.49
246,597172757.4750831,-79.42
247,597205980.0664452,-80.99
249,597272425.2491695,-80.26
248,597239202.6578074,-79.72
250,597305647.8405316,-79.57
251,597338870.4318937,-80.6
252,597372093.0232558,-79.49
253,597405315.614618,-79.89
254,597438538.2059801,-80.0
255,597471760.7973422,-81.17
256,597504983.3887043,-79.42
257,597538205.9800664,-78.35
258,597571428.5714285,-78.04
259,597604651.1627907,-78.64
260,597637873.7541528,-80.1
261,597671096.3455149,-78.98
262,597704318.9368771,-78.37
263,597737541.5282393,-79.47
264,597770764.1196014,-77.87
265,597803986.7109635,-84.88
266,597837209.3023256,-99.28
267,597870431.8936877,-101.18
268,597903654.4850498,-100.36
269,597936877.076412,-100.86
270,597970099.6677741,-99.58
271,598003322.2591362,-98.88
272,598036544.8504983,-100.28
273,598069767.4418604,-100.37
274,598102990.0332226,-99.24
275,598136212.6245847,-100.0
276,598169435.2159468,-100.15
277,598202657.8073089,-98.78
278,598235880.3986712,-100.44
279,598269102.9900333,-100.53
280,598302325.5813954,-99.67
281,598335548.1727575,-102.22
282,598368770.7641196,-99.63
283,598401993.3554817,-99.62
284,598435215.9468439,-101.7
285,598468438.538206,-100.37
286,598501661.1295681,-99.76
287,598534883.7209302,-99.37
288,598568106.3122923,-98.67
289,598601328.9036545,-100.55
290,598634551.4950166,-97.77
291,598667774.0863787,-98.87
292,598700996.6777408,-100.23
293,598734219.269103,-98.59
294,598767441.8604652,-99.94
295,598800664.4518273,-99.39
296,598833887.0431894,-99.21
297,598867109.6345515,-97.92
298,598900332.2259136,-99.94
299,598933554.8172758,-99.05
