i, frequency, magnitude
0,589000000.0,-72.1
1,589033222.5913621,-71.6
2,589066445.1827242,-71.48
3,589099667.7740864,-70.14
4,589132890.3654485,-72.02
6,589199335.5481727,-72.59
5,589166112.9568106,-72.09
7,589232558.1395348,-72.25
8,589265780.7308971,-71.25
10,589332225.9136213,-71.47
9,589299003.3222592,-69.54
11,589365448.5049834,-71.18
12,589398671.0963455,-72.26
13,589431893.6877077,-71.13
14,589465116.2790698,-71.7
15,589498338.8704319,-71.89
16,589531561.461794,-72.53
17,589564784.0531561,-72.03
19,589631229.2358804,-71.31
18,589598006.6445183,-72.16
21,589697674.4186046,-72.13
20,589664451.8272425,-71.07
22,589730897.0099667,-72.29
23,589764119.6013288,-72.22
24,589797342.1926911,-71.79
25,589830564.7840532,-72.49
26,589863787.3754153,-71.95
27,589897009.9667774,-72.14
28,589930232.5581396,-72.09
29,589963455.1495017,-72.72
30,589996677.7408638,-71.84
32,590063122.923588,-71.53
31,590029900.3322259,-71.5
33,590096345.5149502,-71.86
35,590162790.6976744,-70.69
36,590196013.2890365,-71.92
34,590129568.1063123,-72.31
37,590229235.8803986,-71.69
39,590295681.0631229,-72.24
38,590262458.4717607,-71.79
40,590328903.6544851,-71.8
41,590362126.2458472,-72.66
42,590395348.8372093,-71.88
43,590428571.4285715,-70.79
44,590461794.0199336,-72.46
46,590528239.2026578,-70.82
47,590561461.7940199,-72.25
49,590627906.9767442,-71.04
48,590594684.385382,-70.93
45,590495016.6112957,-72.73
51,590694352.1594684,-71.14
50,590661129.5681063,-71.66
52,590727574.7508305,-71.64
54,590794019.9335548,-72.32
55,590827242.5249169,-72.29
53,590760797.3421926,-70.88
56,590860465.1162791,-72.48
57,590893687.7076412,-72.21
58,590926910.2990034,-71.52
59,590960132.8903655,-71.44
60,590993355.4817276,-71.6
61,591026578.0730897,-72.46
63,591093023.255814,-71.94
62,591059800.6644518,-71.41
64,591126245.8471761,-71.68
65,591159468.4385382,-71.7
66,591192691.0299003,-71.86
67,591225913.6212624,-71.51
68,591259136.2126245,-71.77
69,591292358.8039867,-71.66
70,591325581.3953488,-71.73
71,591358803.9867109,-71.86
72,591392026.5780731,-71.26
73,591425249.1694353,-71.8
74,591458471.7607974,-71.49
76,591524916.9435216,-72.66
75,591491694.3521595,-71.24
77,591558139.5348837,-71.58
78,591591362.1262459,-72.23
80,591657807.3089701,-71.98
79,591624584.717608,-70.82
81,591691029.9003322,-72.52
82,591724252.4916943,-72.7
84,591790697.6744186,-71.26
83,591757475.0830564,-71.66
85,591823920.2657807,-72.16
86,591857142.8571428,-72.48
87,591890365.4485049,-71.09
88,591923588.0398672,-71.9
89,591956810.6312293,-71.88
90,591990033.2225914,-71.36
91,592023255.8139535,-71.95
92,592056478.4053156,-72.42
93,592089700.9966778,-73.17
94,592122923.5880399,-71.23
95,592156146.179402,-71.7
96,592189368.7707641,-72.04
99,592289036.5448505,-70.98
98,592255813.9534883,-72.01
97,592222591.3621262,-72.05
101,592355481.7275747,-72.08
102,592388704.3189368,-72.36
100,592322259.1362126,-72.18
103,592421926.9102991,-72.6
104,592455149.5016612,-72.22
106,592521594.6843854,-72.4
105,592488372.0930233,-72.27
107,592554817.2757475,-72.06
108,592588039.8671097,-72.29
110,592654485.0498339,-72.83
109,592621262.4584718,-69.94
111,592687707.641196,-72.3
113,592754152.8239202,-72.09
112,592720930.2325581,-71.89
114,592787375.4152824,-71.62
115,592820598.0066445,-72.43
116,592853820.5980066,-72.77
117,592887043.1893687,-70.43
119,592953488.3720931,-72.54
118,592920265.7807308,-72.42
120,592986710.9634552,-70.61
121,593019933.5548173,-72.74
122,593053156.1461794,-71.55
123,593086378.7375416,-70.89
124,593119601.3289037,-71.66
125,593152823.9202658,-71.54
127,593219269.10299,-71.38
126,593186046.5116279,-71.84
128,593252491.6943521,-72.22
129,593285714.2857143,-72.18
130,593318936.8770764,-71.48
131,593352159.4684385,-72.56
132,593385382.0598006,-72.24
134,593451827.2425249,-71.26
133,593418604.6511627,-72.69
135,593485049.8338871,-70.8
136,593518272.4252492,-72.36
137,593551495.0166113,-71.84
139,593617940.1993356,-72.42
138,593584717.6079735,-71.9
140,593651162.7906977,-71.04
142,593717607.9734219,-72.27
143,593750830.564784,-72.27
141,593684385.3820598,-71.55
144,593784053.1561462,-73.07
145,593817275.7475083,-72.17
146,593850498.3388704,-72.72
148,593916943.5215946,-71.89
147,593883720.9302325,-71.35
149,593950166.1129568,-72.59
150,593983388.7043189,-71.59
151,594016611.2956811,-71.21
152,594049833.8870432,-70.13
153,594083056.4784054,-70.32
154,594116279.0697675,-72.61
156,594182724.2524917,-71.6
155,594149501.6611296,-72.33
157,594215946.8438538,-72.1
158,594249169.435216,-72.35
159,594282392.0265781,-71.99
160,594315614.6179402,-72.05
161,594348837.2093023,-72.45
164,594448504.9833887,-72.16
162,594382059.8006644,-71.26
165,594481727.5747508,-71.55
