i, frequency, magnitude
0,589000000.0,-99.4
1,589033222.5913621,-99.86
2,589066445.1827242,-98.83
3,589099667.7740864,-100.51
4,589132890.3654485,-99.2
5,589166112.9568106,-100.2
6,589199335.5481727,-99.41
7,589232558.1395348,-98.43
8,589265780.7308971,-101.72
9,589299003.3222592,-99.6
10,589332225.9136213,-98.93
11,589365448.5049834,-99.64
12,589398671.0963455,-99.65
13,589431893.6877077,-99.0
15,589498338.8704319,-99.94
16,589531561.461794,-99.21
14,589465116.2790698,-99.39
17,589564784.0531561,-99.26
19,589631229.2358804,-98.9
18,589598006.6445183,-100.54
20,589664451.8272425,-100.98
21,589697674.4186046,-98.38
22,589730897.0099667,-100.84
23,589764119.6013288,-99.64
24,589797342.1926911,-100.06
26,589863787.3754153,-99.67
25,589830564.7840532,-98.94
27,589897009.9667774,-99.2
28,589930232.5581396,-98.61
29,589963455.1495017,-100.23
30,589996677.7408638,-99.5
31,590029900.3322259,-100.36
32,590063122.923588,-101.62
33,590096345.5149502,-99.71
34,590129568.1063123,-99.83
35,590162790.6976744,-100.65
36,590196013.2890365,-85.92
37,590229235.8803986,-85.46
38,590262458.4717607,-85.57
39,590295681.0631229,-86.13
40,590328903.6544851,-84.49
41,590362126.2458472,-84.03
42,590395348.8372093,-85.7
43,590428571.4285715,-85.15
44,590461794.0199336,-87.23
45,590495016.6112957,-85.03
46,590528239.2026578,-85.97
47,590561461.7940199,-85.82
48,590594684.385382,-84.35
49,590627906.9767442,-84.82
50,590661129.5681063,-83.89
51,590694352.1594684,-84.0
52,590727574.7508305,-84.47
53,590760797.3421926,-85.26
54,590794019.9335548,-85.16
55,590827242.5249169,-84.57
56,590860465.1162791,-84.11
57,590893687.7076412,-84.68
58,590926910.2990034,-85.29
59,590960132.8903655,-84.49
60,590993355.4817276,-83.77
61,591026578.0730897,-82.5
62,591059800.6644518,-83.59
63,591093023.255814,-82.71
64,591126245.8471761,-83.48
65,591159468.4385382,-84.54
66,591192691.0299003,-82.77
67,591225913.6212624,-83.7
68,591259136.2126245,-85.27
69,591292358.8039867,-83.72
70,591325581.3953488,-83.37
71,591358803.9867109,-83.78
72,591392026.5780731,-84.19
73,591425249.1694353,-83.67
74,591458471.7607974,-83.63
75,591491694.3521595,-82.92
76,591524916.9435216,-83.63
77,591558139.5348837,-83.86
78,591591362.1262459,-83.67
79,591624584.717608,-82.21
80,591657807.3089701,-82.31
81,591691029.9003322,-82.8
82,591724252.4916943,-83.17
83,591757475.0830564,-82.88
84,591790697.6744186,-83.08
85,591823920.2657807,-82.63
86,591857142.8571428,-83.23
87,591890365.4485049,-82.45
88,591923588.0398672,-83.02
89,591956810.6312293,-82.99
90,591990033.2225914,-83.15
91,592023255.8139535,-80.74
92,592056478.4053156,-82.32
93,592089700.9966778,-82.13
94,592122923.5880399,-81.76
95,592156146.179402,-81.99
96,592189368.7707641,-82.68
97,592222591.3621262,-82.03
98,592255813.9534883,-82.51
99,592289036.5448505,-81.15
100,592322259.1362126,-82.28
101,592355481.7275747,-80.93
102,592388704.3189368,-80.85
103,592421926.9102991,-81.07
104,592455149.5016612,-82.89
105,592488372.0930233,-81.6
106,592521594.6843854,-83.35
107,592554817.2757475,-82.12
108,592588039.8671097,-81.54
109,592621262.4584718,-81.05
110,592654485.0498339,-81.7
111,592687707.641196,-82.11
112,592720930.2325581,-80.31
113,592754152.8239202,-84.07
114,592787375.4152824,-83.0
115,592820598.0066445,-82.62
116,592853820.5980066,-81.19
117,592887043.1893687,-81.91
118,592920265.7807308,-82.18
119,592953488.3720931,-82.6
120,592986710.9634552,-82.92
121,593019933.5548173,-81.73
122,593053156.1461794,-81.73
123,593086378.7375416,-83.3
124,593119601.3289037,-81.85
125,593152823.9202658,-83.11
126,593186046.5116279,-83.17
127,593219269.10299,-83.12
128,593252491.6943521,-82.26
129,593285714.2857143,-82.48
130,593318936.8770764,-82.74
131,593352159.4684385,-82.98
132,593385382.0598006,-84.42
133,593418604.6511627,-84.01
134,593451827.2425249,-83.89
135,593485049.8338871,-84.17
136,593518272.4252492,-83.69
137,593551495.0166113,-83.82
138,593584717.6079735,-82.05
139,593617940.1993356,-83.74
140,593651162.7906977,-82.04
141,593684385.3820598,-83.4
142,593717607.9734219,-82.86
143,593750830.564784,-81.36
144,593784053.1561462,-82.02
145,593817275.7475083,-82.08
146,593850498.3388704,-81.37
147,593883720.9302325,-81.68
148,593916943.5215946,-80.63
149,593950166.1129568,-81.51
150,593983388.7043189,-81.29
151,594016611.2956811,-80.56
152,594049833.8870432,-79.94
153,594083056.4784054,-81.2
154,594116279.0697675,-81.51
155,594149501.6611296,-79.91
156,594182724.2524917,-80.55
157,594215946.8438538,-81.2
158,594249169.435216,-80.69
159,594282392.0265781,-80.29
160,594315614.6179402,-79.66
161,594348837.2093023,-81.01
162,594382059.8006644,-80.13
163,594415282.3920265,-78.84
164,594448504.9833887,-79.28
165,594481727.5747508,-80.9
166,594514950.1661129,-79.67
167,594548172.7574751,-81.59
168,594581395.3488373,-80.29
169,594614617.9401994,-78.66
170,594647840.5315615,-81.03
171,594681063.1229236,-79.76
172,594714285.7142857,-79.48
173,594747508.3056479,-80.54
174,594780730.89701,-80.53
175,594813953.4883721,-79.31
176,594847176.0797342,-80.15
177,594880398.6710963,-81.51
178,594913621.2624584,-80.45
179,594946843.8538206,-79.92
180,594980066.4451827,-80.45
181,595013289.0365448,-80.55
182,595046511.6279069,-81.02
183,595079734.2192692,-79.72
184,595112956.8106313,-79.29
185,595146179.4019934,-79.21
186,595179401.9933555,-79.89
187,595212624.5847176,-80.47
188,595245847.1760798,-80.03
189,595279069.7674419,-79.25
190,595312292.358804,-79.74
191,595345514.9501661,-79.68
192,595378737.5415282,-80.21
193,595411960.1328903,-80.61
194,595445182.7242525,-78.92
195,595478405.3156146,-79.35
196,595511627.9069767,-81.33
197,595544850.4983388,-80.65
198,595578073.0897009,-81.26
199,595611295.6810632,-80.68
200,595644518.2724253,-79.22
201,595677740.8637874,-80.72
202,595710963.4551495,-80.04
203,595744186.0465117,-79.73
204,595777408.6378738,-80.99
205,595810631.2292359,-79.08
206,595843853.820598,-80.76
207,595877076.4119601,-80.4
208,595910299.0033222,-79.68
209,595943521.5946844,-78.39
210,595976744.1860465,-80.15
211,596009966.7774086,-79.41
212,596043189.3687707,-79.35
213,596076411.9601328,-79.85
214,596109634.5514951,-78.96
215,596142857.1428572,-79.24
216,596176079.7342193,-79.48
217,596209302.3255814,-78.48
218,596242524.9169436,-79.25
219,596275747.5083057,-79.94
220,596308970.0996678,-80.4
221,596342192.6910299,-79.43
222,596375415.282392,-79.11
223,596408637.8737541,-81.05
224,596441860.4651163,-80.12
225,596475083.0564784,-79.73
226,596508305.6478405,-79.35
227,596541528.2392026,-79.51
228,596574750.8305647,-79.53
229,596607973.4219269,-79.39
230,596641196.0132891,-78.91
231,596674418.6046512,-79.18
232,596707641.1960133,-79.88
233,596740863.7873755,-77.93
234,596774086.3787376,-79.66
235,596807308.9700997,-80.6
236,596840531.5614618,-80.04
237,596873754.1528239,-79.26
238,596906976.744186,-79.88
239,596940199.3355482,-81.72
240,596973421.9269103,-80.75
241,597006644.5182724,-79.62
242,597039867.1096345,-79.7
243,597073089.7009966,-80.38
244,597106312.2923588,-80.36
245,597139534.8837209,-79.76
246,597172757.4750831,-80.82
247,597205980.0664452,-80.15
248,597239202.6578074,-80.14
249,597272425.2491695,-80.28
250,597305647.8405316,-79.58
