i, frequency, magnitude
0,589000000.0,-99.21
1,589033222.5913621,-100.48
2,589066445.1827242,-98.37
3,589099667.7740864,-99.86
4,589132890.3654485,-99.34
5,589166112.9568106,-99.79
6,589199335.5481727,-100.57
7,589232558.1395348,-99.24
8,589265780.7308971,-99.79
9,589299003.3222592,-98.87
10,589332225.9136213,-100.48
11,589365448.5049834,-98.05
12,589398671.0963455,-101.07
13,589431893.6877077,-99.38
14,589465116.2790698,-99.99
15,589498338.8704319,-99.16
16,589531561.461794,-98.42
17,589564784.0531561,-100.08
18,589598006.6445183,-99.45
19,589631229.2358804,-98.91
20,589664451.8272425,-99.91
21,589697674.4186046,-101.03
22,589730897.0099667,-101.14
23,589764119.6013288,-98.61
24,589797342.1926911,-97.43
25,589830564.7840532,-98.79
26,589863787.3754153,-99.78
27,589897009.9667774,-99.8
28,589930232.5581396,-98.56
29,589963455.1495017,-97.97
30,589996677.7408638,-98.26
31,590029900.3322259,-100.79
32,590063122.923588,-99.99
33,590096345.5149502,-99.14
34,590129568.1063123,-100.12
35,590162790.6976744,-99.44
36,590196013.2890365,-86.37
37,590229235.8803986,-85.29
38,590262458.4717607,-84.72
39,590295681.0631229,-86.22
40,590328903.6544851,-86.62
41,590362126.2458472,-84.64
42,590395348.8372093,-86.33
43,590428571.4285715,-85.26
44,590461794.0199336,-85.04
45,590495016.6112957,-85.06
46,590528239.2026578,-85.6
47,590561461.7940199,-85.2
48,590594684.385382,-84.37
49,590627906.9767442,-85.17
50,590661129.5681063,-83.67
51,590694352.1594684,-84.0
52,590727574.7508305,-84.88
53,590760797.3421926,-84.94
54,590794019.9335548,-85.57
55,590827242.5249169,-85.35
56,590860465.1162791,-84.48
57,590893687.7076412,-83.62
58,590926910.2990034,-84.6
59,590960132.8903655,-84.43
60,590993355.4817276,-84.76
61,591026578.0730897,-83.21
62,591059800.6644518,-84.59
63,591093023.255814,-84.75
64,591126245.8471761,-83.29
65,591159468.4385382,-83.43
66,591192691.0299003,-84.24
67,591225913.6212624,-83.4
68,591259136.2126245,-84.33
69,591292358.8039867,-84.17
70,591325581.3953488,-83.49
71,591358803.9867109,-83.77
72,591392026.5780731,-85.41
73,591425249.1694353,-83.78
74,591458471.7607974,-83.42
75,591491694.3521595,-83.75
76,591524916.9435216,-83.35
77,591558139.5348837,-83.95
78,591591362.1262459,-84.0
79,591624584.717608,-83.09
80,591657807.3089701,-83.48
81,591691029.9003322,-83.43
82,591724252.4916943,-82.2
83,591757475.0830564,-83.08
84,591790697.6744186,-82.67
85,591823920.2657807,-84.53
86,591857142.8571428,-84.06
87,591890365.4485049,-82.7
88,591923588.0398672,-84.82
89,591956810.6312293,-82.95
90,591990033.2225914,-83.84
91,592023255.8139535,-82.03
92,592056478.4053156,-81.36
93,592089700.9966778,-82.72
94,592122923.5880399,-82.73
95,592156146.179402,-83.62
96,592189368.7707641,-82.07
97,592222591.3621262,-81.27
98,592255813.9534883,-82.34
99,592289036.5448505,-82.2
100,592322259.1362126,-81.86
101,592355481.7275747,-81.69
102,592388704.3189368,-82.05
103,592421926.9102991,-82.65
104,592455149.5016612,-82.75
105,592488372.0930233,-82.33
106,592521594.6843854,-83.06
107,592554817.2757475,-82.84
108,592588039.8671097,-80.9
109,592621262.4584718,-83.85
110,592654485.0498339,-82.47
111,592687707.641196,-81.97
112,592720930.2325581,-84.21
113,592754152.8239202,-82.41
114,592787375.4152824,-82.07
115,592820598.0066445,-82.31
116,592853820.5980066,-82.51
117,592887043.1893687,-82.72
118,592920265.7807308,-82.65
119,592953488.3720931,-84.03
120,592986710.9634552,-83.57
121,593019933.5548173,-82.62
122,593053156.1461794,-84.4
123,593086378.7375416,-82.86
124,593119601.3289037,-84.1
125,593152823.9202658,-83.87
126,593186046.5116279,-83.84
127,593219269.10299,-84.51
