i, frequency, magnitude
146,593850498.3388704,-83.4
147,593883720.9302325,-81.45
148,593916943.5215946,-81.64
149,593950166.1129568,-80.21
150,593983388.7043189,-82.24
151,594016611.2956811,-80.34
152,594049833.8870432,-80.69
153,594083056.4784054,-81.84
154,594116279.0697675,-82.36
155,594149501.6611296,-80.64
156,594182724.2524917,-81.08
157,594215946.8438538,-81.64
158,594249169.435216,-81.57
159,594282392.0265781,-81.83
160,594315614.6179402,-81.59
161,594348837.2093023,-80.77
162,594382059.8006644,-79.94
163,594415282.3920265,-80.36
164,594448504.9833887,-81.17
165,594481727.5747508,-80.09
166,594514950.1661129,-81.19
167,594548172.7574751,-81.12
168,594581395.3488373,-79.94
169,594614617.9401994,-81.25
170,594647840.5315615,-80.12
171,594681063.1229236,-79.2
172,594714285.7142857,-79.83
173,594747508.3056479,-80.51
174,594780730.89701,-78.98
175,594813953.4883721,-80.93
176,594847176.0797342,-78.97
177,594880398.6710963,-80.43
178,594913621.2624584,-80.25
179,594946843.8538206,-80.24
180,594980066.4451827,-81.25
181,595013289.0365448,-81.3
182,595046511.6279069,-80.55
183,595079734.2192692,-80.12
184,595112956.8106313,-81.03
185,595146179.4019934,-80.43
186,595179401.9933555,-80.63
187,595212624.5847176,-80.77
188,595245847.1760798,-80.3
189,595279069.7674419,-80.14
190,595312292.358804,-81.06
191,595345514.9501661,-80.82
192,595378737.5415282,-82.43
193,595411960.1328903,-81.34
194,595445182.7242525,-81.75
195,595478405.3156146,-80.85
196,595511627.9069767,-79.56
197,595544850.4983388,-80.3
198,595578073.0897009,-81.18
199,595611295.6810632,-81.25
200,595644518.2724253,-80.95
201,595677740.8637874,-80.45
202,595710963.4551495,-80.61
203,595744186.0465117,-79.99
204,595777408.6378738,-80.92
205,595810631.2292359,-79.59
206,595843853.820598,-80.37
207,595877076.4119601,-79.98
208,595910299.0033222,-80.75
209,595943521.5946844,-80.03
210,595976744.1860465,-81.02
211,596009966.7774086,-80.23
212,596043189.3687707,-79.42
213,596076411.9601328,-79.63
214,596109634.5514951,-80.27
215,596142857.1428572,-80.31
216,596176079.7342193,-80.01
217,596209302.3255814,-79.99
218,596242524.9169436,-78.67
219,596275747.5083057,-78.92
220,596308970.0996678,-81.44
221,596342192.6910299,-79.26
222,596375415.282392,-78.93
223,596408637.8737541,-80.11
224,596441860.4651163,-79.59
225,596475083.0564784,-78.94
226,596508305.6478405,-80.2
227,596541528.2392026,-79.66
228,596574750.8305647,-80.82
229,596607973.4219269,-79.23
230,596641196.0132891,-78.86
231,596674418.6046512,-79.57
232,596707641.1960133,-78.45
233,596740863.7873755,-80.41
234,596774086.3787376,-80.15
235,596807308.9700997,-79.92
236,596840531.5614618,-80.34
237,596873754.1528239,-79.94
238,596906976.744186,-81.15
239,596940199.3355482,-80.84
240,596973421.9269103,-80.4
241,597006644.5182724,-80.93
242,597039867.1096345,-80.46
243,597073089.7009966,-81.36
244,597106312.2923588,-82.2
245,597139534.8837209,-80.9
246,597172757.4750831,-80.76
247,597205980.0664452,-79.83
248,597239202.6578074,-79.25
249,597272425.2491695,-80.37
250,597305647.8405316,-80.81
251,597338870.4318937,-81.12
252,597372093.0232558,-79.78
253,597405315.614618,-80.63
254,597438538.2059801,-79.89
255,597471760.7973422,-80.01
256,597504983.3887043,-79.68
257,597538205.9800664,-79.88
258,597571428.5714285,-78.98
259,597604651.1627907,-79.28
260,597637873.7541528,-81.02
261,597671096.3455149,-78.98
262,597704318.9368771,-78.38
263,597737541.5282393,-79.0
264,597770764.1196014,-79.03
265,597803986.7109635,-85.53
266,597837209.3023256,-101.82
267,597870431.8936877,-99.44
268,597903654.4850498,-99.44
269,597936877.076412,-99.8
270,597970099.6677741,-99.29
271,598003322.2591362,-99.19
272,598036544.8504983,-100.23
273,598069767.4418604,-100.4
274,598102990.0332226,-98.98
275,598136212.6245847,-99.19
276,598169435.2159468,-99.88
277,598202657.8073089,-98.06
278,598235880.3986712,-99.71
279,598269102.9900333,-98.57
280,598302325.5813954,-99.03
281,598335548.1727575,-98.55
282,598368770.7641196,-101.12
283,598401993.3554817,-98.15
284,598435215.9468439,-97.99
285,598468438.538206,-99.77
286,598501661.1295681,-100.5
287,598534883.7209302,-98.55
288,598568106.3122923,-99.92
289,598601328.9036545,-98.82
290,598634551.4950166,-97.93
291,598667774.0863787,-99.28
292,598700996.6777408,-101.54
293,598734219.269103,-98.83
294,598767441.8604652,-99.51
295,598800664.4518273,-98.58
296,598833887.0431894,-101.47
297,598867109.6345515,-100.82
298,598900332.2259136,-99.58
299,598933554.8172758,-99.15
