i, frequency, magnitude
118,592920265.7807308,-82.15
119,592953488.3720931,-81.99
120,592986710.9634552,-84.63
121,593019933.5548173,-83.39
122,593053156.1461794,-83.18
123,593086378.7375416,-83.43
124,593119601.3289037,-83.66
125,593152823.9202658,-84.44
126,593186046.5116279,-83.11
127,593219269.10299,-84.15
128,593252491.6943521,-83.73
129,593285714.2857143,-83.65
130,593318936.8770764,-84.82
131,593352159.4684385,-83.14
132,593385382.0598006,-84.14
133,593418604.6511627,-83.3
134,593451827.2425249,-84.06
135,593485049.8338871,-82.97
136,593518272.4252492,-84.41
137,593551495.0166113,-83.28
138,593584717.6079735,-83.84
139,593617940.1993356,-83.34
140,593651162.7906977,-83.98
141,593684385.3820598,-83.74
142,593717607.9734219,-82.99
143,593750830.564784,-83.32
144,593784053.1561462,-82.75
145,593817275.7475083,-83.9
146,593850498.3388704,-82.34
147,593883720.9302325,-81.7
148,593916943.5215946,-81.1
149,593950166.1129568,-80.56
150,593983388.7043189,-81.01
151,594016611.2956811,-82.35
152,594049833.8870432,-80.24
153,594083056.4784054,-80.18
154,594116279.0697675,-80.33
155,594149501.6611296,-80.77
156,594182724.2524917,-82.0
157,594215946.8438538,-81.04
158,594249169.435216,-80.84
159,594282392.0265781,-82.0
160,594315614.6179402,-81.51
161,594348837.2093023,-80.5
162,594382059.8006644,-80.52
163,594415282.3920265,-79.88
164,594448504.9833887,-82.53
165,594481727.5747508,-81.0
166,594514950.1661129,-79.96
167,594548172.7574751,-79.2
168,594581395.3488373,-81.23
169,594614617.9401994,-80.23
170,594647840.5315615,-81.1
171,594681063.1229236,-82.47
172,594714285.7142857,-80.03
173,594747508.3056479,-80.51
174,594780730.89701,-79.87
175,594813953.4883721,-80.64
176,594847176.0797342,-80.8
177,594880398.6710963,-81.64
178,594913621.2624584,-80.22
179,594946843.8538206,-79.74
180,594980066.4451827,-80.12
181,595013289.0365448,-80.86
182,595046511.6279069,-81.04
183,595079734.2192692,-80.87
184,595112956.8106313,-79.73
185,595146179.4019934,-81.19
186,595179401.9933555,-82.75
187,595212624.5847176,-80.61
188,595245847.1760798,-80.46
189,595279069.7674419,-81.93
190,595312292.358804,-79.66
191,595345514.9501661,-80.84
192,595378737.5415282,-79.77
193,595411960.1328903,-81.15
194,595445182.7242525,-80.35
195,595478405.3156146,-80.75
196,595511627.9069767,-80.24
197,595544850.4983388,-81.0
198,595578073.0897009,-80.32
199,595611295.6810632,-80.75
200,595644518.2724253,-80.5
201,595677740.8637874,-80.85
202,595710963.4551495,-79.37
203,595744186.0465117,-79.38
204,595777408.6378738,-80.48
205,595810631.2292359,-79.96
206,595843853.820598,-80.18
207,595877076.4119601,-80.32
208,595910299.0033222,-80.23
209,595943521.5946844,-79.7
210,595976744.1860465,-79.83
211,596009966.7774086,-79.3
212,596043189.3687707,-80.06
213,596076411.9601328,-79.05
214,596109634.5514951,-80.39
215,596142857.1428572,-79.99
216,596176079.7342193,-80.29
217,596209302.3255814,-78.83
218,596242524.9169436,-79.61
219,596275747.5083057,-78.77
220,596308970.0996678,-80.37
221,596342192.6910299,-79.78
222,596375415.282392,-78.9
223,596408637.8737541,-79.68
224,596441860.4651163,-78.56
225,596475083.0564784,-80.39
226,596508305.6478405,-78.89
227,596541528.2392026,-79.84
228,596574750.8305647,-78.91
229,596607973.4219269,-78.83
230,596641196.0132891,-80.13
231,596674418.6046512,-78.61
232,596707641.1960133,-78.83
233,596740863.7873755,-79.66
234,596774086.3787376,-80.68
235,596807308.9700997,-80.01
236,596840531.5614618,-80.57
237,596873754.1528239,-80.12
238,596906976.744186,-80.22
239,596940199.3355482,-80.97
240,596973421.9269103,-79.0
241,597006644.5182724,-80.16
242,597039867.1096345,-80.21
243,597073089.7009966,-80.23
244,597106312.2923588,-79.46
245,597139534.8837209,-80.07
246,597172757.4750831,-80.59
247,597205980.0664452,-81.06
248,597239202.6578074,-80.02
249,597272425.2491695,-80.68
250,597305647.8405316,-80.79
251,597338870.4318937,-78.92
252,597372093.0232558,-80.4
253,597405315.614618,-80.54
254,597438538.2059801,-79.03
255,597471760.7973422,-79.67
256,597504983.3887043,-80.39
257,597538205.9800664,-79.37
258,597571428.5714285,-81.15
259,597604651.1627907,-79.39
260,597637873.7541528,-78.7
261,597671096.3455149,-79.86
262,597704318.9368771,-78.57
263,597737541.5282393,-79.29
264,597770764.1196014,-79.47
265,597803986.7109635,-87.0
266,597837209.3023256,-98.74
267,597870431.8936877,-99.71
268,597903654.4850498,-99.24
269,597936877.076412,-98.16
270,597970099.6677741,-98.63
271,598003322.2591362,-98.89
272,598036544.8504983,-100.33
273,598069767.4418604,-99.7
274,598102990.0332226,-99.66
275,598136212.6245847,-100.93
276,598169435.2159468,-99.14
277,598202657.8073089,-98.4
278,598235880.3986712,-98.63
279,598269102.9900333,-99.49
280,598302325.5813954,-100.16
281,598335548.1727575,-98.42
282,598368770.7641196,-101.76
283,598401993.3554817,-100.16
284,598435215.9468439,-99.74
285,598468438.538206,-98.92
286,598501661.1295681,-98.35
287,598534883.7209302,-99.91
288,598568106.3122923,-101.0
289,598601328.9036545,-99.35
290,598634551.4950166,-100.52
291,598667774.0863787,-100.39
292,598700996.6777408,-98.82
293,598734219.269103,-100.05
294,598767441.8604652,-99.49
295,598800664.4518273,-98.62
296,598833887.0431894,-99.33
297,598867109.6345515,-100.57
298,598900332.2259136,-100.7
299,598933554.8172758,-99.25
