i, frequency, magnitude
0,589000000.0,-98.63
1,589033222.5913621,-99.69
2,589066445.1827242,-98.23
3,589099667.7740864,-99.64
4,589132890.3654485,-99.22
5,589166112.9568106,-99.79
6,589199335.5481727,-99.14
7,589232558.1395348,-99.67
8,589265780.7308971,-100.12
9,589299003.3222592,-99.17
10,589332225.9136213,-101.28
11,589365448.5049834,-98.84
12,589398671.0963455,-97.47
13,589431893.6877077,-99.52
14,589465116.2790698,-100.65
15,589498338.8704319,-100.62
16,589531561.461794,-100.8
17,589564784.0531561,-100.94
18,589598006.6445183,-100.08
19,589631229.2358804,-99.24
20,589664451.8272425,-99.55
21,589697674.4186046,-98.48
22,589730897.0099667,-98.96
23,589764119.6013288,-99.54
24,589797342.1926911,-100.5
25,589830564.7840532,-101.05
26,589863787.3754153,-98.89
27,589897009.9667774,-99.42
28,589930232.5581396,-100.54
29,589963455.1495017,-101.17
30,589996677.7408638,-98.98
31,590029900.3322259,-100.24
32,590063122.923588,-99.77
33,590096345.5149502,-100.39
34,590129568.1063123,-100.22
35,590162790.6976744,-98.5
36,590196013.2890365,-86.02
37,590229235.8803986,-85.27
38,590262458.4717607,-85.92
39,590295681.0631229,-86.29
40,590328903.6544851,-84.51
41,590362126.2458472,-84.94
42,590395348.8372093,-86.23
43,590428571.4285715,-85.29
44,590461794.0199336,-85.24
45,590495016.6112957,-83.67
46,590528239.2026578,-86.04
47,590561461.7940199,-84.94
48,590594684.385382,-84.46
49,590627906.9767442,-85.96
50,590661129.5681063,-85.86
51,590694352.1594684,-83.92
52,590727574.7508305,-84.64
53,590760797.3421926,-84.61
54,590794019.9335548,-84.35
55,590827242.5249169,-84.9
56,590860465.1162791,-84.64
57,590893687.7076412,-84.4
58,590926910.2990034,-83.35
59,590960132.8903655,-84.04
60,590993355.4817276,-84.84
61,591026578.0730897,-82.94
62,591059800.6644518,-83.77
63,591093023.255814,-83.91
64,591126245.8471761,-84.25
65,591159468.4385382,-83.69
66,591192691.0299003,-83.33
67,591225913.6212624,-83.52
68,591259136.2126245,-83.34
69,591292358.8039867,-85.73
70,591325581.3953488,-83.32
71,591358803.9867109,-82.53
72,591392026.5780731,-83.76
73,591425249.1694353,-84.93
74,591458471.7607974,-84.1
75,591491694.3521595,-84.15
76,591524916.9435216,-82.77
77,591558139.5348837,-83.86
78,591591362.1262459,-83.49
79,591624584.717608,-83.92
80,591657807.3089701,-84.08
81,591691029.9003322,-82.27
82,591724252.4916943,-83.97
83,591757475.0830564,-83.0
84,591790697.6744186,-83.35
85,591823920.2657807,-83.31
86,591857142.8571428,-82.56
87,591890365.4485049,-83.04
88,591923588.0398672,-83.0
89,591956810.6312293,-82.55
90,591990033.2225914,-82.18
91,592023255.8139535,-81.63
92,592056478.4053156,-84.08
93,592089700.9966778,-81.97
94,592122923.5880399,-82.04
95,592156146.179402,-82.67
96,592189368.7707641,-82.28
97,592222591.3621262,-83.04
98,592255813.9534883,-81.07
99,592289036.5448505,-83.49
100,592322259.1362126,-81.92
101,592355481.7275747,-83.29
102,592388704.3189368,-81.84
103,592421926.9102991,-82.83
104,592455149.5016612,-81.78
105,592488372.0930233,-81.15
106,592521594.6843854,-82.3
107,592554817.2757475,-81.04
108,592588039.8671097,-81.36
109,592621262.4584718,-80.98
110,592654485.0498339,-82.49
111,592687707.641196,-82.51
112,592720930.2325581,-80.91
113,592754152.8239202,-82.4
114,592787375.4152824,-81.84
115,592820598.0066445,-81.84
116,592853820.5980066,-82.89
117,592887043.1893687,-82.11
118,592920265.7807308,-82.42
119,592953488.3720931,-83.5
120,592986710.9634552,-81.83
121,593019933.5548173,-82.74
122,593053156.1461794,-83.63
124,593119601.3289037,-82.96
123,593086378.7375416,-83.73
125,593152823.9202658,-85.03
126,593186046.5116279,-83.94
127,593219269.10299,-82.21
128,593252491.6943521,-83.55
129,593285714.2857143,-83.16
130,593318936.8770764,-84.35
131,593352159.4684385,-83.11
132,593385382.0598006,-82.75
133,593418604.6511627,-84.22
134,593451827.2425249,-85.36
135,593485049.8338871,-85.5
136,593518272.4252492,-85.8
137,593551495.0166113,-83.52
138,593584717.6079735,-82.48
139,593617940.1993356,-84.5
140,593651162.7906977,-84.76
141,593684385.3820598,-83.06
142,593717607.9734219,-83.2
143,593750830.564784,-82.4
144,593784053.1561462,-82.94
145,593817275.7475083,-81.24
146,593850498.3388704,-81.81
147,593883720.9302325,-82.53
148,593916943.5215946,-81.41
149,593950166.1129568,-81.84
150,593983388.7043189,-81.38
151,594016611.2956811,-80.99
152,594049833.8870432,-81.52
153,594083056.4784054,-81.32
154,594116279.0697675,-80.49
155,594149501.6611296,-81.62
156,594182724.2524917,-79.9
157,594215946.8438538,-80.66
158,594249169.435216,-80.16
159,594282392.0265781,-81.62
160,594315614.6179402,-80.43
161,594348837.2093023,-80.14
162,594382059.8006644,-79.33
163,594415282.3920265,-79.1
164,594448504.9833887,-81.59
165,594481727.5747508,-81.48
166,594514950.1661129,-79.18
167,594548172.7574751,-80.56
168,594581395.3488373,-80.09
169,594614617.9401994,-79.54
170,594647840.5315615,-80.57
171,594681063.1229236,-80.68
172,594714285.7142857,-80.35
173,594747508.3056479,-81.46
174,594780730.89701,-79.9
175,594813953.4883721,-80.84
176,594847176.0797342,-81.09
177,594880398.6710963,-80.84
178,594913621.2624584,-81.06
179,594946843.8538206,-79.72
180,594980066.4451827,-79.89
181,595013289.0365448,-80.69
182,595046511.6279069,-80.63
183,595079734.2192692,-79.53
184,595112956.8106313,-79.51
185,595146179.4019934,-79.63
186,595179401.9933555,-79.13
187,595212624.5847176,-81.85
188,595245847.1760798,-79.81
189,595279069.7674419,-80.9
190,595312292.358804,-81.08
191,595345514.9501661,-79.63
192,595378737.5415282,-81.34
193,595411960.1328903,-79.85
194,595445182.7242525,-80.27
195,595478405.3156146,-81.27
196,595511627.9069767,-80.49
197,595544850.4983388,-79.82
198,595578073.0897009,-83.19
199,595611295.6810632,-80.41
200,595644518.2724253,-80.16
201,595677740.8637874,-80.27
202,595710963.4551495,-79.76
203,595744186.0465117,-80.55
204,595777408.6378738,-80.62
205,595810631.2292359,-80.13
206,595843853.820598,-80.65
207,595877076.4119601,-79.81
208,595910299.0033222,-80.42
209,595943521.5946844,-78.31
210,595976744.1860465,-81.45
211,596009966.7774086,-79.49
212,596043189.3687707,-79.48
213,596076411.9601328,-79.98
214,596109634.5514951,-80.23
215,596142857.1428572,-78.91
216,596176079.7342193,-80.82
217,596209302.3255814,-78.54
218,596242524.9169436,-78.48
219,596275747.5083057,-78.38
220,596308970.0996678,-80.42
221,596342192.6910299,-79.61
222,596375415.282392,-78.68
223,596408637.8737541,-79.8
224,596441860.4651163,-79.66
225,596475083.0564784,-80.14
226,596508305.6478405,-79.36
227,596541528.2392026,-79.91
228,596574750.8305647,-79.35
229,596607973.4219269,-79.51
230,596641196.0132891,-79.83
231,596674418.6046512,-79.59
232,596707641.1960133,-79.68
233,596740863.7873755,-79.67
234,596774086.3787376,-80.33
235,596807308.9700997,-80.25
236,596840531.5614618,-80.39
237,596873754.1528239,-80.1
238,596906976.744186,-80.49
239,596940199.3355482,-79.84
240,596973421.9269103,-80.29
241,597006644.5182724,-80.38
242,597039867.1096345,-79.9
243,597073089.7009966,-80.9
244,597106312.2923588,-80.31
245,597139534.8837209,-80.26
246,597172757.4750831,-80.26
247,597205980.0664452,-80.08
248,597239202.6578074,-79.49
249,597272425.2491695,-80.35
250,597305647.8405316,-79.8
251,597338870.4318937,-79.89
252,597372093.0232558,-79.83
253,597405315.614618,-79.88
254,597438538.2059801,-79.2
255,597471760.7973422,-79.75
256,597504983.3887043,-80.85
257,597538205.9800664,-81.24
258,597571428.5714285,-80.22
259,597604651.1627907,-78.57
260,597637873.7541528,-79.28
261,597671096.3455149,-78.23
262,597704318.9368771,-79.07
263,597737541.5282393,-78.8
264,597770764.1196014,-79.43
265,597803986.7109635,-86.33
266,597837209.3023256,-100.22
267,597870431.8936877,-98.48
268,597903654.4850498,-100.28
269,597936877.076412,-98.68
270,597970099.6677741,-99.38
271,598003322.2591362,-99.58
272,598036544.8504983,-100.59
273,598069767.4418604,-99.04
274,598102990.0332226,-99.11
275,598136212.6245847,-100.31
276,598169435.2159468,-99.38
277,598202657.8073089,-99.27
278,598235880.3986712,-100.11
279,598269102.9900333,-99.04
280,598302325.5813954,-100.87
281,598335548.1727575,-100.74
282,598368770.7641196,-99.83
283,598401993.3554817,-99.54
284,598435215.9468439,-98.97
285,598468438.538206,-99.04
286,598501661.1295681,-99.22
287,598534883.7209302,-98.83
288,598568106.3122923,-101.62
289,598601328.9036545,-100.36
290,598634551.4950166,-98.93
291,598667774.0863787,-99.32
292,598700996.6777408,-99.36
293,598734219.269103,-98.3
294,598767441.8604652,-98.57
295,598800664.4518273,-98.37
296,598833887.0431894,-100.42
297,598867109.6345515,-99.02
298,598900332.2259136,-99.91
299,598933554.8172758,-98.62
