i, frequency, magnitude
0,925000000.0,-84.27
1,925116279.0697675,-84.44
2,925232558.1395348,-84.21
3,925348837.2093023,-84.41
4,925465116.2790698,-84.43
5,925581395.3488373,-84.27
6,925697674.4186046,-84.31
7,925813953.4883721,-84.47
8,925930232.5581396,-83.58
9,926046511.6279069,-80.11
10,926162790.6976744,-75.02
11,926279069.7674419,-71.85
12,926395348.8372093,-71.6
13,926511627.9069767,-74.25
14,926627906.9767442,-79.16
15,926744186.0465117,-82.8
16,926860465.1162791,-80.89
17,926976744.1860465,-79.96
18,927093023.255814,-80.48
19,927209302.3255814,-81.31
20,927325581.3953488,-82.55
21,927441860.4651163,-83.26
22,927558139.5348837,-82.91
23,927674418.6046512,-82.54
24,927790697.6744186,-80.3
25,927906976.744186,-76.26
26,928023255.8139535,-76.86
27,928139534.8837209,-81.22
28,928255813.9534883,-83.57
29,928372093.0232558,-84.0
30,928488372.0930233,-83.3
31,928604651.1627907,-82.14
32,928720930.2325581,-82.29
33,928837209.3023256,-81.38
34,928953488.3720931,-80.61
35,929069767.4418604,-81.13
36,929186046.5116279,-82.48
37,929302325.5813954,-81.32
38,929418604.6511627,-82.69
39,929534883.7209302,-83.1
40,929651162.7906977,-83.62
41,929767441.8604652,-83.68
42,929883720.9302325,-84.17
43,930000000.0,-84.39
44,930116279.0697675,-84.38
45,930232558.1395348,-84.36
46,930348837.2093023,-84.09
47,930465116.2790698,-84.22
48,930581395.3488373,-84.39
49,930697674.4186046,-84.38
50,930813953.4883721,-84.41
51,930930232.5581396,-84.3
52,931046511.6279069,-84.41
53,931162790.6976744,-84.27
54,931279069.7674419,-84.2
55,931395348.8372093,-84.3
56,931511627.9069767,-84.16
57,931627906.9767442,-84.1
58,931744186.0465117,-84.25
59,931860465.1162791,-84.33
60,931976744.1860465,-84.44
61,932093023.255814,-84.37
62,932209302.3255814,-83.81
63,932325581.3953488,-81.66
64,932441860.4651163,-78.97
65,932558139.5348837,-77.54
66,932674418.6046512,-77.76
67,932790697.6744186,-76.57
68,932906976.744186,-74.68
69,933023255.8139535,-75.15
70,933139534.8837209,-78.08
71,933255813.9534883,-82.06
72,933372093.0232558,-82.88
73,933488372.0930233,-83.8
74,933604651.1627907,-84.2
75,933720930.2325581,-84.03
76,933837209.3023256,-84.1
77,933953488.3720931,-84.42
78,934069767.4418604,-84.3
79,934186046.5116279,-83.78
80,934302325.5813954,-79.71
81,934418604.6511627,-76.69
82,934534883.7209302,-75.41
83,934651162.7906977,-75.84
84,934767441.8604652,-69.64
85,934883720.9302325,-66.64
86,935000000.0,-66.48
87,935116279.0697675,-69.23
88,935232558.1395348,-74.4
89,935348837.2093023,-80.7
90,935465116.2790698,-81.24
91,935581395.3488373,-80.35
92,935697674.4186046,-79.73
93,935813953.4883721,-79.79
94,935930232.5581396,-80.05
95,936046511.6279069,-80.32
96,936162790.6976744,-80.43
97,936279069.7674419,-80.54
98,936395348.8372093,-80.38
99,936511627.9069767,-80.03
100,936627906.9767442,-79.28
101,936744186.0465117,-79.03
102,936860465.1162791,-77.97
103,936976744.1860465,-78.19
104,937093023.255814,-77.51
105,937209302.3255814,-77.69
106,937325581.3953488,-78.05
107,937441860.4651163,-78.53
108,937558139.5348837,-79.2
109,937674418.6046512,-79.3
110,937790697.6744186,-79.44
111,937906976.744186,-79.18
112,938023255.8139535,-78.88
113,938139534.8837209,-78.33
114,938255813.9534883,-78.7
115,938372093.0232558,-78.84
116,938488372.0930233,-79.5
117,938604651.1627907,-79.85
118,938720930.2325581,-79.5
119,938837209.3023256,-79.7
120,938953488.3720931,-79.68
121,939069767.4418604,-79.85
122,939186046.5116279,-80.27
123,939302325.5813954,-81.65
124,939418604.6511627,-82.32
125,939534883.7209302,-79.16
126,939651162.7906977,-75.42
127,939767441.8604652,-73.79
128,939883720.9302325,-73.83
129,940000000.0,-74.52
130,940116279.0697675,-75.45
131,940232558.1395348,-77.27
132,940348837.2093023,-80.31
133,940465116.2790698,-83.3
134,940581395.3488373,-84.06
135,940697674.4186046,-83.82
136,940813953.4883721,-83.66
137,940930232.5581396,-83.44
138,941046511.6279069,-83.36
139,941162790.6976744,-83.67
140,941279069.7674419,-82.85
141,941395348.8372093,-81.39
142,941511627.9069767,-80.23
143,941627906.9767442,-80.74
144,941744186.0465117,-81.76
145,941860465.1162791,-80.44
146,941976744.1860465,-77.05
147,942093023.255814,-74.7
148,942209302.3255814,-74.89
149,942325581.3953488,-77.35
150,942441860.4651163,-81.28
151,942558139.5348837,-83.23
152,942674418.6046512,-83.71
153,942790697.6744186,-83.18
154,942906976.744186,-81.37
155,943023255.8139535,-79.82
156,943139534.8837209,-77.37
157,943255813.9534883,-79.66
158,943372093.0232558,-78.25
159,943488372.0930233,-73.64
160,943604651.1627907,-69.7
161,943720930.2325581,-68.77
162,943837209.3023256,-69.84
163,943953488.372093,-73.91
164,944069767.4418604,-78.58
165,944186046.5116279,-80.92
166,944302325.5813954,-81.53
167,944418604.6511627,-80.81
168,944534883.7209302,-77.24
169,944651162.7906977,-73.95
170,944767441.8604652,-72.31
171,944883720.9302325,-70.04
172,945000000.0,-62.72
173,945116279.0697675,-54.66
174,945232558.1395348,-50.61
175,945348837.2093023,-48.85
176,945465116.2790698,-48.22
177,945581395.3488373,-48.54
178,945697674.4186046,-48.64
179,945813953.4883721,-48.92
180,945930232.5581396,-48.82
181,946046511.627907,-48.7
182,946162790.6976744,-49.63
183,946279069.7674419,-50.55
184,946395348.8372093,-50.58
185,946511627.9069767,-50.42
186,946627906.9767442,-50.42
187,946744186.0465117,-49.79
188,946860465.1162791,-47.98
189,946976744.1860465,-47.66
190,947093023.255814,-49.22
191,947209302.3255814,-48.82
192,947325581.3953488,-47.18
193,947441860.4651163,-47.13
194,947558139.5348837,-47.17
195,947674418.6046512,-47.06
196,947790697.6744186,-47.3
197,947906976.744186,-47.48
198,948023255.8139535,-47.72
199,948139534.8837209,-47.95
200,948255813.9534883,-48.25
201,948372093.0232558,-49.54
202,948488372.0930233,-50.18
203,948604651.1627907,-48.27
204,948720930.2325581,-47.96
205,948837209.3023256,-47.8
206,948953488.372093,-48.52
207,949069767.4418604,-52.28
208,949186046.5116279,-56.65
209,949302325.5813954,-61.5
210,949418604.6511627,-70.93
211,949534883.7209302,-78.67
212,949651162.7906977,-79.94
213,949767441.8604652,-81.45
214,949883720.9302325,-82.25
215,950000000.0,-82.63
216,950116279.0697675,-83.23
