i, frequency, magnitude
0,925000000.0,-84.53
1,925116279.0697675,-84.46
2,925232558.1395348,-84.32
3,925348837.2093023,-84.35
4,925465116.2790698,-84.25
5,925581395.3488373,-84.27
6,925697674.4186046,-84.26
7,925813953.4883721,-84.42
8,925930232.5581396,-83.54
9,926046511.6279069,-80.01
10,926162790.6976744,-74.51
11,926279069.7674419,-71.33
12,926395348.8372093,-71.04
13,926511627.9069767,-73.63
14,926627906.9767442,-78.78
15,926744186.0465117,-82.82
16,926860465.1162791,-81.35
17,926976744.1860465,-80.62
18,927093023.255814,-80.35
19,927209302.3255814,-80.88
20,927325581.3953488,-82.28
21,927441860.4651163,-83.12
22,927558139.5348837,-83.34
23,927674418.6046512,-83.58
24,927790697.6744186,-84.21
25,927906976.744186,-84.39
26,928023255.8139535,-84.32
27,928139534.8837209,-84.41
28,928255813.9534883,-84.18
29,928372093.0232558,-83.52
30,928488372.0930233,-82.59
31,928604651.1627907,-81.41
32,928720930.2325581,-82.79
33,928837209.3023256,-83.45
34,928953488.3720931,-83.69
35,929069767.4418604,-84.12
36,929186046.5116279,-83.67
37,929302325.5813954,-83.01
38,929418604.6511627,-83.49
39,929534883.7209302,-83.09
40,929651162.7906977,-83.43
41,929767441.8604652,-83.58
42,929883720.9302325,-83.91
43,930000000.0,-84.18
44,930116279.0697675,-84.23
45,930232558.1395348,-84.3
46,930348837.2093023,-84.44
47,930465116.2790698,-84.2
48,930581395.3488373,-84.38
49,930697674.4186046,-84.38
50,930813953.4883721,-84.22
51,930930232.5581396,-84.35
52,931046511.6279069,-84.41
53,931162790.6976744,-84.48
54,931279069.7674419,-84.26
55,931395348.8372093,-84.39
56,931511627.9069767,-84.2
57,931627906.9767442,-84.25
58,931744186.0465117,-84.35
59,931860465.1162791,-84.38
60,931976744.1860465,-84.22
61,932093023.255814,-84.23
62,932209302.3255814,-83.71
63,932325581.3953488,-81.67
64,932441860.4651163,-78.86
65,932558139.5348837,-77.69
66,932674418.6046512,-77.96
67,932790697.6744186,-76.87
68,932906976.744186,-75.46
69,933023255.8139535,-75.8
70,933139534.8837209,-78.57
71,933255813.9534883,-82.4
72,933372093.0232558,-83.97
73,933488372.0930233,-83.97
74,933604651.1627907,-84.04
75,933720930.2325581,-83.96
76,933837209.3023256,-84.42
77,933953488.3720931,-84.37
78,934069767.4418604,-84.37
79,934186046.5116279,-83.49
80,934302325.5813954,-78.7
81,934418604.6511627,-75.1
82,934534883.7209302,-73.78
83,934651162.7906977,-72.73
84,934767441.8604652,-69.05
85,934883720.9302325,-66.0
86,935000000.0,-65.84
87,935116279.0697675,-68.69
88,935232558.1395348,-74.39
89,935348837.2093023,-80.59
90,935465116.2790698,-81.82
91,935581395.3488373,-81.3
92,935697674.4186046,-80.82
93,935813953.4883721,-80.79
94,935930232.5581396,-81.04
95,936046511.6279069,-80.91
96,936162790.6976744,-80.87
97,936279069.7674419,-80.98
98,936395348.8372093,-81.09
99,936511627.9069767,-80.7
100,936627906.9767442,-80.34
101,936744186.0465117,-79.87
102,936860465.1162791,-79.6
103,936976744.1860465,-79.37
104,937093023.255814,-79.11
105,937209302.3255814,-79.16
106,937325581.3953488,-79.41
107,937441860.4651163,-79.84
108,937558139.5348837,-80.19
109,937674418.6046512,-80.24
110,937790697.6744186,-80.45
111,937906976.744186,-80.14
112,938023255.8139535,-80.09
113,938139534.8837209,-79.36
114,938255813.9534883,-79.11
115,938372093.0232558,-79.02
116,938488372.0930233,-79.8
117,938604651.1627907,-80.22
118,938720930.2325581,-80.54
119,938837209.3023256,-80.24
120,938953488.3720931,-80.14
121,939069767.4418604,-80.21
122,939186046.5116279,-80.79
123,939302325.5813954,-81.92
124,939418604.6511627,-82.52
125,939534883.7209302,-79.54
126,939651162.7906977,-75.9
127,939767441.8604652,-74.3
128,939883720.9302325,-74.28
129,940000000.0,-74.3
130,940116279.0697675,-74.37
131,940232558.1395348,-75.62
132,940348837.2093023,-78.82
133,940465116.2790698,-82.01
134,940581395.3488373,-83.84
135,940697674.4186046,-83.94
136,940813953.4883721,-83.7
137,940930232.5581396,-83.57
138,941046511.6279069,-83.56
139,941162790.6976744,-83.71
140,941279069.7674419,-82.83
141,941395348.8372093,-81.16
142,941511627.9069767,-79.89
143,941627906.9767442,-80.3
144,941744186.0465117,-81.55
145,941860465.1162791,-80.62
146,941976744.1860465,-77.18
147,942093023.255814,-74.87
148,942209302.3255814,-75.07
149,942325581.3953488,-77.79
150,942441860.4651163,-81.34
151,942558139.5348837,-83.2
152,942674418.6046512,-83.72
153,942790697.6744186,-83.29
154,942906976.744186,-82.31
155,943023255.8139535,-80.58
156,943139534.8837209,-79.91
157,943255813.9534883,-80.32
158,943372093.0232558,-79.56
159,943488372.0930233,-75.03
160,943604651.1627907,-70.79
161,943720930.2325581,-69.45
162,943837209.3023256,-69.38
163,943953488.372093,-74.11
164,944069767.4418604,-79.14
165,944186046.5116279,-81.44
166,944302325.5813954,-82.03
167,944418604.6511627,-80.98
168,944534883.7209302,-78.5
169,944651162.7906977,-74.08
170,944767441.8604652,-72.3
171,944883720.9302325,-70.09
172,945000000.0,-61.99
173,945116279.0697675,-56.16
174,945232558.1395348,-51.83
175,945348837.2093023,-50.12
176,945465116.2790698,-48.32
177,945581395.3488373,-47.98
178,945697674.4186046,-48.19
179,945813953.4883721,-48.3
180,945930232.5581396,-50.26
181,946046511.627907,-50.09
182,946162790.6976744,-48.26
183,946279069.7674419,-48.64
184,946395348.8372093,-49.92
185,946511627.9069767,-49.23
186,946627906.9767442,-47.9
187,946744186.0465117,-47.74
188,946860465.1162791,-47.32
189,946976744.1860465,-47.31
190,947093023.255814,-49.22
191,947209302.3255814,-48.82
192,947325581.3953488,-47.18
193,947441860.4651163,-47.13
194,947558139.5348837,-47.17
195,947674418.6046512,-47.06
196,947790697.6744186,-47.3
197,947906976.744186,-47.48
198,948023255.8139535,-47.72
199,948139534.8837209,-47.95
200,948255813.9534883,-48.25
201,948372093.0232558,-49.54
202,948488372.0930233,-50.18
203,948604651.1627907,-48.27
204,948720930.2325581,-47.96
205,948837209.3023256,-47.8
206,948953488.372093,-48.52
207,949069767.4418604,-52.28
208,949186046.5116279,-56.65
209,949302325.5813954,-61.5
210,949418604.6511627,-70.93
211,949534883.7209302,-78.67
212,949651162.7906977,-79.94
213,949767441.8604652,-81.45
214,949883720.9302325,-82.25
215,950000000.0,-82.63
216,950116279.0697675,-83.23
217,950232558.1395348,-83.46
218,950348837.2093023,-83.66
219,950465116.2790698,-83.6
220,950581395.3488373,-83.95
