i, frequency, magnitude
0,925000000.0,-84.38
1,925116279.0697675,-84.39
2,925232558.1395348,-84.38
3,925348837.2093023,-84.29
4,925465116.2790698,-84.23
5,925581395.3488373,-84.25
6,925697674.4186046,-84.38
7,925813953.4883721,-84.31
8,925930232.5581396,-83.61
9,926046511.6279069,-79.98
10,926162790.6976744,-74.64
11,926279069.7674419,-71.38
12,926395348.8372093,-71.19
13,926511627.9069767,-73.99
14,926627906.9767442,-78.67
15,926744186.0465117,-83.2
16,926860465.1162791,-83.64
17,926976744.1860465,-82.4
18,927093023.255814,-80.63
19,927209302.3255814,-80.92
20,927325581.3953488,-82.13
21,927441860.4651163,-82.78
22,927558139.5348837,-83.16
23,927674418.6046512,-83.42
24,927790697.6744186,-84.05
25,927906976.744186,-84.4
26,928023255.8139535,-74.02
27,928139534.8837209,-84.42
28,928255813.9534883,-84.56
29,928372093.0232558,-84.34
30,928488372.0930233,-84.27
31,928604651.1627907,-84.21
32,928720930.2325581,-82.89
33,928837209.3023256,-81.8
34,928953488.3720931,-81.82
35,929069767.4418604,-82.63
36,929186046.5116279,-83.6
37,929302325.5813954,-83.92
38,929418604.6511627,-83.63
39,929534883.7209302,-83.38
40,929651162.7906977,-83.93
41,929767441.8604652,-84.33
42,929883720.9302325,-84.31
43,930000000.0,-83.36
44,930116279.0697675,-84.49
45,930232558.1395348,-84.2
46,930348837.2093023,-84.24
47,930465116.2790698,-84.37
48,930581395.3488373,-84.26
49,930697674.4186046,-84.44
50,930813953.4883721,-84.35
51,930930232.5581396,-84.43
52,931046511.6279069,-84.37
53,931162790.6976744,-84.45
54,931279069.7674419,-84.36
55,931395348.8372093,-84.31
56,931511627.9069767,-84.28
57,931627906.9767442,-84.37
58,931744186.0465117,-84.3
59,931860465.1162791,-84.29
60,931976744.1860465,-84.23
61,932093023.255814,-84.39
62,932209302.3255814,-83.87
63,932325581.3953488,-81.67
64,932441860.4651163,-78.9
65,932558139.5348837,-77.76
66,932674418.6046512,-78.04
67,932790697.6744186,-76.74
68,932906976.744186,-75.12
69,933023255.8139535,-75.62
70,933139534.8837209,-78.46
71,933255813.9534883,-82.44
72,933372093.0232558,-83.93
73,933488372.0930233,-84.18
74,933604651.1627907,-84.0
75,933720930.2325581,-84.07
76,933837209.3023256,-84.12
77,933953488.3720931,-84.23
78,934069767.4418604,-84.43
79,934186046.5116279,-83.87
80,934302325.5813954,-81.15
81,934418604.6511627,-76.64
82,934534883.7209302,-76.36
83,934651162.7906977,-74.3
84,934767441.8604652,-69.33
85,934883720.9302325,-66.13
86,935000000.0,-65.82
87,935116279.0697675,-68.74
88,935232558.1395348,-74.48
89,935348837.2093023,-80.68
90,935465116.2790698,-81.79
91,935581395.3488373,-80.94
92,935697674.4186046,-80.57
93,935813953.4883721,-80.91
94,935930232.5581396,-80.91
95,936046511.6279069,-81.25
96,936162790.6976744,-81.1
97,936279069.7674419,-81.04
98,936395348.8372093,-81.07
99,936511627.9069767,-80.56
100,936627906.9767442,-79.8
101,936744186.0465117,-79.53
102,936860465.1162791,-79.49
103,936976744.1860465,-79.36
104,937093023.255814,-79.34
105,937209302.3255814,-79.22
106,937325581.3953488,-79.36
107,937441860.4651163,-79.72
108,937558139.5348837,-80.24
109,937674418.6046512,-80.17
110,937790697.6744186,-80.17
111,937906976.744186,-80.19
112,938023255.8139535,-79.91
113,938139534.8837209,-79.57
114,938255813.9534883,-79.36
115,938372093.0232558,-79.37
116,938488372.0930233,-79.73
117,938604651.1627907,-80.37
118,938720930.2325581,-79.89
119,938837209.3023256,-79.99
120,938953488.3720931,-79.5
121,939069767.4418604,-79.63
122,939186046.5116279,-80.85
123,939302325.5813954,-81.97
124,939418604.6511627,-82.25
125,939534883.7209302,-79.13
126,939651162.7906977,-75.38
127,939767441.8604652,-73.8
128,939883720.9302325,-73.98
129,940000000.0,-74.52
130,940116279.0697675,-74.84
131,940232558.1395348,-76.46
132,940348837.2093023,-79.67
133,940465116.2790698,-82.88
134,940581395.3488373,-84.04
135,940697674.4186046,-83.98
