i, frequency, magnitude
0,925000000.0,-84.36
1,925116279.0697675,-84.31
2,925232558.1395348,-84.46
3,925348837.2093023,-84.29
4,925465116.2790698,-84.5
5,925581395.3488373,-84.34
6,925697674.4186046,-84.39
7,925813953.4883721,-84.37
8,925930232.5581396,-83.57
9,926046511.6279069,-79.83
10,926162790.6976744,-74.53
11,926279069.7674419,-71.49
12,926395348.8372093,-71.03
13,926511627.9069767,-73.85
14,926627906.9767442,-78.77
15,926744186.0465117,-82.11
16,926860465.1162791,-81.94
17,926976744.1860465,-80.73
18,927093023.255814,-79.89
19,927209302.3255814,-80.52
20,927325581.3953488,-82.0
21,927441860.4651163,-82.89
22,927558139.5348837,-82.12
23,927674418.6046512,-78.4
24,927790697.6744186,-74.81
25,927906976.744186,-71.85
26,928023255.8139535,-72.31
27,928139534.8837209,-76.01
28,928255813.9534883,-79.64
29,928372093.0232558,-83.77
30,928488372.0930233,-84.49
31,928604651.1627907,-84.47
32,928720930.2325581,-84.43
33,928837209.3023256,-84.2
34,928953488.3720931,-84.27
35,929069767.4418604,-84.31
36,929186046.5116279,-84.06
37,929302325.5813954,-83.7
38,929418604.6511627,-82.88
39,929534883.7209302,-83.24
40,929651162.7906977,-83.43
41,929767441.8604652,-82.85
42,929883720.9302325,-83.96
43,930000000.0,-83.91
44,930116279.0697675,-84.34
45,930232558.1395348,-84.41
46,930348837.2093023,-84.32
47,930465116.2790698,-84.27
48,930581395.3488373,-84.22
49,930697674.4186046,-84.44
50,930813953.4883721,-84.63
51,930930232.5581396,-84.33
52,931046511.6279069,-84.3
53,931162790.6976744,-84.44
54,931279069.7674419,-84.37
55,931395348.8372093,-84.27
56,931511627.9069767,-84.24
57,931627906.9767442,-84.37
58,931744186.0465117,-84.32
59,931860465.1162791,-84.37
60,931976744.1860465,-84.26
61,932093023.255814,-84.49
62,932209302.3255814,-83.84
63,932325581.3953488,-81.85
64,932441860.4651163,-79.05
65,932558139.5348837,-77.76
66,932674418.6046512,-77.98
67,932790697.6744186,-76.67
68,932906976.744186,-75.01
