i, frequency, magnitude
0,925000000.0,-84.34
1,925116279.0697675,-84.5
2,925232558.1395348,-84.25
3,925348837.2093023,-84.4
4,925465116.2790698,-84.49
5,925581395.3488373,-84.42
6,925697674.4186046,-84.49
7,925813953.4883721,-84.25
8,925930232.5581396,-83.56
9,926046511.6279069,-79.6
10,926162790.6976744,-74.2
11,926279069.7674419,-71.2
12,926395348.8372093,-70.83
13,926511627.9069767,-73.51
14,926627906.9767442,-78.62
15,926744186.0465117,-83.05
16,926860465.1162791,-83.57
17,926976744.1860465,-81.9
18,927093023.255814,-80.28
19,927209302.3255814,-80.52
20,927325581.3953488,-82.22
21,927441860.4651163,-83.1
22,927558139.5348837,-82.98
23,927674418.6046512,-80.87
24,927790697.6744186,-77.39
25,927906976.744186,-73.89
26,928023255.8139535,-78.35
27,928139534.8837209,-81.14
28,928255813.9534883,-82.3
29,928372093.0232558,-84.08
30,928488372.0930233,-84.35
31,928604651.1627907,-84.46
32,928720930.2325581,-84.19
33,928837209.3023256,-83.92
34,928953488.3720931,-83.9
35,929069767.4418604,-83.83
36,929186046.5116279,-84.22
37,929302325.5813954,-83.63
38,929418604.6511627,-80.95
39,929534883.7209302,-83.57
40,929651162.7906977,-83.78
41,929767441.8604652,-83.9
42,929883720.9302325,-84.02
43,930000000.0,-84.24
44,930116279.0697675,-84.32
45,930232558.1395348,-84.31
46,930348837.2093023,-84.36
47,930465116.2790698,-84.32
48,930581395.3488373,-84.38
49,930697674.4186046,-84.44
50,930813953.4883721,-84.32
51,930930232.5581396,-84.34
52,931046511.6279069,-84.13
53,931162790.6976744,-84.43
54,931279069.7674419,-84.22
55,931395348.8372093,-84.26
56,931511627.9069767,-84.13
57,931627906.9767442,-84.27
58,931744186.0465117,-84.37
59,931860465.1162791,-84.47
60,931976744.1860465,-84.18
61,932093023.255814,-84.26
62,932209302.3255814,-83.8
63,932325581.3953488,-81.72
64,932441860.4651163,-78.83
65,932558139.5348837,-77.5
66,932674418.6046512,-77.83
67,932790697.6744186,-76.62
68,932906976.744186,-74.79
69,933023255.8139535,-75.09
70,933139534.8837209,-78.15
71,933255813.9534883,-81.68
72,933372093.0232558,-83.35
73,933488372.0930233,-83.79
74,933604651.1627907,-84.03
75,933720930.2325581,-84.04
76,933837209.3023256,-84.21
77,933953488.3720931,-84.36
78,934069767.4418604,-84.39
79,934186046.5116279,-84.22
