i, frequency, magnitude
0,925000000.0,-84.47
1,925116279.0697675,-84.41
2,925232558.1395348,-84.44
3,925348837.2093023,-84.24
4,925465116.2790698,-84.12
5,925581395.3488373,-84.33
6,925697674.4186046,-84.46
7,925813953.4883721,-84.29
8,925930232.5581396,-83.54
9,926046511.6279069,-80.05
10,926162790.6976744,-74.87
11,926279069.7674419,-71.72
12,926395348.8372093,-71.49
13,926511627.9069767,-73.85
14,926627906.9767442,-79.04
15,926744186.0465117,-81.94
16,926860465.1162791,-80.96
17,926976744.1860465,-79.7
18,927093023.255814,-78.7
19,927209302.3255814,-80.32
20,927325581.3953488,-82.32
21,927441860.4651163,-83.05
22,927558139.5348837,-82.41
23,927674418.6046512,-80.0
24,927790697.6744186,-77.11
25,927906976.744186,-75.06
26,928023255.8139535,-74.8
27,928139534.8837209,-76.08
28,928255813.9534883,-81.73
29,928372093.0232558,-84.11
30,928488372.0930233,-83.17
31,928604651.1627907,-82.58
32,928720930.2325581,-84.39
33,928837209.3023256,-83.82
34,928953488.3720931,-83.9
35,929069767.4418604,-84.42
36,929186046.5116279,-84.5
37,929302325.5813954,-84.31
38,929418604.6511627,-84.19
39,929534883.7209302,-84.08
40,929651162.7906977,-83.9
41,929767441.8604652,-83.95
42,929883720.9302325,-84.16
43,930000000.0,-84.31
44,930116279.0697675,-84.47
45,930232558.1395348,-84.32
46,930348837.2093023,-84.34
47,930465116.2790698,-84.41
48,930581395.3488373,-84.43
49,930697674.4186046,-84.42
50,930813953.4883721,-84.43
51,930930232.5581396,-84.19
52,931046511.6279069,-84.37
53,931162790.6976744,-84.34
54,931279069.7674419,-84.42
55,931395348.8372093,-84.35
56,931511627.9069767,-84.13
57,931627906.9767442,-84.38
58,931744186.0465117,-84.13
59,931860465.1162791,-84.46
60,931976744.1860465,-84.28
61,932093023.255814,-84.2
62,932209302.3255814,-83.83
63,932325581.3953488,-81.65
64,932441860.4651163,-78.63
65,932558139.5348837,-77.31
66,932674418.6046512,-77.69
67,932790697.6744186,-76.47
68,932906976.744186,-74.76
69,933023255.8139535,-75.07
70,933139534.8837209,-78.19
71,933255813.9534883,-81.82
72,933372093.0232558,-83.47
73,933488372.0930233,-81.97
74,933604651.1627907,-84.21
75,933720930.2325581,-84.25
76,933837209.3023256,-84.28
77,933953488.3720931,-84.43
78,934069767.4418604,-84.2
79,934186046.5116279,-83.8
80,934302325.5813954,-81.59
81,934418604.6511627,-78.67
82,934534883.7209302,-76.29
83,934651162.7906977,-73.34
84,934767441.8604652,-69.71
85,934883720.9302325,-66.73
86,935000000.0,-66.33
87,935116279.0697675,-69.16
88,935232558.1395348,-74.86
89,935348837.2093023,-80.8
90,935465116.2790698,-81.5
91,935581395.3488373,-80.76
92,935697674.4186046,-80.49
93,935813953.4883721,-80.57
94,935930232.5581396,-80.76
95,936046511.6279069,-80.82
96,936162790.6976744,-80.87
97,936279069.7674419,-80.92
98,936395348.8372093,-81.02
99,936511627.9069767,-80.7
100,936627906.9767442,-80.13
101,936744186.0465117,-79.99
102,936860465.1162791,-79.42
103,936976744.1860465,-79.13
104,937093023.255814,-78.67
105,937209302.3255814,-78.87
106,937325581.3953488,-78.95
107,937441860.4651163,-79.31
108,937558139.5348837,-79.8
109,937674418.6046512,-79.95
110,937790697.6744186,-80.19
111,937906976.744186,-79.86
112,938023255.8139535,-79.44
113,938139534.8837209,-78.61
114,938255813.9534883,-78.01
115,938372093.0232558,-77.62
116,938488372.0930233,-78.45
117,938604651.1627907,-79.12
118,938720930.2325581,-79.49
119,938837209.3023256,-79.33
120,938953488.3720931,-78.67
121,939069767.4418604,-79.09
122,939186046.5116279,-79.9
124,939418604.6511627,-82.22
123,939302325.5813954,-81.59
125,939534883.7209302,-79.07
126,939651162.7906977,-75.47
127,939767441.8604652,-73.81
128,939883720.9302325,-73.77
129,940000000.0,-74.56
130,940116279.0697675,-75.46
131,940232558.1395348,-77.33
132,940348837.2093023,-80.5
133,940465116.2790698,-83.26
134,940581395.3488373,-83.99
135,940697674.4186046,-84.0
136,940813953.4883721,-83.63
137,940930232.5581396,-83.43
138,941046511.6279069,-83.45
140,941279069.7674419,-82.86
139,941162790.6976744,-83.52
141,941395348.8372093,-81.17
143,941627906.9767442,-80.7
144,941744186.0465117,-81.58
142,941511627.9069767,-80.47
145,941860465.1162791,-80.39
146,941976744.1860465,-76.96
148,942209302.3255814,-74.62
147,942093023.255814,-74.7
151,942558139.5348837,-83.3
149,942325581.3953488,-76.93
150,942441860.4651163,-81.07
153,942790697.6744186,-83.05
152,942674418.6046512,-83.73
154,942906976.744186,-81.75
155,943023255.8139535,-79.18
156,943139534.8837209,-78.12
157,943255813.9534883,-79.04
158,943372093.0232558,-78.14
159,943488372.0930233,-74.67
160,943604651.1627907,-71.12
161,943720930.2325581,-69.36
163,943953488.372093,-74.39
162,943837209.3023256,-70.11
164,944069767.4418604,-78.92
165,944186046.5116279,-80.87
166,944302325.5813954,-81.86
167,944418604.6511627,-80.8
168,944534883.7209302,-76.36
169,944651162.7906977,-72.98
170,944767441.8604652,-72.18
171,944883720.9302325,-68.85
172,945000000.0,-61.06
173,945116279.0697675,-56.31
174,945232558.1395348,-52.62
175,945348837.2093023,-50.66
176,945465116.2790698,-49.66
177,945581395.3488373,-48.62
178,945697674.4186046,-48.77
179,945813953.4883721,-48.87
180,945930232.5581396,-49.48
181,946046511.627907,-50.53
182,946162790.6976744,-50.6
183,946279069.7674419,-50.54
184,946395348.8372093,-50.46
185,946511627.9069767,-50.34
186,946627906.9767442,-50.3
187,946744186.0465117,-49.68
188,946860465.1162791,-48.21
189,946976744.1860465,-47.1
