i, frequency, magnitude
0,925000000.0,-84.36
1,925116279.0697675,-84.4
2,925232558.1395348,-84.33
3,925348837.2093023,-84.55
4,925465116.2790698,-84.22
5,925581395.3488373,-84.45
6,925697674.4186046,-84.5
7,925813953.4883721,-84.26
8,925930232.5581396,-83.81
9,926046511.6279069,-79.84
10,926162790.6976744,-74.74
11,926279069.7674419,-71.77
12,926395348.8372093,-71.55
13,926511627.9069767,-74.21
14,926627906.9767442,-79.0
15,926744186.0465117,-81.5
16,926860465.1162791,-79.45
17,926976744.1860465,-78.89
18,927093023.255814,-79.32
19,927209302.3255814,-80.37
20,927325581.3953488,-82.48
21,927441860.4651163,-83.05
22,927558139.5348837,-82.92
23,927674418.6046512,-83.26
24,927790697.6744186,-83.91
25,927906976.744186,-84.18
26,928023255.8139535,-84.48
27,928139534.8837209,-84.37
28,928255813.9534883,-84.04
29,928372093.0232558,-83.31
30,928488372.0930233,-81.15
31,928604651.1627907,-81.53
32,928720930.2325581,-82.19
33,928837209.3023256,-83.72
34,928953488.3720931,-84.26
35,929069767.4418604,-84.13
36,929186046.5116279,-84.26
37,929302325.5813954,-84.08
38,929418604.6511627,-84.06
39,929534883.7209302,-84.27
40,929651162.7906977,-84.21
41,929767441.8604652,-84.03
42,929883720.9302325,-84.06
43,930000000.0,-84.34
44,930116279.0697675,-84.24
45,930232558.1395348,-84.23
46,930348837.2093023,-84.38
47,930465116.2790698,-84.33
48,930581395.3488373,-84.56
49,930697674.4186046,-84.39
50,930813953.4883721,-84.42
51,930930232.5581396,-84.39
52,931046511.6279069,-84.39
53,931162790.6976744,-84.39
54,931279069.7674419,-84.44
55,931395348.8372093,-84.34
56,931511627.9069767,-84.33
57,931627906.9767442,-84.32
58,931744186.0465117,-84.33
59,931860465.1162791,-84.3
60,931976744.1860465,-84.35
61,932093023.255814,-84.27
62,932209302.3255814,-83.82
63,932325581.3953488,-81.59
64,932441860.4651163,-78.73
65,932558139.5348837,-77.43
66,932674418.6046512,-77.71
67,932790697.6744186,-76.63
68,932906976.744186,-74.8
69,933023255.8139535,-75.08
70,933139534.8837209,-78.13
71,933255813.9534883,-81.54
72,933372093.0232558,-84.01
73,933488372.0930233,-83.61
74,933604651.1627907,-83.97
75,933720930.2325581,-84.0
76,933837209.3023256,-84.16
77,933953488.3720931,-84.24
78,934069767.4418604,-84.37
79,934186046.5116279,-83.65
80,934302325.5813954,-81.39
81,934418604.6511627,-76.91
82,934534883.7209302,-76.23
83,934651162.7906977,-69.24
84,934767441.8604652,-69.98
85,934883720.9302325,-66.71
86,935000000.0,-66.52
87,935116279.0697675,-69.31
88,935232558.1395348,-74.33
89,935348837.2093023,-80.84
90,935465116.2790698,-81.7
91,935581395.3488373,-81.09
92,935697674.4186046,-80.56
93,935813953.4883721,-80.78
94,935930232.5581396,-80.94
95,936046511.6279069,-81.25
96,936162790.6976744,-81.22
97,936279069.7674419,-81.23
98,936395348.8372093,-81.16
99,936511627.9069767,-80.92
100,936627906.9767442,-80.44
101,936744186.0465117,-79.96
102,936860465.1162791,-79.77
103,936976744.1860465,-79.49
104,937093023.255814,-79.27
105,937209302.3255814,-79.11
106,937325581.3953488,-79.05
107,937441860.4651163,-79.55
108,937558139.5348837,-80.13
109,937674418.6046512,-80.32
