i, frequency, magnitude
0,925000000.0,-84.26
1,925116279.0697675,-84.36
2,925232558.1395348,-84.36
3,925348837.2093023,-84.36
4,925465116.2790698,-84.54
5,925581395.3488373,-84.35
6,925697674.4186046,-84.4
7,925813953.4883721,-84.46
8,925930232.5581396,-83.57
9,926046511.6279069,-79.69
10,926162790.6976744,-74.56
11,926279069.7674419,-71.36
12,926395348.8372093,-70.96
13,926511627.9069767,-73.74
14,926627906.9767442,-78.8
15,926744186.0465117,-82.81
16,926860465.1162791,-81.7
17,926976744.1860465,-80.33
18,927093023.255814,-79.94
19,927209302.3255814,-80.46
20,927325581.3953488,-82.04
21,927441860.4651163,-83.07
22,927558139.5348837,-83.06
23,927674418.6046512,-81.66
24,927790697.6744186,-76.91
25,927906976.744186,-74.98
26,928023255.8139535,-75.48
27,928139534.8837209,-77.82
28,928255813.9534883,-82.93
29,928372093.0232558,-84.13
30,928488372.0930233,-84.43
31,928604651.1627907,-84.08
32,928720930.2325581,-83.31
33,928837209.3023256,-84.27
34,928953488.3720931,-84.42
35,929069767.4418604,-84.34
36,929186046.5116279,-84.41
37,929302325.5813954,-84.04
38,929418604.6511627,-84.2
39,929534883.7209302,-84.32
40,929651162.7906977,-84.26
41,929767441.8604652,-84.1
42,929883720.9302325,-84.32
43,930000000.0,-84.39
44,930116279.0697675,-84.42
45,930232558.1395348,-84.42
46,930348837.2093023,-84.28
47,930465116.2790698,-84.29
48,930581395.3488373,-84.37
49,930697674.4186046,-84.36
50,930813953.4883721,-84.4
51,930930232.5581396,-84.49
52,931046511.6279069,-84.28
53,931162790.6976744,-84.29
54,931279069.7674419,-84.24
55,931395348.8372093,-84.17
56,931511627.9069767,-84.19
57,931627906.9767442,-84.27
58,931744186.0465117,-84.27
59,931860465.1162791,-84.42
60,931976744.1860465,-84.3
61,932093023.255814,-84.36
62,932209302.3255814,-83.81
63,932325581.3953488,-81.77
64,932441860.4651163,-78.95
65,932558139.5348837,-77.76
66,932674418.6046512,-77.71
67,932790697.6744186,-76.15
68,932906976.744186,-74.4
69,933023255.8139535,-74.87
70,933139534.8837209,-78.0
71,933255813.9534883,-81.7
72,933372093.0232558,-83.94
73,933488372.0930233,-84.16
74,933604651.1627907,-84.12
75,933720930.2325581,-82.78
76,933837209.3023256,-83.56
77,933953488.3720931,-84.43
79,934186046.5116279,-84.05
78,934069767.4418604,-83.89
80,934302325.5813954,-82.37
81,934418604.6511627,-79.56
82,934534883.7209302,-75.37
83,934651162.7906977,-73.14
84,934767441.8604652,-69.22
85,934883720.9302325,-66.08
86,935000000.0,-65.76
87,935116279.0697675,-68.67
88,935232558.1395348,-74.36
89,935348837.2093023,-80.69
90,935465116.2790698,-82.01
91,935581395.3488373,-81.35
92,935697674.4186046,-81.07
93,935813953.4883721,-81.06
94,935930232.5581396,-81.03
95,936046511.6279069,-81.18
96,936162790.6976744,-80.83
97,936279069.7674419,-81.09
98,936395348.8372093,-81.03
99,936511627.9069767,-80.62
100,936627906.9767442,-80.25
101,936744186.0465117,-79.78
102,936860465.1162791,-79.64
103,936976744.1860465,-79.53
104,937093023.255814,-79.16
105,937209302.3255814,-79.06
106,937325581.3953488,-79.6
107,937441860.4651163,-79.96
108,937558139.5348837,-80.12
109,937674418.6046512,-80.5
110,937790697.6744186,-80.44
111,937906976.744186,-80.47
112,938023255.8139535,-79.65
113,938139534.8837209,-79.24
114,938255813.9534883,-77.64
115,938372093.0232558,-79.44
116,938488372.0930233,-78.2
117,938604651.1627907,-80.25
118,938720930.2325581,-80.74
119,938837209.3023256,-80.33
120,938953488.3720931,-80.4
121,939069767.4418604,-80.36
122,939186046.5116279,-81.07
123,939302325.5813954,-82.12
124,939418604.6511627,-82.32
125,939534883.7209302,-79.23
126,939651162.7906977,-75.56
127,939767441.8604652,-73.8
128,939883720.9302325,-73.91
129,940000000.0,-74.44
130,940116279.0697675,-74.93
131,940232558.1395348,-76.44
132,940348837.2093023,-79.62
135,940697674.4186046,-83.85
134,940581395.3488373,-83.93
133,940465116.2790698,-82.93
137,940930232.5581396,-83.26
136,940813953.4883721,-83.68
138,941046511.6279069,-83.38
140,941279069.7674419,-82.74
139,941162790.6976744,-83.39
141,941395348.8372093,-81.35
143,941627906.9767442,-80.41
142,941511627.9069767,-80.04
145,941860465.1162791,-80.63
144,941744186.0465117,-81.46
147,942093023.255814,-75.17
146,941976744.1860465,-77.33
148,942209302.3255814,-75.07
149,942325581.3953488,-77.75
150,942441860.4651163,-81.39
151,942558139.5348837,-83.28
152,942674418.6046512,-83.64
153,942790697.6744186,-83.28
154,942906976.744186,-82.19
155,943023255.8139535,-81.17
156,943139534.8837209,-79.96
157,943255813.9534883,-80.43
158,943372093.0232558,-79.05
159,943488372.0930233,-75.04
160,943604651.1627907,-71.42
161,943720930.2325581,-69.93
162,943837209.3023256,-70.25
163,943953488.372093,-74.14
164,944069767.4418604,-79.15
165,944186046.5116279,-81.0
166,944302325.5813954,-81.74
167,944418604.6511627,-80.32
168,944534883.7209302,-76.62
169,944651162.7906977,-72.59
170,944767441.8604652,-71.57
171,944883720.9302325,-69.67
172,945000000.0,-60.77
173,945116279.0697675,-54.42
174,945232558.1395348,-50.43
175,945348837.2093023,-48.26
176,945465116.2790698,-48.01
177,945581395.3488373,-48.26
178,945697674.4186046,-48.49
179,945813953.4883721,-48.47
180,945930232.5581396,-48.72
181,946046511.627907,-49.49
182,946162790.6976744,-50.23
183,946279069.7674419,-49.18
184,946395348.8372093,-48.42
185,946511627.9069767,-50.15
186,946627906.9767442,-50.1
187,946744186.0465117,-49.9
188,946860465.1162791,-49.51
189,946976744.1860465,-47.83
190,947093023.255814,-49.22
191,947209302.3255814,-48.82
192,947325581.3953488,-47.18
193,947441860.4651163,-47.13
194,947558139.5348837,-47.17
195,947674418.6046512,-47.06
196,947790697.6744186,-47.3
197,947906976.744186,-47.48
198,948023255.8139535,-47.72
199,948139534.8837209,-47.95
200,948255813.9534883,-48.25
201,948372093.0232558,-49.54
202,948488372.0930233,-50.18
203,948604651.1627907,-48.27
204,948720930.2325581,-47.96
205,948837209.3023256,-47.8
206,948953488.372093,-48.52
207,949069767.4418604,-52.28
208,949186046.5116279,-56.65
209,949302325.5813954,-61.5
210,949418604.6511627,-70.93
211,949534883.7209302,-78.67
212,949651162.7906977,-79.94
213,949767441.8604652,-81.45
214,949883720.9302325,-82.25
215,950000000.0,-82.63
216,950116279.0697675,-83.23
217,950232558.1395348,-83.46
218,950348837.2093023,-83.66
219,950465116.2790698,-83.6
220,950581395.3488373,-83.95
221,950697674.4186046,-81.06
222,950813953.4883721,-82.02
223,950930232.5581396,-81.07
224,951046511.627907,-82.52
225,951162790.6976744,-83.62
226,951279069.7674419,-83.91
227,951395348.8372093,-84.0
228,951511627.9069767,-83.65
229,951627906.9767442,-83.74
230,951744186.0465117,-83.66
231,951860465.1162791,-81.77
232,951976744.1860465,-78.21
233,952093023.255814,-75.51
234,952209302.3255814,-75.48
235,952325581.3953488,-77.97
236,952441860.4651163,-80.94
237,952558139.5348837,-82.22
238,952674418.6046512,-82.88
239,952790697.6744186,-83.97
240,952906976.744186,-84.01
241,953023255.8139535,-83.79
242,953139534.8837209,-83.82
243,953255813.9534883,-83.69
244,953372093.0232558,-83.87
245,953488372.0930233,-83.65
246,953604651.1627907,-83.44
247,953720930.2325581,-83.13
248,953837209.3023256,-82.85
249,953953488.372093,-83.02
250,954069767.4418604,-83.03
251,954186046.5116279,-82.96
252,954302325.5813954,-83.29
253,954418604.6511627,-83.51
254,954534883.7209302,-83.79
255,954651162.7906977,-83.81
256,954767441.8604652,-84.11
