i, frequency, magnitude
0,925000000.0,-84.27
1,925116279.0697675,-84.37
2,925232558.1395348,-84.42
3,925348837.2093023,-84.37
4,925465116.2790698,-84.41
5,925581395.3488373,-84.65
6,925697674.4186046,-84.39
7,925813953.4883721,-84.22
8,925930232.5581396,-83.64
9,926046511.6279069,-79.67
10,926162790.6976744,-74.37
11,926279069.7674419,-71.22
12,926395348.8372093,-70.78
13,926511627.9069767,-73.62
14,926627906.9767442,-78.67
15,926744186.0465117,-82.18
16,926860465.1162791,-80.24
17,926976744.1860465,-79.77
18,927093023.255814,-79.34
19,927209302.3255814,-80.57
20,927325581.3953488,-82.16
21,927441860.4651163,-83.01
22,927558139.5348837,-82.93
23,927674418.6046512,-83.42
24,927790697.6744186,-84.1
25,927906976.744186,-84.25
26,928023255.8139535,-84.44
27,928139534.8837209,-84.5
28,928255813.9534883,-84.26
29,928372093.0232558,-84.04
30,928488372.0930233,-83.51
31,928604651.1627907,-82.51
32,928720930.2325581,-82.84
33,928837209.3023256,-83.52
34,928953488.3720931,-83.75
35,929069767.4418604,-83.6
36,929186046.5116279,-83.4
37,929302325.5813954,-82.04
38,929418604.6511627,-82.23
39,929534883.7209302,-83.42
40,929651162.7906977,-83.97
41,929767441.8604652,-84.34
42,929883720.9302325,-84.18
43,930000000.0,-84.59
44,930116279.0697675,-84.41
45,930232558.1395348,-84.29
46,930348837.2093023,-84.5
47,930465116.2790698,-84.3
48,930581395.3488373,-84.41
49,930697674.4186046,-84.29
50,930813953.4883721,-84.32
51,930930232.5581396,-84.4
52,931046511.6279069,-84.4
53,931162790.6976744,-84.33
54,931279069.7674419,-84.2
55,931395348.8372093,-84.23
56,931511627.9069767,-84.25
57,931627906.9767442,-84.39
58,931744186.0465117,-84.35
59,931860465.1162791,-84.35
60,931976744.1860465,-84.3
61,932093023.255814,-84.44
62,932209302.3255814,-83.79
63,932325581.3953488,-81.6
64,932441860.4651163,-78.77
65,932558139.5348837,-77.44
66,932674418.6046512,-77.81
67,932790697.6744186,-76.89
68,932906976.744186,-75.3
69,933023255.8139535,-75.62
70,933139534.8837209,-78.27
71,933255813.9534883,-81.89
72,933372093.0232558,-83.7
73,933488372.0930233,-84.41
74,933604651.1627907,-84.11
75,933720930.2325581,-84.07
76,933837209.3023256,-84.17
77,933953488.3720931,-84.41
78,934069767.4418604,-84.19
79,934186046.5116279,-83.51
80,934302325.5813954,-80.34
81,934418604.6511627,-77.24
82,934534883.7209302,-81.81
83,934651162.7906977,-72.35
84,934767441.8604652,-68.93
86,935000000.0,-65.79
87,935116279.0697675,-68.7
85,934883720.9302325,-66.02
88,935232558.1395348,-74.42
89,935348837.2093023,-80.73
90,935465116.2790698,-81.9
92,935697674.4186046,-80.99
91,935581395.3488373,-81.08
93,935813953.4883721,-80.77
94,935930232.5581396,-80.89
95,936046511.6279069,-81.05
96,936162790.6976744,-80.86
97,936279069.7674419,-80.93
98,936395348.8372093,-80.76
99,936511627.9069767,-80.77
100,936627906.9767442,-80.07
101,936744186.0465117,-79.64
102,936860465.1162791,-79.42
103,936976744.1860465,-79.13
104,937093023.255814,-79.15
105,937209302.3255814,-79.05
106,937325581.3953488,-79.08
107,937441860.4651163,-79.35
108,937558139.5348837,-79.95
109,937674418.6046512,-80.3
111,937906976.744186,-80.13
110,937790697.6744186,-80.25
112,938023255.8139535,-79.87
113,938139534.8837209,-79.31
114,938255813.9534883,-78.97
115,938372093.0232558,-79.12
116,938488372.0930233,-79.57
117,938604651.1627907,-80.1
118,938720930.2325581,-80.5
119,938837209.3023256,-80.15
120,938953488.3720931,-79.94
121,939069767.4418604,-79.92
122,939186046.5116279,-80.57
123,939302325.5813954,-81.87
124,939418604.6511627,-82.12
125,939534883.7209302,-79.01
126,939651162.7906977,-75.49
127,939767441.8604652,-74.03
128,939883720.9302325,-74.22
129,940000000.0,-75.1
130,940116279.0697675,-75.52
131,940232558.1395348,-77.11
132,940348837.2093023,-80.22
133,940465116.2790698,-83.08
134,940581395.3488373,-83.93
135,940697674.4186046,-83.93
136,940813953.4883721,-83.55
137,940930232.5581396,-83.36
138,941046511.6279069,-83.5
139,941162790.6976744,-83.39
140,941279069.7674419,-83.02
141,941395348.8372093,-81.63
142,941511627.9069767,-80.69
143,941627906.9767442,-81.1
144,941744186.0465117,-81.69
145,941860465.1162791,-80.61
146,941976744.1860465,-77.29
147,942093023.255814,-74.84
