i, frequency, magnitude
0,925000000.0,-84.22
1,925116279.0697675,-84.57
2,925232558.1395348,-84.36
3,925348837.2093023,-84.39
4,925465116.2790698,-84.41
5,925581395.3488373,-84.4
6,925697674.4186046,-84.49
7,925813953.4883721,-84.28
8,925930232.5581396,-83.58
9,926046511.6279069,-80.12
10,926162790.6976744,-75.1
11,926279069.7674419,-71.89
12,926395348.8372093,-71.69
13,926511627.9069767,-74.46
14,926627906.9767442,-79.11
15,926744186.0465117,-81.78
16,926860465.1162791,-79.36
17,926976744.1860465,-79.68
18,927093023.255814,-79.05
19,927209302.3255814,-80.39
20,927325581.3953488,-82.25
21,927441860.4651163,-83.05
22,927558139.5348837,-82.72
23,927674418.6046512,-81.28
24,927790697.6744186,-77.88
25,927906976.744186,-74.33
26,928023255.8139535,-73.7
27,928139534.8837209,-78.84
28,928255813.9534883,-82.75
29,928372093.0232558,-84.28
30,928488372.0930233,-83.35
31,928604651.1627907,-82.9
32,928720930.2325581,-82.89
33,928837209.3023256,-83.27
34,928953488.3720931,-83.08
35,929069767.4418604,-83.48
36,929186046.5116279,-83.84
37,929302325.5813954,-83.95
38,929418604.6511627,-83.96
39,929534883.7209302,-84.22
40,929651162.7906977,-84.23
41,929767441.8604652,-83.85
42,929883720.9302325,-84.27
43,930000000.0,-84.39
44,930116279.0697675,-84.39
45,930232558.1395348,-84.34
46,930348837.2093023,-84.38
47,930465116.2790698,-84.25
48,930581395.3488373,-84.44
49,930697674.4186046,-84.46
50,930813953.4883721,-84.45
51,930930232.5581396,-84.38
52,931046511.6279069,-84.39
53,931162790.6976744,-84.59
54,931279069.7674419,-84.31
55,931395348.8372093,-84.22
56,931511627.9069767,-84.42
57,931627906.9767442,-84.26
58,931744186.0465117,-84.37
59,931860465.1162791,-84.43
60,931976744.1860465,-84.19
61,932093023.255814,-84.35
62,932209302.3255814,-83.76
63,932325581.3953488,-81.58
64,932441860.4651163,-78.72
65,932558139.5348837,-77.36
66,932674418.6046512,-77.88
67,932790697.6744186,-76.77
68,932906976.744186,-74.89
69,933023255.8139535,-75.33
70,933139534.8837209,-77.99
71,933255813.9534883,-82.13
72,933372093.0232558,-84.09
73,933488372.0930233,-82.98
74,933604651.1627907,-82.97
75,933720930.2325581,-83.59
76,933837209.3023256,-83.84
77,933953488.3720931,-84.19
78,934069767.4418604,-84.39
79,934186046.5116279,-84.53
80,934302325.5813954,-81.31
81,934418604.6511627,-79.55
82,934534883.7209302,-78.11
83,934651162.7906977,-69.93
84,934767441.8604652,-69.79
85,934883720.9302325,-66.61
86,935000000.0,-66.39
87,935116279.0697675,-69.32
88,935232558.1395348,-75.03
89,935348837.2093023,-80.9
90,935465116.2790698,-81.54
91,935581395.3488373,-80.58
92,935697674.4186046,-80.28
93,935813953.4883721,-80.53
94,935930232.5581396,-80.89
95,936046511.6279069,-80.86
96,936162790.6976744,-80.68
97,936279069.7674419,-80.65
98,936395348.8372093,-80.78
99,936511627.9069767,-80.67
100,936627906.9767442,-80.0
101,936744186.0465117,-79.51
102,936860465.1162791,-79.26
103,936976744.1860465,-79.22
104,937093023.255814,-79.05
105,937209302.3255814,-79.06
106,937325581.3953488,-78.91
107,937441860.4651163,-79.39
108,937558139.5348837,-79.88
109,937674418.6046512,-80.04
110,937790697.6744186,-80.36
111,937906976.744186,-80.0
112,938023255.8139535,-79.53
113,938139534.8837209,-79.08
114,938255813.9534883,-78.82
115,938372093.0232558,-78.61
116,938488372.0930233,-79.42
117,938604651.1627907,-79.7
118,938720930.2325581,-80.15
119,938837209.3023256,-80.02
120,938953488.3720931,-79.61
121,939069767.4418604,-79.65
122,939186046.5116279,-80.19
123,939302325.5813954,-81.86
124,939418604.6511627,-82.34
125,939534883.7209302,-79.31
