i, frequency, magnitude
0,925000000.0,-84.32
1,925116279.0697675,-84.35
2,925232558.1395348,-84.51
3,925348837.2093023,-84.32
4,925465116.2790698,-84.31
5,925581395.3488373,-84.43
6,925697674.4186046,-84.36
7,925813953.4883721,-84.42
8,925930232.5581396,-83.58
9,926046511.6279069,-79.81
10,926162790.6976744,-74.65
11,926279069.7674419,-71.42
12,926395348.8372093,-71.23
13,926511627.9069767,-73.9
14,926627906.9767442,-78.89
15,926744186.0465117,-82.63
16,926860465.1162791,-82.16
17,926976744.1860465,-79.85
18,927093023.255814,-80.29
19,927209302.3255814,-80.51
20,927325581.3953488,-82.12
21,927441860.4651163,-83.02
22,927558139.5348837,-82.86
23,927674418.6046512,-81.77
24,927790697.6744186,-76.93
25,927906976.744186,-73.49
26,928023255.8139535,-75.99
27,928139534.8837209,-78.02
28,928255813.9534883,-82.41
29,928372093.0232558,-83.37
30,928488372.0930233,-82.6
31,928604651.1627907,-82.31
32,928720930.2325581,-82.55
33,928837209.3023256,-82.45
34,928953488.3720931,-80.95
35,929069767.4418604,-83.08
36,929186046.5116279,-83.38
37,929302325.5813954,-82.13
38,929418604.6511627,-83.43
39,929534883.7209302,-82.77
40,929651162.7906977,-84.38
41,929767441.8604652,-84.21
42,929883720.9302325,-84.34
43,930000000.0,-84.4
44,930116279.0697675,-84.33
45,930232558.1395348,-84.33
46,930348837.2093023,-84.51
47,930465116.2790698,-84.53
48,930581395.3488373,-84.33
49,930697674.4186046,-84.26
50,930813953.4883721,-84.49
51,930930232.5581396,-84.66
52,931046511.6279069,-84.38
53,931162790.6976744,-84.43
54,931279069.7674419,-84.32
55,931395348.8372093,-84.25
56,931511627.9069767,-84.33
57,931627906.9767442,-84.47
58,931744186.0465117,-84.26
59,931860465.1162791,-84.6
60,931976744.1860465,-84.43
61,932093023.255814,-84.33
62,932209302.3255814,-83.81
63,932325581.3953488,-81.67
64,932441860.4651163,-78.77
65,932558139.5348837,-77.66
66,932674418.6046512,-77.82
67,932790697.6744186,-76.6
68,932906976.744186,-74.91
69,933023255.8139535,-75.41
70,933139534.8837209,-78.18
71,933255813.9534883,-82.09
72,933372093.0232558,-83.76
73,933488372.0930233,-84.34
74,933604651.1627907,-84.22
75,933720930.2325581,-84.02
76,933837209.3023256,-84.12
77,933953488.3720931,-84.35
78,934069767.4418604,-84.39
79,934186046.5116279,-82.58
80,934302325.5813954,-82.17
81,934418604.6511627,-79.86
82,934534883.7209302,-77.47
83,934651162.7906977,-73.74
84,934767441.8604652,-69.69
85,934883720.9302325,-66.56
86,935000000.0,-66.3
87,935116279.0697675,-68.78
88,935232558.1395348,-74.79
89,935348837.2093023,-80.68
90,935465116.2790698,-81.88
91,935581395.3488373,-81.05
92,935697674.4186046,-80.69
93,935813953.4883721,-80.68
94,935930232.5581396,-80.95
95,936046511.6279069,-81.07
96,936162790.6976744,-80.92
97,936279069.7674419,-81.11
98,936395348.8372093,-80.97
99,936511627.9069767,-80.55
100,936627906.9767442,-80.31
101,936744186.0465117,-80.05
102,936860465.1162791,-79.67
103,936976744.1860465,-79.42
104,937093023.255814,-79.44
105,937209302.3255814,-78.99
106,937325581.3953488,-79.13
107,937441860.4651163,-79.6
108,937558139.5348837,-79.93
109,937674418.6046512,-80.14
110,937790697.6744186,-80.31
111,937906976.744186,-80.01
112,938023255.8139535,-79.77
113,938139534.8837209,-79.12
114,938255813.9534883,-78.86
115,938372093.0232558,-79.13
116,938488372.0930233,-79.77
117,938604651.1627907,-80.09
118,938720930.2325581,-80.38
119,938837209.3023256,-80.45
120,938953488.3720931,-80.17
121,939069767.4418604,-80.4
122,939186046.5116279,-80.72
123,939302325.5813954,-81.87
124,939418604.6511627,-82.27
125,939534883.7209302,-79.28
126,939651162.7906977,-75.72
127,939767441.8604652,-73.99
128,939883720.9302325,-74.18
129,940000000.0,-74.24
130,940116279.0697675,-74.17
131,940232558.1395348,-75.88
132,940348837.2093023,-79.11
133,940465116.2790698,-82.69
134,940581395.3488373,-83.86
135,940697674.4186046,-83.89
136,940813953.4883721,-83.8
