i, frequency, magnitude
0,925000000.0,-84.36
1,925116279.0697675,-84.38
2,925232558.1395348,-84.45
3,925348837.2093023,-84.31
4,925465116.2790698,-84.36
5,925581395.3488373,-84.38
6,925697674.4186046,-84.39
7,925813953.4883721,-84.53
8,925930232.5581396,-83.65
9,926046511.6279069,-79.65
10,926162790.6976744,-74.29
11,926279069.7674419,-71.15
12,926395348.8372093,-70.9
13,926511627.9069767,-73.48
14,926627906.9767442,-78.57
15,926744186.0465117,-82.02
16,926860465.1162791,-81.64
17,926976744.1860465,-80.41
18,927093023.255814,-79.49
19,927209302.3255814,-79.92
20,927325581.3953488,-81.8
21,927441860.4651163,-82.98
22,927558139.5348837,-82.81
23,927674418.6046512,-80.9
24,927790697.6744186,-78.6
25,927906976.744186,-77.35
26,928023255.8139535,-77.84
27,928139534.8837209,-79.9
28,928255813.9534883,-84.17
29,928372093.0232558,-83.17
30,928488372.0930233,-81.38
31,928604651.1627907,-81.72
32,928720930.2325581,-83.03
33,928837209.3023256,-84.02
34,928953488.3720931,-84.29
35,929069767.4418604,-84.22
36,929186046.5116279,-83.97
37,929302325.5813954,-83.85
38,929418604.6511627,-84.06
39,929534883.7209302,-81.96
40,929651162.7906977,-84.05
41,929767441.8604652,-84.11
42,929883720.9302325,-84.31
43,930000000.0,-84.5
44,930116279.0697675,-84.33
45,930232558.1395348,-84.36
46,930348837.2093023,-84.06
47,930465116.2790698,-84.45
48,930581395.3488373,-84.29
49,930697674.4186046,-84.4
50,930813953.4883721,-84.43
51,930930232.5581396,-84.44
52,931046511.6279069,-84.24
53,931162790.6976744,-84.23
54,931279069.7674419,-84.25
55,931395348.8372093,-84.17
56,931511627.9069767,-84.18
57,931627906.9767442,-84.2
58,931744186.0465117,-84.25
59,931860465.1162791,-84.12
60,931976744.1860465,-84.28
61,932093023.255814,-84.25
62,932209302.3255814,-83.74
63,932325581.3953488,-81.58
64,932441860.4651163,-79.06
65,932558139.5348837,-77.68
66,932674418.6046512,-77.91
67,932790697.6744186,-76.83
68,932906976.744186,-75.05
69,933023255.8139535,-75.59
70,933139534.8837209,-78.21
71,933255813.9534883,-81.96
72,933372093.0232558,-83.43
73,933488372.0930233,-83.77
74,933604651.1627907,-83.96
75,933720930.2325581,-84.05
76,933837209.3023256,-84.16
77,933953488.3720931,-84.27
78,934069767.4418604,-84.43
79,934186046.5116279,-84.16
80,934302325.5813954,-79.88
81,934418604.6511627,-76.2
82,934534883.7209302,-74.91
83,934651162.7906977,-73.53
84,934767441.8604652,-69.65
85,934883720.9302325,-66.76
86,935000000.0,-66.58
87,935116279.0697675,-69.55
88,935232558.1395348,-75.14
89,935348837.2093023,-80.98
90,935465116.2790698,-81.63
91,935581395.3488373,-81.02
92,935697674.4186046,-80.34
93,935813953.4883721,-80.25
94,935930232.5581396,-80.75
95,936046511.6279069,-81.2
96,936162790.6976744,-80.95
97,936279069.7674419,-80.93
98,936395348.8372093,-80.58
99,936511627.9069767,-80.81
100,936627906.9767442,-80.3
101,936744186.0465117,-80.05
102,936860465.1162791,-79.76
103,936976744.1860465,-79.47
104,937093023.255814,-79.05
105,937209302.3255814,-78.76
106,937325581.3953488,-78.92
107,937441860.4651163,-78.94
108,937558139.5348837,-79.6
109,937674418.6046512,-79.59
110,937790697.6744186,-79.91
111,937906976.744186,-79.72
112,938023255.8139535,-79.09
113,938139534.8837209,-78.82
114,938255813.9534883,-78.43
115,938372093.0232558,-78.66
116,938488372.0930233,-79.53
117,938604651.1627907,-80.35
118,938720930.2325581,-80.67
119,938837209.3023256,-80.45
120,938953488.3720931,-80.06
121,939069767.4418604,-80.21
122,939186046.5116279,-80.78
123,939302325.5813954,-81.84
124,939418604.6511627,-82.08
125,939534883.7209302,-79.29
126,939651162.7906977,-75.49
127,939767441.8604652,-73.79
128,939883720.9302325,-73.92
129,940000000.0,-74.57
130,940116279.0697675,-75.55
131,940232558.1395348,-77.23
132,940348837.2093023,-80.51
133,940465116.2790698,-83.34
134,940581395.3488373,-84.02
135,940697674.4186046,-83.89
136,940813953.4883721,-83.84
137,940930232.5581396,-83.46
138,941046511.6279069,-83.28
139,941162790.6976744,-83.47
140,941279069.7674419,-82.87
141,941395348.8372093,-81.5
142,941511627.9069767,-80.53
143,941627906.9767442,-80.55
144,941744186.0465117,-81.41
145,941860465.1162791,-80.47
146,941976744.1860465,-77.01
147,942093023.255814,-74.81
148,942209302.3255814,-74.68
149,942325581.3953488,-77.37
150,942441860.4651163,-81.17
151,942558139.5348837,-83.28
152,942674418.6046512,-83.71
153,942790697.6744186,-83.34
154,942906976.744186,-81.35
155,943023255.8139535,-80.03
156,943139534.8837209,-78.21
157,943255813.9534883,-79.55
158,943372093.0232558,-77.41
159,943488372.0930233,-73.4
160,943604651.1627907,-70.34
161,943720930.2325581,-69.21
162,943837209.3023256,-69.35
163,943953488.372093,-72.73
164,944069767.4418604,-78.38
165,944186046.5116279,-81.08
166,944302325.5813954,-81.81
167,944418604.6511627,-80.95
168,944534883.7209302,-76.91
169,944651162.7906977,-73.8
170,944767441.8604652,-72.02
171,944883720.9302325,-68.94
172,945000000.0,-61.14
173,945116279.0697675,-56.36
